results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
892	zinc chloride	0	0	35.84	1	0	44	21580	8842715	892	zinc chloride	parenteral nutrition	0	0	Inf	1	0	1	0	742	892	zinc chloride	parenteral nutrition	NA	NA	0	0	Inf	1	0	0	0	0	892	zinc chloride	parenteral nutrition	0	0	Inf	1	0	0	0	64	892	zinc chloride	parenteral nutrition	0	0	Inf	1	0	0	0	78	892	zinc chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
893	cupric chloride	0	0	2213.22	1	0	2	21580	8842757	893	cupric chloride	prophylaxis	0	0	6422.7	1	0	2	97	104731	893	cupric chloride	prophylaxis	23.3	78.2	0	0	Inf	1	0	0	19	23231	893	cupric chloride	prophylaxis	0	0	Inf	1	0	0	12	13798	893	cupric chloride	prophylaxis	0	0	Inf	1	0	0	11	14549	893	cupric chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
894	chromic chloride	0	0	113.94	1	0	15	21580	8842744	894	chromic chloride	prophylaxis	0	0	2754.74	1	0	3	97	104730	894	chromic chloride	prophylaxis	23.3	78.2	0	0	4.5036e+15	1	0	1	19	23230	894	chromic chloride	prophylaxis	0	0	Inf	1	0	0	12	13798	894	chromic chloride	prophylaxis	0	0	4.5036e+15	1	0	1	11	14548	894	chromic chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
895	manganese chloride	0	0	14.94	1	0	103	21580	8842656	895	manganese chloride	prophylaxis	0	0	154.77	1	0	28	97	104705	895	manganese chloride	prophylaxis	23.3	78.2	0	0	4.5036e+15	1	0	1	19	23230	895	manganese chloride	prophylaxis	0	0	Inf	1	0	0	12	13798	895	manganese chloride	prophylaxis	0	0	4.5036e+15	1	0	1	11	14548	895	manganese chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
896	technetium tc-99m mebrofenin kit	0	0	17.96	1	0	86	21580	8842673	896	technetium tc-99m mebrofenin kit	hepatobiliary scan	0	0	Inf	1	0	49	0	42	896	technetium tc-99m mebrofenin kit	hepatobiliary scan	NA	NA	0	0	Inf	1	0	0	0	0	896	technetium tc-99m mebrofenin kit	hepatobiliary scan	0	0	Inf	1	0	9	0	6	896	technetium tc-99m mebrofenin kit	hepatobiliary scan	0	0	Inf	1	0	22	0	22	896	technetium tc-99m mebrofenin kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
897	amiodarone	0.09	0.04	0.17	1.594162e-32	9	42072	21571	8800687	897	amiodarone	atrial fibrillation	1.17	0.23	3.88	0.7410998	3	11242	23	100949	897	amiodarone	atrial fibrillation	63	72.1	0	0	50.51	1	0	956	2	9062	897	amiodarone	atrial fibrillation	0	0	23.27	1	0	2086	3	20040	897	amiodarone	atrial fibrillation	0	0	62.5	1	0	1415	2	16610	897	amiodarone	atrial fibrillation	-14.63	4.42865378096327e-07	1335.92	0.9912646	-0.02	0.02	0.2654284	0.17	0.91	0.8500854	8401568
898	penbutolol	0	0	22.85	1	0	68	21580	8842691	898	penbutolol	nuclear magnetic resonance imaging	0	0	Inf	1	0	3	0	7666	898	penbutolol	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	898	penbutolol	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	898	penbutolol	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	561	898	penbutolol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
899	polyethylene glycol 3350	1.01	0.82	1.23	0.9190385	98	39924	21482	8802835	899	polyethylene glycol 3350	constipation	0.59	0.3	1.05	0.08016266	14	10595	73	32335	899	polyethylene glycol 3350	constipation	22.8	77.1	0	0	0.55	0.003749243	0	2406	20	6501	899	polyethylene glycol 3350	constipation	0	0	1	0.03733378	0	1771	10	3958	899	polyethylene glycol 3350	constipation	0.27	0.03	1.23	0.09608982	2	2906	12	4752	899	polyethylene glycol 3350	constipation	-1.91	0.148080386595462	0.75	0.01056893	-0.03	0.01	0.0003587743	-0.02	0.42	0.9612973	8134248
900	sodium anhydrous	0	0	3.43	0.63271	0	442	21580	8842317	900	sodium anhydrous	colonoscopy	0	0	52.5	1	0	104	5	4950	900	sodium anhydrous	colonoscopy	66	66	0	0	Inf	1	0	0	0	0	900	sodium anhydrous	colonoscopy	0	0	Inf	1	0	20	0	497	900	sodium anhydrous	colonoscopy	0	0	1534.79	1	0	25	1	1007	900	sodium anhydrous	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
901	enalapril maleate	1.03	0.81	1.29	0.8143491	75	29958	21505	8812801	901	enalapril maleate	hypertension	1.48	0.89	2.34	0.09105581	19	7047	576	316866	901	enalapril maleate	hypertension	41.8	78.6	0	0	7.28	1	0	344	85	56156	901	enalapril maleate	hypertension	0	0	20.33	1	0	206	30	31744	901	enalapril maleate	hypertension	0	0	10.03	1	0	237	65	40390	901	enalapril maleate	hypertension	-11.87	6.99720342114394e-06	306.02	0.9690497	-0.03	0.01	2.05963e-05	-0.56	0.22	0.01188549	8726728
902	bepridil	0	0	7.67	1	0	199	21580	8842560	902	bepridil	atrial fibrillation	0	0	408.33	1	0	43	26	112148	902	bepridil	atrial fibrillation	63	72.1	0	0	16384	1	0	3	2	10015	902	bepridil	atrial fibrillation	0	0	8192	1	0	6	3	22120	902	bepridil	atrial fibrillation	0	0	4.5036e+15	1	0	4	2	18021	902	bepridil	atrial fibrillation	-8.49	0.000205513260115544	1247.49	0.994571	-0.03	0.02	0.2551657	0.15	0.91	0.8680011	8401568
903	pirbuterol acetate	0.89	0.18	2.59	1	3	1388	21577	8841371	903	pirbuterol acetate	asthma	0	0	2.95	0.6410976	0	529	245	102644	903	pirbuterol acetate	asthma	18.9	69	0	0	130.3	1	0	16	30	14306	903	pirbuterol acetate	asthma	0	0	1182.34	1	0	5	7	6393	903	pirbuterol acetate	asthma	0	0	141.59	1	0	16	29	14975	903	pirbuterol acetate	asthma	-10.09	4.14924116190583e-05	521.34	0.9845611	-0.02	0.01	0.02782946	-0.66	0.43	0.1198819	8214258
904	leuprolide acetate	0.93	0.73	1.19	0.6378167	68	29812	21512	8812947	904	leuprolide acetate	prostate cancer	3.65	1.97	6.78	2.147262e-05	24	10254	23	35894	904	leuprolide acetate	prostate cancer	53.8	71.1	0	0	26.12	1	0	767	2	3757	904	leuprolide acetate	prostate cancer	1.83	0.03	22.78	0.4883352	1	2280	3	12506	904	leuprolide acetate	prostate cancer	0	0	Inf	1	0	8	0	43	904	leuprolide acetate	prostate cancer	0.77	2.15976625378492	1.18	0.5146029	-0.05	0.02	0.02722135	11.65	1441.37	0.9935527	8148418
905	guanfacine	6.05	4.49	7.97	3.766912e-23	51	3461	21529	8839298	905	guanfacine	attention deficit/hyperactivity disorder	0.89	0.51	1.44	0.7254428	17	1405	617	45448	905	guanfacine	attention deficit/hyperactivity disorder	6.9	54.9	1.21	0.43	2.76	0.6409567	6	427	94	8098	905	guanfacine	attention deficit/hyperactivity disorder	1.14	0.36	2.82	0.8024034	5	393	65	5828	905	guanfacine	attention deficit/hyperactivity disorder	2.67	0.52	8.63	0.1156629	3	105	39	3652	905	guanfacine	attention deficit/hyperactivity disorder	0.48	1.61607440219289	0.38	0.2047476	0.01	0.01	0.123155	0.1	0.21	0.6365594	8100908
906	hydromorphone	1.54	1.27	1.85	1.383265e-05	116	30920	21464	8811839	906	hydromorphone	pain	1.2	0.84	1.67	0.2712515	37	7379	789	188748	906	hydromorphone	pain	27	74.4	0.78	0.21	2.06	0.8202583	4	1550	106	31950	906	hydromorphone	pain	0.47	0.01	2.77	0.7226944	1	773	41	14866	906	hydromorphone	pain	0.86	0.17	2.61	1	3	1091	84	26269	906	hydromorphone	pain	-0.47	0.625002268282701	0.51	0.3593801	-0.03	0	3.642368e-12	-0.14	0.19	0.4696276	8431288
907	indium in-111 oxyquinoline	0	0	446.6	1	0	5	21580	8842754	907	indium in-111 oxyquinoline	abscess	0	0	1446.28	1	0	2	4	957	907	indium in-111 oxyquinoline	abscess	NA	NA	0	0	Inf	1	0	0	0	0	907	indium in-111 oxyquinoline	abscess	0	0	Inf	1	0	0	0	77	907	indium in-111 oxyquinoline	abscess	0	0	Inf	1	0	0	0	109	907	indium in-111 oxyquinoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
908	sufentanil citrate	2.75	1.5	4.62	0.0008515338	14	2088	21566	8840671	908	sufentanil citrate	anaesthesia	31.21	9.34	119.38	7.297679e-09	9	362	5	6288	908	sufentanil citrate	anaesthesia	17.4	65.7	75.27	5.78	3979.95	0.0002567118	3	20	1	521	908	sufentanil citrate	anaesthesia	95.61	7.07	5120.95	0.0001474943	3	11	1	373	908	sufentanil citrate	anaesthesia	0	0	1312.47	1	0	14	1	480	908	sufentanil citrate	anaesthesia	3.9	49.4024491055302	0.95	3.709194e-05	-0.01	0.02	0.7669373	1.63	1.16	0.1588416	88838
909	terazosin	0.7	0.43	1.08	0.1113125	20	11762	21560	8830997	909	terazosin	hypertension	0.3	0.01	1.67	0.2739982	1	1822	594	322091	909	terazosin	hypertension	41.8	78.6	0	0	8.8	1	0	285	85	56215	909	terazosin	hypertension	0	0	12.88	1	0	323	30	31627	909	terazosin	hypertension	0	0	56.09	1	0	44	65	40583	909	terazosin	hypertension	-11.54	9.73288694718895e-06	337.14	0.9726969	-0.03	0.01	2.14649e-05	-0.55	0.22	0.01297262	8726728
910	insulin susp isophane semisynthetic purified human	0.14	0.02	0.5	0.0001566277	2	5881	21578	8836878	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	0.84	0.02	4.73	1	1	1235	235	243754	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	36	65.5	0	0	55.78	1	0	83	28	32216	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	0	0	109.16	1	0	84	14	29786	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	0	0	65.73	1	0	89	20	28374	910	insulin susp isophane semisynthetic purified human	diabetes mellitus	-12.07	5.728825626433e-06	783.52	0.9877118	-0.05	0.01	5.106486e-06	-0.4	0.35	0.2552735	8583678
911	potassium citrate	4.48	2.83	6.74	6.892185e-09	23	2105	21557	8840654	911	potassium citrate	hypertension	0	0	8.56	1	0	237	595	323676	911	potassium citrate	hypertension	41.8	78.6	0	0	29.72	1	0	86	85	56414	911	potassium citrate	hypertension	0	0	76.73	1	0	56	30	31894	911	potassium citrate	hypertension	0	0	56.09	1	0	44	65	40583	911	potassium citrate	hypertension	-10.82	1.99955661797474e-05	392.22	0.9779993	-0.03	0.01	2.037224e-05	-0.56	0.22	0.01190971	8726728
912	fluorometholone acetate	0	0	20.11	1	0	77	21580	8842682	912	fluorometholone acetate	postoperative care	0	0	294.84	1	0	6	9	2723	912	fluorometholone acetate	postoperative care	16.2	66.8	0	0	3098.87	1	0	1	4	333	912	fluorometholone acetate	postoperative care	0	0	Inf	1	0	0	3	253	912	fluorometholone acetate	postoperative care	0	0	4820.44	1	0	1	3	400	912	fluorometholone acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
913	estazolam	7.34	4.69	10.97	1.873953e-13	24	1341	21556	8841418	913	estazolam	insomnia	1.9	0.61	4.5	0.1992844	5	315	583	69628	913	estazolam	insomnia	24	81	4.08	0.1	24.73	0.2238961	1	39	81	12880	913	estazolam	insomnia	0	0	33.92	1	0	20	35	5594	913	estazolam	insomnia	5.49	0.13	34.37	0.1735991	1	29	57	9082	913	estazolam	insomnia	1.21	3.35348465254902	1.02	0.2362684	-0.02	0.01	2.07934e-05	0	0.21	0.984065	8148188
914	estradiol	1.17	1	1.36	0.04205999	172	60157	21408	8782602	914	estradiol	hormone replacement therapy	1.5	0.63	3.35	0.2949402	10	10208	20	30567	914	estradiol	hormone replacement therapy	44.5	62.9	0	0	11.65	1	0	610	2	1332	914	estradiol	hormone replacement therapy	0	0	16384	1	0	2	1	1237	914	estradiol	hormone replacement therapy	0	0	2.91	0.2560237	0	1026	3	1231	914	estradiol	hormone replacement therapy	-16.55	6.49271477154114e-08	1498.65	0.9911869	-0.02	0.03	0.5463301	-1.14	1.16	0.3256276	835008
915	dezocine	0	0	83.15	1	0	20	21580	8842739	915	dezocine	anaesthesia	0	0	305.64	1	0	8	14	6642	915	dezocine	anaesthesia	17.4	65.7	0	0	4873.19	1	0	1	4	540	915	dezocine	anaesthesia	0	0	3537.13	1	0	1	4	383	915	dezocine	anaesthesia	0	0	Inf	1	0	0	1	494	915	dezocine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
916	ipratropium bromide	1.38	1.18	1.61	7.599901e-05	165	48973	21415	8793786	916	ipratropium bromide	chronic obstructive pulmonary disease	1.09	0.6	1.87	0.6764158	16	11405	92	71742	916	ipratropium bromide	chronic obstructive pulmonary disease	40.4	74	0.65	0.02	4.41	1	1	1681	12	13156	916	ipratropium bromide	chronic obstructive pulmonary disease	0	0	12.01	1	0	1105	4	8748	916	ipratropium bromide	chronic obstructive pulmonary disease	0.85	0.02	5.99	1	1	1441	10	12270	916	ipratropium bromide	chronic obstructive pulmonary disease	-0.52	0.594520547970194	1.04	0.6146264	-0.07	0.01	7.392972e-07	-0.69	0.59	0.2402499	8235798
917	isosorbide mononitrate	0.33	0.19	0.52	1.439376e-08	18	22566	21562	8820193	917	isosorbide mononitrate	hypertension	0.39	0.05	1.42	0.2578499	2	2774	593	321139	917	isosorbide mononitrate	hypertension	41.8	78.6	0	0	5.25	1	0	475	85	56025	917	isosorbide mononitrate	hypertension	0	0	11.84	1	0	351	30	31599	917	isosorbide mononitrate	hypertension	0	0	8.82	1	0	269	65	40358	917	isosorbide mononitrate	hypertension	-12.71	3.02076635148179e-06	427.75	0.9762919	-0.03	0.01	2.304275e-05	-0.55	0.22	0.01246923	8726728
918	somatrem	0	0	7.12	1	0	214	21580	8842545	918	somatrem	growth hormone deficiency	0	0	63.36	1	0	85	7	7657	918	somatrem	growth hormone deficiency	9.2	11.9	0	0	Inf	1	0	4	0	181	918	somatrem	growth hormone deficiency	0	0	394.84	1	0	12	2	848	918	somatrem	growth hormone deficiency	0	0	Inf	1	0	7	0	540	918	somatrem	growth hormone deficiency	-16.96	4.30889178219706e-08	17034.39	0.9992057	-0.08	0.13	0.5457054	17.26	3227.68	0.9957334	814098
919	hydrocodone polistirex	0	0	3.37	0.6333631	0	451	21580	8842308	919	hydrocodone polistirex	cough	0	0	21.61	1	0	72	37	14482	919	hydrocodone polistirex	cough	22.9	56.8	0	0	81.59	1	0	16	5	1116	919	hydrocodone polistirex	cough	0	0	314.28	1	0	13	3	1601	919	hydrocodone polistirex	cough	0	0	147.7	1	0	26	4	2453	919	hydrocodone polistirex	cough	-12.88	2.54851428990341e-06	1711.36	0.9939934	-0.03	0.01	0.04124894	0.04	0.77	0.9607038	841008
920	propafenone	0.3	0.08	0.77	0.00559225	4	5427	21576	8837332	920	propafenone	atrial fibrillation	2.59	0.06	15.85	0.328573	1	1705	25	110486	920	propafenone	atrial fibrillation	63	72.1	0	0	458.96	1	0	114	2	9904	920	propafenone	atrial fibrillation	0	0	403.27	1	0	132	3	21994	920	propafenone	atrial fibrillation	73.06	0.93	5424.84	0.02688804	1	243	1	17782	920	propafenone	atrial fibrillation	3.32	27.6603505585167	1.13	0.003394031	-0.03	0.02	0.2709449	0.31	0.93	0.7389399	8401568
921	ammonium lactate	3.92	1.69	7.76	0.001282996	8	837	21572	8841922	921	ammonium lactate	pain	0	0	7.49	1	0	119	826	196008	921	ammonium lactate	pain	27	74.4	0	0	45.28	1	0	27	110	33473	921	ammonium lactate	pain	0	0	138.86	1	0	12	42	15627	921	ammonium lactate	pain	0	0	58.46	1	0	22	87	27338	921	ammonium lactate	pain	-10.69	2.27715183061422e-05	403.83	0.9788888	-0.03	0	4.996669e-12	-0.14	0.19	0.4590764	8431288
922	methacholine chloride	0	0	24.32	1	0	64	21580	8842695	922	methacholine chloride	breast cancer	0	0	126.61	1	0	24	91	68113	922	methacholine chloride	breast cancer	48	71	0	0	Inf	1	0	0	8	7256	922	methacholine chloride	breast cancer	0	0	Inf	1	0	0	0	116	922	methacholine chloride	breast cancer	0	0	Inf	1	0	0	11	11909	922	methacholine chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
923	trientine	4.5	0.11	25.72	0.2008813	1	91	21579	8842668	923	trientine	hepato-lenticular degeneration	1.71	0.03	33.41	0.5407072	1	52	2	178	923	trientine	hepato-lenticular degeneration	36.1	39.8	0	0	Inf	1	0	11	0	1	923	trientine	hepato-lenticular degeneration	0	0	77.91	1	0	11	1	21	923	trientine	hepato-lenticular degeneration	Inf	0.04	Inf	0.4038462	1	20	0	31	923	trientine	hepato-lenticular degeneration	0.43	1.53725752354828	1.51	0.7775595	0.09	0.07	0.2006685	0.5	1.5	0.7391411	8858
924	diclofenac sodium	0.85	0.69	1.04	0.1169315	95	45759	21485	8797000	924	diclofenac sodium	rheumatoid arthritis	0.35	0.01	1.98	0.5370286	1	8171	159	455456	924	diclofenac sodium	rheumatoid arthritis	27.2	69.2	0	0	11.43	1	0	1020	35	104658	924	diclofenac sodium	rheumatoid arthritis	0	0	125.94	1	0	220	5	25346	924	diclofenac sodium	rheumatoid arthritis	0	0	11.35	1	0	1091	34	107850	924	diclofenac sodium	rheumatoid arthritis	-12.35	4.32975326609298e-06	482.79	0.9795845	-0.03	0.01	0.0009223945	-0.4	0.48	0.4001624	81345468
925	carteolol	0	0	2.61	0.4124558	0	581	21580	8842178	925	carteolol	glaucoma	0	0	27.49	1	0	157	18	18779	925	carteolol	glaucoma	56.6	74.4	0	0	2290.46	1	0	5	2	1928	925	carteolol	glaucoma	0	0	309.23	1	0	8	4	1446	925	carteolol	glaucoma	0	0	14198.06	1	0	6	1	2806	925	carteolol	glaucoma	-12.11	5.50419516062203e-06	1665.2	0.9941997	-0.02	0.03	0.4630213	2.05	1.12	0.06745735	842718
926	butoconazole nitrate	0	0	32.02	1	0	49	21580	8842710	926	butoconazole nitrate	anxiety	0	0	43.61	1	0	8	1245	92575	926	butoconazole nitrate	anxiety	18.6	73	0	0	Inf	1	0	0	173	18690	926	butoconazole nitrate	anxiety	0	0	Inf	1	0	0	78	6767	926	butoconazole nitrate	anxiety	0	0	Inf	1	0	0	115	15659	926	butoconazole nitrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
927	levobunolol	12.65	7.32	20.45	1.530078e-13	17	551	21563	8842208	927	levobunolol	glaucoma	0	0	31.12	1	0	139	18	18797	927	levobunolol	glaucoma	56.6	74.4	0	0	819.17	1	0	13	2	1920	927	levobunolol	glaucoma	0	0	181.8	1	0	13	4	1441	927	levobunolol	glaucoma	0	0	10212.03	1	0	9	1	2803	927	levobunolol	glaucoma	-12.19	5.08101252647241e-06	1334.43	0.9927129	-0.02	0.03	0.4615377	2.05	1.12	0.06705874	842718
928	manganese	0	0	3.18	0.6360388	0	477	21580	8842282	928	manganese	prophylaxis	0	0	85.84	1	0	49	97	104684	928	manganese	prophylaxis	23.3	78.2	0	0	1888.38	1	0	4	19	23227	928	manganese	prophylaxis	0	0	Inf	1	0	0	12	13798	928	manganese	prophylaxis	0	0	2313.39	1	0	4	11	14545	928	manganese	prophylaxis	-8.18	0.000280201940128712	727.18	0.9910243	-0.02	0.01	0.07146788	0.18	0.42	0.662905	8283708
929	zinc	1.86	1.38	2.46	6.14114e-05	50	11004	21530	8831755	929	zinc	hypertension	1.99	0.41	5.86	0.1945342	3	823	592	323090	929	zinc	hypertension	41.8	78.6	3.46	0.09	20.01	0.25446	1	194	84	56306	929	zinc	hypertension	0	0	41.54	1	0	102	30	31848	929	zinc	hypertension	4.22	0.1	24.7	0.2148193	1	150	64	40477	929	zinc	hypertension	1.14	3.12676836518616	1.01	0.2574128	-0.03	0.01	1.943338e-05	-0.56	0.22	0.01194405	8726728
930	pentamidine isethionate	0.54	0.07	1.95	0.5981338	2	1524	21578	8841235	930	pentamidine isethionate	hiv infection	3.17	0.38	11.85	0.1352264	2	372	99	58418	930	pentamidine isethionate	hiv infection	26.2	56.8	0	0	102.72	1	0	16	18	6514	930	pentamidine isethionate	hiv infection	0	0	134.16	1	0	12	17	5795	930	pentamidine isethionate	hiv infection	0	0	553.71	1	0	8	5	3466	930	pentamidine isethionate	hiv infection	-11.57	9.44523666643208e-06	874.13	0.9894417	-0.02	0.01	0.1582152	0.87	0.52	0.09566131	893038
931	misoprostol	0.85	0.57	1.22	0.4392342	29	13945	21551	8828814	931	misoprostol	rheumatoid arthritis	0	0	4.21	1	0	2558	160	461069	931	misoprostol	rheumatoid arthritis	27.2	69.2	0	0	31.36	1	0	375	35	105303	931	misoprostol	rheumatoid arthritis	0	0	365.71	1	0	77	5	25489	931	misoprostol	rheumatoid arthritis	0	0	32.62	1	0	383	34	108558	931	misoprostol	rheumatoid arthritis	-11.4	1.11954848425909e-05	493.19	0.9815528	-0.03	0.01	0.0008979286	-0.4	0.48	0.4005079	81345468
932	betaxolol	0.69	0.14	2.03	0.8068877	3	1775	21577	8840984	932	betaxolol	hypertension	0	0	5.81	1	0	348	595	323565	932	betaxolol	hypertension	41.8	78.6	0	0	54.18	1	0	48	85	56452	932	betaxolol	hypertension	0	0	164.73	1	0	27	30	31923	932	betaxolol	hypertension	0	0	54.81	1	0	45	65	40582	932	betaxolol	hypertension	-10.83	1.97966069719794e-05	460.6	0.9812412	-0.03	0.01	2.052329e-05	-0.56	0.22	0.01176187	8726728
933	tranexamic acid	0.51	0.14	1.3	0.2094443	4	3228	21576	8839531	933	tranexamic acid	prophylaxis	0	0	16.12	1	0	253	97	104480	933	tranexamic acid	prophylaxis	23.3	78.2	0	0	79.41	1	0	64	19	23167	933	tranexamic acid	prophylaxis	0	0	131.98	1	0	39	12	13759	933	tranexamic acid	prophylaxis	0	0	129.71	1	0	46	11	14503	933	tranexamic acid	prophylaxis	-11.58	9.35125499132263e-06	699.55	0.9867873	-0.02	0.01	0.07023657	0.18	0.42	0.6625583	8283708
934	sodium	1.27	1.19	1.35	2.248805e-13	1043	339248	20537	8503511	934	sodium	rheumatoid arthritis	1.15	0.56	2.13	0.6162154	11	27875	149	435752	934	sodium	rheumatoid arthritis	27.2	69.2	0.73	0.02	4.36	1	1	4086	34	101592	934	sodium	rheumatoid arthritis	0	0	24.83	1	0	1077	5	24489	934	sodium	rheumatoid arthritis	0.72	0.02	4.28	1	1	4422	33	104519	934	sodium	rheumatoid arthritis	-0.4	0.670320046035639	1.01	0.6927403	-0.03	0.01	0.0009460811	-0.4	0.48	0.4018548	81345468
935	mitoxantrone	0.36	0.12	0.84	0.0104071	5	5715	21575	8837044	935	mitoxantrone	acute myeloid leukaemia	0	0	76.92	1	0	908	2	13130	935	mitoxantrone	acute myeloid leukaemia	NA	NA	0	0	Inf	1	0	0	0	0	935	mitoxantrone	acute myeloid leukaemia	0	0	Inf	1	0	64	0	1313	935	mitoxantrone	acute myeloid leukaemia	0	0	Inf	1	0	65	0	1063	935	mitoxantrone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
936	fenofibrate	2.11	1.8	2.46	3.792924e-18	171	33325	21409	8809434	936	fenofibrate	hypertension	1.67	0.89	2.89	0.07019252	13	4265	582	319648	936	fenofibrate	hypertension	41.8	78.6	1.64	0.2	6.13	0.3494896	2	818	83	55682	936	fenofibrate	hypertension	4.67	0.54	18.62	0.07503933	2	481	28	31469	936	fenofibrate	hypertension	0	0	4.5	1	0	522	65	40105	936	fenofibrate	hypertension	0.46	1.58407398499448	0.72	0.5174942	-0.03	0.01	1.998392e-05	-0.56	0.22	0.01153159	8726728
937	enalaprilat	1.3	0.82	1.95	0.1907908	23	7249	21557	8835510	937	enalaprilat	hypertension	0	0	1.5	0.1872129	0	1335	595	322578	937	enalaprilat	hypertension	41.8	78.6	0	0	21.33	1	0	119	85	56381	937	enalaprilat	hypertension	0	0	75.36	1	0	57	30	31893	937	enalaprilat	hypertension	0	0	26.84	1	0	90	65	40537	937	enalaprilat	hypertension	-10.96	1.73833101298252e-05	321.47	0.972806	-0.03	0.01	2.012012e-05	-0.56	0.22	0.01170983	8726728
938	clobetasol propionate	1.07	0.57	1.83	0.7727685	13	4984	21567	8837775	938	clobetasol propionate	psoriasis	2.2	0.26	8.18	0.2352911	2	1595	92	161192	938	clobetasol propionate	psoriasis	29.4	68.6	0	0	27.59	1	0	316	18	38127	938	clobetasol propionate	psoriasis	0	0	34.81	1	0	186	14	21293	938	clobetasol propionate	psoriasis	0	0	86.91	1	0	220	7	27390	938	clobetasol propionate	psoriasis	-12.79	2.78851879766757e-06	867.66	0.9882384	-0.01	0.01	0.3925512	0.94	0.46	0.04151435	8491108
939	selegiline	6.18	4.51	8.26	2.16048e-21	46	3057	21534	8839702	939	selegiline	parkinson s disease	2.07	1.24	3.3	0.005242331	20	1205	219	27352	939	selegiline	parkinson s disease	31	80	2.8	0.07	17.67	0.3109613	1	88	23	5679	939	selegiline	parkinson s disease	0	0	18.38	1	0	43	22	4165	939	selegiline	parkinson s disease	8.65	0.19	73.07	0.1266652	1	58	6	3017	939	selegiline	parkinson s disease	1.06	2.88637098926796	1.03	0.301413	-0.05	0.01	2.899836e-06	0.81	0.44	0.06443487	873128
940	cupric	0	0	17.14	1	0	90	21580	8842669	940	cupric	prophylaxis	0	0	1686.84	1	0	4	97	104729	940	cupric	prophylaxis	23.3	78.2	0	0	7024.79	1	0	2	19	23229	940	cupric	prophylaxis	0	0	Inf	1	0	0	12	13798	940	cupric	prophylaxis	0	0	7407.02	1	0	2	11	14547	940	cupric	prophylaxis	-7.12	0.000808766751124111	623.61	0.9908898	-0.02	0.01	0.07144688	0.18	0.42	0.6626924	8283708
941	alfentanil	0	0	2.35	0.4164269	0	645	21580	8842114	941	alfentanil	anaesthesia	0	0	15.3	1	0	130	14	6520	941	alfentanil	anaesthesia	17.4	65.7	0	0	402.09	1	0	3	4	538	941	alfentanil	anaesthesia	0	0	Inf	1	0	0	4	384	941	alfentanil	anaesthesia	0	0	5814.96	1	0	3	1	491	941	alfentanil	anaesthesia	-11.34	1.18877749621577e-05	2283.91	0.9960372	-0.01	0.02	0.7861426	1.65	1.12	0.1413443	88838
