results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1083	flumazenil	0.61	0.02	3.42	1	1	453	31952	8831933	1083	flumazenil	sedation	0	0	20.91	1	0	52	21	5486	1083	flumazenil	sedation	42	42	0	0	Inf	1	0	0	0	0	1083	flumazenil	sedation	0	0	6336.75	1	0	3	1	540	1083	flumazenil	sedation	0	0	Inf	1	0	1	0	445	1083	flumazenil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1084	sumatriptan succinate	0.99	0.79	1.23	1	86	23916	31867	8808470	1084	sumatriptan succinate	migraine	0.44	0.27	0.7	0.0001810138	22	11362	133	30515	1084	sumatriptan succinate	migraine	13	65.5	0	0	0.62	0.006906627	0	1860	20	5671	1084	sumatriptan succinate	migraine	0	0	Inf	1	0	196	0	885	1084	sumatriptan succinate	migraine	0	0	0.39	0.0002284051	0	1827	31	5608	1084	sumatriptan succinate	migraine	-16.91	4.52981338803594e-08	994.66	0.9864373	-0.08	0.01	1.083453e-10	-17.3	1271.1	0.9891436	885478
1085	itraconazole	1.63	1.19	2.19	0.002102135	45	7612	31908	8824774	1085	itraconazole	prophylaxis	2.53	1.29	4.47	0.00406373	12	992	495	103331	1085	itraconazole	prophylaxis	0	89.4	0	0	28.01	1	0	137	29	27925	1085	itraconazole	prophylaxis	0	0	101.02	1	0	81	8	13721	1085	itraconazole	prophylaxis	0	0	46.36	1	0	56	23	14481	1085	itraconazole	prophylaxis	-11.7	8.29381916075737e-06	544.57	0.9828543	-0.03	0.01	0.001189604	-0.94	0.41	0.021486	8283708
1086	iobenguane i-131	0	0	162.27	1	0	8	31953	8832378	1086	iobenguane i-131	neuroblastoma	0	0	5685.73	1	0	7	1	1119	1086	iobenguane i-131	neuroblastoma	NA	NA	0	0	Inf	1	0	0	0	0	1086	iobenguane i-131	neuroblastoma	0	0	Inf	1	0	0	0	135	1086	iobenguane i-131	neuroblastoma	0	0	Inf	1	0	1	0	102	1086	iobenguane i-131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1087	perflubron	0	0	418.13	1	0	4	31953	8832382	1087	perflubron	myelodysplastic syndrome	0	0	9169.41	1	0	1	89	24423	1087	perflubron	myelodysplastic syndrome	57.4	89	0	0	4.5036e+15	1	0	1	2	4426	1087	perflubron	myelodysplastic syndrome	0	0	4.5036e+15	1	0	1	2	2744	1087	perflubron	myelodysplastic syndrome	0	0	Inf	1	0	0	3	2247	1087	perflubron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1088	mivacurium chloride	0	0	11.57	1	0	90	31953	8832296	1088	mivacurium chloride	general anaesthesia	0	0	Inf	1	0	19	0	2801	1088	mivacurium chloride	general anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1088	mivacurium chloride	general anaesthesia	0	0	Inf	1	0	0	0	249	1088	mivacurium chloride	general anaesthesia	0	0	Inf	1	0	0	0	362	1088	mivacurium chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1089	azelastine	1.51	1.12	2	0.006158987	49	8965	31904	8823421	1089	azelastine	asthma	1.13	0.31	2.92	0.7847223	4	1089	332	101993	1089	azelastine	asthma	36	85	0	0	10.58	1	0	208	30	16670	1089	azelastine	asthma	0	0	53.97	1	0	70	8	6327	1089	azelastine	asthma	0	0	11.95	1	0	183	27	14810	1089	azelastine	asthma	-13.13	1.98478492464544e-06	673.63	0.9844482	0.01	0.01	0.1630483	-0.33	0.4	0.4093862	8214258
1090	desflurane	0.23	0.01	1.28	0.1429511	1	1204	31952	8831182	1090	desflurane	anaesthesia	0	0	127.29	1	0	268	2	6394	1090	desflurane	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1090	desflurane	anaesthesia	0	0	Inf	1	0	16	0	372	1090	desflurane	anaesthesia	0	0	Inf	1	0	26	0	469	1090	desflurane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091	teniposide	0	0	4.45	1	0	231	31953	8832155	1091	teniposide	burkitt s lymphoma	0	0	1569.33	1	0	24	1	989	1091	teniposide	burkitt s lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1091	teniposide	burkitt s lymphoma	0	0	Inf	1	0	2	0	73	1091	teniposide	burkitt s lymphoma	0	0	Inf	1	0	0	0	51	1091	teniposide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1092	pentostatin	1.91	0.62	4.48	0.1978037	5	723	31948	8831663	1092	pentostatin	chronic lymphocytic leukaemia	4.52	0.53	17.57	0.07775326	2	228	42	21659	1092	pentostatin	chronic lymphocytic leukaemia	70.4	74.5	0	0	6641.18	1	0	7	1	1329	1092	pentostatin	chronic lymphocytic leukaemia	0	0	655.05	1	0	21	3	5388	1092	pentostatin	chronic lymphocytic leukaemia	0	0	Inf	1	0	10	0	2999	1092	pentostatin	chronic lymphocytic leukaemia	-16.51	6.75768748797809e-08	22186.09	0.9994064	0.03	0.06	0.6450208	17.1	2374.77	0.9942552	884218
1093	gadodiamide	0.3	0.11	0.66	0.0006169002	6	5437	31947	8826949	1093	gadodiamide	nuclear magnetic resonance imaging	1.5	0.32	5.92	0.508292	4	2109	7	5549	1093	gadodiamide	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1093	gadodiamide	nuclear magnetic resonance imaging	0	0	Inf	1	0	2	0	255	1093	gadodiamide	nuclear magnetic resonance imaging	0	0	Inf	1	0	11	0	550	1093	gadodiamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1094	gadoteridol	0.45	0.12	1.15	0.1268659	4	2470	31949	8829916	1094	gadoteridol	nuclear magnetic resonance imaging	2.09	0.45	8.23	0.2651808	4	1644	7	6014	1094	gadoteridol	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1094	gadoteridol	nuclear magnetic resonance imaging	0	0	Inf	1	0	21	0	236	1094	gadoteridol	nuclear magnetic resonance imaging	0	0	Inf	1	0	13	0	548	1094	gadoteridol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1095	strontium chloride sr-89	10.17	5.64	16.97	8.380434e-11	15	408	31938	8831978	1095	strontium chloride sr-89	metastatic pain	2.43	0.72	10.44	0.1329304	12	326	4	264	1095	strontium chloride sr-89	metastatic pain	NA	NA	0	0	Inf	1	0	0	0	0	1095	strontium chloride sr-89	metastatic pain	0	0	Inf	1	0	6	0	23	1095	strontium chloride sr-89	metastatic pain	0	0	Inf	1	0	2	0	14	1095	strontium chloride sr-89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1096	torsemide	1.36	1.05	1.73	0.01676949	65	13245	31888	8819141	1096	torsemide	hypertension	0.33	0.09	0.84	0.0132095	4	2177	1803	320524	1096	torsemide	hypertension	16	87.6	0	0	7.98	1	0	248	132	69323	1096	torsemide	hypertension	0	0	21.87	1	0	129	44	31807	1096	torsemide	hypertension	0	0	11.11	1	0	132	105	40455	1096	torsemide	hypertension	-12.27	4.69036571938194e-06	401.1	0.9755988	-0.01	0.01	0.02836901	-0.64	0.18	0.0003773285	8726728
1097	levoleucovorin calcium	2.7	1.08	5.58	0.01739806	7	718	31946	8831668	1097	levoleucovorin calcium	colorectal cancer	2.35	0.84	5.33	0.05057575	6	238	130	12115	1097	levoleucovorin calcium	colorectal cancer	28.8	58.4	0	0	5685.73	1	0	1	3	479	1097	levoleucovorin calcium	colorectal cancer	0	0	16384	1	0	1	1	816	1097	levoleucovorin calcium	colorectal cancer	0	0	Inf	1	0	0	4	582	1097	levoleucovorin calcium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098	diclofenac potassium	0.98	0.47	1.8	1	10	2833	31943	8829553	1098	diclofenac potassium	rheumatoid arthritis	1.88	0.05	10.58	0.413677	1	275	895	462616	1098	diclofenac potassium	rheumatoid arthritis	32	78.8	0	0	46.53	1	0	109	92	121789	1098	diclofenac potassium	rheumatoid arthritis	0	0	813.35	1	0	9	17	25545	1098	diclofenac potassium	rheumatoid arthritis	0	0	44.39	1	0	108	87	108780	1098	diclofenac potassium	rheumatoid arthritis	-10.42	2.98298794702676e-05	365.7	0.9772588	0	0.01	0.8740586	-0.18	0.27	0.4939235	81345468
1099	venlafaxine	2.11	1.95	2.29	5.40878e-62	633	83655	31320	8748731	1099	venlafaxine	depression	0.96	0.82	1.12	0.6529085	195	22483	1648	182830	1099	venlafaxine	depression	0	84.6	1.59	0.95	2.52	0.0527657	22	3910	114	32126	1099	venlafaxine	depression	1.16	0.22	3.83	0.7426167	3	1075	24	9982	1099	venlafaxine	depression	1.63	0.95	2.67	0.05483654	20	2907	97	23031	1099	venlafaxine	depression	0.44	1.55270721851134	0.23	0.05502115	-0.01	0	0.001704656	-0.63	0.21	0.003253544	8371398
1100	nefazodone	7.59	5.98	9.51	6.821955e-41	78	2845	31875	8829541	1100	nefazodone	depression	1.74	0.95	2.94	0.04902169	14	899	1829	204414	1100	nefazodone	depression	0	84.6	0	0	40.85	1	0	26	136	36010	1100	nefazodone	depression	0	0	192.3	1	0	10	27	11047	1100	nefazodone	depression	0	0	58.23	1	0	16	117	25922	1100	nefazodone	depression	-9.87	5.1702728614462e-05	283.46	0.9722299	-0.01	0	0.001729398	-0.64	0.21	0.00291778	8371398
1101	didanosine	4	3.26	4.85	1.65812e-30	104	7208	31849	8825178	1101	didanosine	hiv infection	2.72	2.11	3.47	1.405318e-13	85	5047	331	53428	1101	didanosine	hiv infection	42	57.3	0	0	1238.52	1	0	107	1	3464	1101	didanosine	hiv infection	0	0	1294.4	1	0	167	1	5656	1101	didanosine	hiv infection	0	0	80.04	1	0	217	2	3260	1101	didanosine	hiv infection	-14.43	5.40916994300501e-07	2389.37	0.9951808	0.04	0.04	0.3228515	-1.59	1.27	0.2107142	893038
1102	corticorelin ovine triflutate	0	0	191.69	1	0	7	31953	8832379	1102	corticorelin ovine triflutate	alcoholism	0	0	9300	1	0	1	9	2510	1102	corticorelin ovine triflutate	alcoholism	NA	NA	0	0	Inf	1	0	0	0	0	1102	corticorelin ovine triflutate	alcoholism	0	0	Inf	1	0	0	0	314	1102	corticorelin ovine triflutate	alcoholism	0	0	Inf	1	0	1	0	133	1102	corticorelin ovine triflutate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1103	enoxaparin sodium	1.41	1.21	1.64	1.680068e-05	174	34068	31779	8798318	1103	enoxaparin sodium	pain	2.67	1.93	3.62	2.173648e-08	44	2312	1375	193222	1103	enoxaparin sodium	pain	28.6	81.4	0	0	2.37	0.4130238	0	486	121	37038	1103	enoxaparin sodium	pain	0	0	6.08	1	0	253	39	15389	1103	enoxaparin sodium	pain	0	0	3.76	0.6295488	0	284	96	27067	1103	enoxaparin sodium	pain	-12.79	2.78851879766757e-06	280.93	0.9636772	0	0.01	0.391334	-0.34	0.19	0.07282154	8431288
1104	sodium thiosulfate	0	0	8.15	1	0	127	31953	8832259	1104	sodium thiosulfate	calciphylaxis	0	0	Inf	1	0	24	0	13	1104	sodium thiosulfate	calciphylaxis	NA	NA	0	0	Inf	1	0	0	0	0	1104	sodium thiosulfate	calciphylaxis	0	0	Inf	1	0	0	0	1	1104	sodium thiosulfate	calciphylaxis	0	0	Inf	1	0	11	0	2	1104	sodium thiosulfate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1105	nilutamide	6.87	1.85	17.94	0.003171834	4	161	31949	8832225	1105	nilutamide	prostate cancer	12.5	2.49	38.83	0.002153805	3	63	175	45954	1105	nilutamide	prostate cancer	61	90	0	0	108.64	1	0	16	32	12728	1105	nilutamide	prostate cancer	0	0	103.87	1	0	17	36	14737	1105	nilutamide	prostate cancer	0	0	Inf	1	0	0	1	50	1105	nilutamide	prostate cancer	-10.64	2.39390390158448e-05	580.22	0.9853684	0.04	0.02	0.02455523	-2.35	1.03	0.022613	8148418
1106	pantothenic acid	1.3	0.03	7.31	0.5382825	1	213	31952	8832173	1106	pantothenic acid	prophylaxis	0	0	46.97	1	0	18	507	104305	1106	pantothenic acid	prophylaxis	0	89.4	0	0	1067.67	1	0	5	29	28057	1106	pantothenic acid	prophylaxis	0	0	4.5036e+15	1	0	1	8	13801	1106	pantothenic acid	prophylaxis	0	0	988.95	1	0	4	23	14533	1106	pantothenic acid	prophylaxis	-8.95	0.000129737160045754	647.24	0.9889628	-0.03	0.01	0.001212119	-0.95	0.41	0.02087874	8283708
1107	finasteride	0.77	0.6	0.97	0.02701565	70	25191	31883	8807195	1107	finasteride	alopecia	1.73	0.52	5.1	0.2646974	6	3042	11	9639	1107	finasteride	alopecia	67.1	69.7	0	0	Inf	1	0	8	0	309	1107	finasteride	alopecia	0	0	Inf	1	0	315	0	1096	1107	finasteride	alopecia	0	0	644.05	1	0	32	2	3833	1107	finasteride	alopecia	-14.15	7.15703401158952e-07	5620.19	0.997991	0.04	0.06	0.4935524	-16.19	3285.2	0.9960685	852788
1108	perindopril erbumine	2.09	1.56	2.75	1.721022e-06	52	6879	31901	8825507	1108	perindopril erbumine	hypertension	0.22	0.03	0.79	0.01134197	2	1642	1805	321059	1108	perindopril erbumine	hypertension	16	87.6	2.91	0.07	16.71	0.2934341	1	182	131	69389	1108	perindopril erbumine	hypertension	8.23	0.2	49.54	0.1179144	1	90	43	31846	1108	perindopril erbumine	hypertension	0	0	13.75	1	0	107	105	40480	1108	perindopril erbumine	hypertension	0.97	2.63794445935415	1.01	0.3356496	-0.01	0.01	0.02618609	-0.64	0.18	0.0003662705	8726728
1109	felbamate	1.46	0.4	3.76	0.359379	4	757	31949	8831629	1109	felbamate	epilepsy	1.74	0.21	6.45	0.3213758	2	210	249	45605	1109	felbamate	epilepsy	0	74.2	6.82	0.16	44.28	0.144425	1	52	20	7099	1109	felbamate	epilepsy	0	0	70.27	1	0	27	9	3557	1109	felbamate	epilepsy	11.93	0.27	85.03	0.08871759	1	27	13	4199	1109	felbamate	epilepsy	1.7	5.4739473917272	1.04	0.1002485	-0.02	0.01	0.08970314	-0.29	0.43	0.5005788	878338
1110	lodoxamide tromethamine	0	0	26.72	1	0	40	31953	8832346	1110	lodoxamide tromethamine	asthma	0	0	156.36	1	0	9	336	103073	1110	lodoxamide tromethamine	asthma	36	85	0	0	Inf	1	0	0	30	16878	1110	lodoxamide tromethamine	asthma	0	0	Inf	1	0	0	8	6397	1110	lodoxamide tromethamine	asthma	0	0	Inf	1	0	0	27	14993	1110	lodoxamide tromethamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1111	terbinafine	5.25	4.52	6.06	4.09269e-71	189	10007	31764	8822379	1111	terbinafine	onychomycosis	2.12	1.23	3.77	0.00476396	49	2148	20	1855	1111	terbinafine	onychomycosis	73.2	77.5	0	0	Inf	1	0	11	0	46	1111	terbinafine	onychomycosis	Inf	0.04	Inf	0.3947368	1	149	0	230	1111	terbinafine	onychomycosis	Inf	0.04	Inf	0.3920335	1	186	0	290	1111	terbinafine	onychomycosis	18.82	149080949.258692	3207.45	0.9953178	0.1	0.06	0.1092637	-0.21	1.47	0.8862163	88578
1112	pentosan polysulfate sodium	0.79	0.32	1.64	0.7337087	7	2437	31946	8829949	1112	pentosan polysulfate sodium	cystitis interstitial	1.09	0.16	12.1	1	4	981	2	535	1112	pentosan polysulfate sodium	cystitis interstitial	37	37	0	0	Inf	1	0	0	0	0	1112	pentosan polysulfate sodium	cystitis interstitial	0	0	Inf	1	0	29	0	8	1112	pentosan polysulfate sodium	cystitis interstitial	0	0	3.35	0.1487537	0	176	2	109	1112	pentosan polysulfate sodium	cystitis interstitial	-19.63	2.984003445343e-09	4914.78	0.9968132	-0.08	0.05	0.1430149	-17.64	9659.84	0.9985431	83248
1113	zalcitabine	4.8	1.55	11.33	0.00449936	5	288	31948	8832098	1113	zalcitabine	hiv infection	2.72	0.73	7.12	0.06432812	4	208	412	58267	1113	zalcitabine	hiv infection	42	57.3	0	0	9798.73	1	0	12	1	3559	1113	zalcitabine	hiv infection	0	0	8526.18	1	0	23	1	5800	1113	zalcitabine	hiv infection	0	0	4321.89	1	0	5	2	3472	1113	zalcitabine	hiv infection	-10.91	1.82745714988258e-05	1978.42	0.9956003	0.04	0.04	0.3033326	-1.58	1.27	0.2149562	893038
1114	cisapride monohydrate	4.01	2.24	6.65	9.894905e-06	15	1034	31938	8831352	1114	cisapride monohydrate	gastrooesophageal reflux disease	1.41	0.17	5.16	0.656777	2	288	392	79314	1114	cisapride monohydrate	gastrooesophageal reflux disease	35.2	78.7	0	0	91.18	1	0	14	63	18589	1114	cisapride monohydrate	gastrooesophageal reflux disease	0	0	814.95	1	0	4	16	8215	1114	cisapride monohydrate	gastrooesophageal reflux disease	0	0	71.28	1	0	16	55	14698	1114	cisapride monohydrate	gastrooesophageal reflux disease	-10.98	1.70390975269345e-05	535.17	0.9836351	-0.01	0.01	0.2867558	-0.65	0.28	0.02189894	8230048
1115	dexrazoxane	0.51	0.01	2.86	1	1	541	31952	8831845	1115	dexrazoxane	burkitt s lymphoma	0	0	1104.73	1	0	34	1	979	1115	dexrazoxane	burkitt s lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	75	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	51	1115	dexrazoxane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	rocuronium bromide	0.09	0	0.51	0.0005845571	1	2994	31952	8829392	1116	rocuronium bromide	anaesthesia	0	0	75.83	1	0	437	2	6225	1116	rocuronium bromide	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1116	rocuronium bromide	anaesthesia	0	0	Inf	1	0	39	0	349	1116	rocuronium bromide	anaesthesia	0	0	Inf	1	0	33	0	462	1116	rocuronium bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	levocabastine	2.48	0.51	7.32	0.1234179	3	334	31950	8832052	1117	levocabastine	prophylaxis	0	0	16.48	1	0	48	507	104275	1117	levocabastine	prophylaxis	0	89.4	0	0	196.23	1	0	21	29	28041	1117	levocabastine	prophylaxis	0	0	931.95	1	0	10	8	13792	1117	levocabastine	prophylaxis	0	0	267.41	1	0	11	23	14526	1117	levocabastine	prophylaxis	-10.82	1.99955661797474e-05	839.63	0.9897144	-0.03	0.01	0.001206859	-0.95	0.41	0.02086498	8283708
1118	iopromide	0.11	0.01	0.39	3.452554e-06	2	5115	31951	8827271	1118	iopromide	computerised tomogram	0	0	3.92	0.581518	0	1391	4	3594	1118	iopromide	computerised tomogram	NA	NA	0	0	Inf	1	0	0	0	0	1118	iopromide	computerised tomogram	0	0	Inf	1	0	5	0	213	1118	iopromide	computerised tomogram	0	0	Inf	1	0	4	0	299	1118	iopromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1119	amifostine	6.29	3.88	9.68	9.64369e-11	21	923	31932	8831463	1119	amifostine	radiotherapy	Inf	1.06	Inf	0.02688936	8	315	0	198	1119	amifostine	radiotherapy	NA	NA	0	0	Inf	1	0	0	0	0	1119	amifostine	radiotherapy	0	0	Inf	1	0	5	0	15	1119	amifostine	radiotherapy	0	0	Inf	1	0	5	0	19	1119	amifostine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1121	cladribine	2.19	1.05	4.03	0.0292199	10	1265	31943	8831121	1121	cladribine	chronic lymphocytic leukaemia	0	0	13.18	1	0	146	44	21741	1121	cladribine	chronic lymphocytic leukaemia	70.4	74.5	0	0	Inf	1	0	0	1	1336	1121	cladribine	chronic lymphocytic leukaemia	0	0	16384	1	0	2	3	5407	1121	cladribine	chronic lymphocytic leukaemia	0	0	Inf	1	0	4	0	3005	1121	cladribine	chronic lymphocytic leukaemia	-14.96	3.18386431028753e-07	46790.59	0.9997449	0.03	0.06	0.6448139	17.1	2375.49	0.9942573	884218
1122	sodium fluoride	1.17	0.38	2.75	0.6238461	5	1177	31948	8831209	1122	sodium fluoride	pain	0	0	15.81	1	0	34	1419	195500	1122	sodium fluoride	pain	28.6	81.4	0	0	103.16	1	0	13	121	37511	1122	sodium fluoride	pain	0	0	620.24	1	0	4	39	15638	1122	sodium fluoride	pain	0	0	128.99	1	0	10	96	27341	1122	sodium fluoride	pain	-9.82	5.43535841961575e-05	388.47	0.9798368	0	0.01	0.409694	-0.35	0.19	0.06809622	8431288
1123	triclosan	0.41	0.01	2.31	0.7388747	1	668	31952	8831718	1123	triclosan	prostate cancer	0	0	180.53	1	0	7	178	46010	1123	triclosan	prostate cancer	61	90	0	0	Inf	1	0	0	32	12744	1123	triclosan	prostate cancer	0	0	Inf	1	0	0	36	14754	1123	triclosan	prostate cancer	0	0	Inf	1	0	0	1	50	1123	triclosan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1124	budesonide	0.97	0.86	1.09	0.6509357	270	76943	31683	8755443	1124	budesonide	asthma	0.67	0.48	0.93	0.01725395	42	18012	294	85070	1124	budesonide	asthma	36	85	2.29	1.01	5.03	0.02865764	12	3803	18	13075	1124	budesonide	asthma	10.48	1.87	106.34	0.00224643	6	1423	2	4974	1124	budesonide	asthma	1.28	0.46	3.15	0.6382054	7	3226	20	11767	1124	budesonide	asthma	0.76	2.13827622049682	0.35	0.03036128	0.01	0.01	0.1605252	-0.34	0.4	0.3964102	8214258
1125	gabapentin	1.6	1.49	1.71	9.998283e-38	894	156326	31059	8676060	1125	gabapentin	pain	1.13	0.95	1.34	0.1494929	154	18949	1265	176585	1125	gabapentin	pain	28.6	81.4	0.78	0.4	1.4	0.5020518	13	4992	108	32532	1125	gabapentin	pain	1.08	0.33	2.78	0.8053294	5	1876	34	13766	1125	gabapentin	pain	0.61	0.26	1.26	0.2219872	8	3546	88	23805	1125	gabapentin	pain	-0.31	0.733446956224289	0.29	0.2860058	0	0.01	0.4045121	-0.35	0.19	0.06614385	8431288
1126	salmeterol xinafoate	1.45	1.31	1.6	5.846608e-12	398	76392	31555	8755994	1126	salmeterol xinafoate	asthma	0.91	0.69	1.19	0.5549479	70	23032	266	80050	1126	salmeterol xinafoate	asthma	36	85	1.41	0.54	3.3	0.3709949	8	3455	22	13423	1126	salmeterol xinafoate	asthma	1.48	0.15	8.27	0.6455328	2	1178	6	5219	1126	salmeterol xinafoate	asthma	1.19	0.39	3.04	0.6326948	6	2909	21	12084	1126	salmeterol xinafoate	asthma	0.2	1.22140275816017	0.4	0.6150392	0.01	0.01	0.165018	-0.33	0.4	0.4118785	8214258
1127	granisetron	4.39	3.83	5.01	1.493279e-71	228	14432	31725	8817954	1127	granisetron	prophylaxis	0.72	0.31	1.44	0.4446038	8	2265	499	102058	1127	granisetron	prophylaxis	0	89.4	0	0	7.21	1	0	520	29	27542	1127	granisetron	prophylaxis	0	0	28.64	1	0	278	8	13524	1127	granisetron	prophylaxis	0	0	10.35	1	0	242	23	14295	1127	granisetron	prophylaxis	-13.85	9.66098539666513e-07	751.38	0.9852939	-0.03	0.01	0.001052069	-0.94	0.41	0.0221416	8283708
1128	spirapril	0	0	48.13	1	0	23	31953	8832363	1128	spirapril	rheumatoid arthritis	0	0	302.02	1	0	8	896	462883	1128	spirapril	rheumatoid arthritis	32	78.8	0	0	Inf	1	0	0	92	121898	1128	spirapril	rheumatoid arthritis	0	0	Inf	1	0	0	17	25554	1128	spirapril	rheumatoid arthritis	0	0	Inf	1	0	0	87	108888	1128	spirapril	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1129	lamotrigine	1.54	1.39	1.7	1.081389e-15	403	72801	31550	8759585	1129	lamotrigine	epilepsy	0.91	0.67	1.21	0.5664756	62	12178	189	33637	1129	lamotrigine	epilepsy	0	74.2	1.94	0.7	5.06	0.197283	8	1722	13	5429	1129	lamotrigine	epilepsy	1.23	0.12	6.46	0.6815128	2	677	7	2907	1129	lamotrigine	epilepsy	2.01	0.57	6.61	0.2275046	6	1150	8	3076	1129	lamotrigine	epilepsy	0.51	1.66529119494589	0.44	0.2468077	-0.02	0.01	0.08002895	-0.24	0.43	0.584665	878338
1130	fluvoxamine maleate	4.88	3.83	6.12	7.905732e-28	76	4314	31877	8828072	1130	fluvoxamine maleate	depression	4.14	2.95	5.68	2.594661e-13	41	1121	1802	204192	1130	fluvoxamine maleate	depression	0	84.6	0	0	13.69	1	0	74	136	35962	1130	fluvoxamine maleate	depression	0	0	75.57	1	0	23	27	11034	1130	fluvoxamine maleate	depression	0	0	15.88	1	0	54	117	25884	1130	fluvoxamine maleate	depression	-11.03	1.62080909345575e-05	271.42	0.9675869	-0.01	0	0.001698618	-0.64	0.21	0.002902642	8371398
1131	halofantrine	0	0	53.1	1	0	21	31953	8832365	1131	halofantrine	malaria	0	0	137.19	1	0	13	3	695	1131	halofantrine	malaria	NA	NA	0	0	Inf	1	0	0	0	0	1131	halofantrine	malaria	0	0	Inf	1	0	0	0	46	1131	halofantrine	malaria	0	0	Inf	1	0	0	0	48	1131	halofantrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1132	technetium tc-99m bicisate kit	0	0	123.24	1	0	10	31953	8832376	1132	technetium tc-99m bicisate kit	cerebral infarction	0	0	2331.01	1	0	1	72	4465	1132	technetium tc-99m bicisate kit	cerebral infarction	81.9	81.9	0	0	Inf	1	0	0	0	0	1132	technetium tc-99m bicisate kit	cerebral infarction	0	0	Inf	1	0	0	1	458	1132	technetium tc-99m bicisate kit	cerebral infarction	0	0	Inf	1	0	0	0	312	1132	technetium tc-99m bicisate kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1133	atovaquone	3.15	2.31	4.2	3.191783e-11	47	4130	31906	8828256	1133	atovaquone	hiv infection	3.49	1.65	6.55	0.0009117171	10	410	406	58065	1133	atovaquone	hiv infection	42	57.3	0	0	6873.44	1	0	18	1	3553	1133	atovaquone	hiv infection	0	0	5305.51	1	0	39	1	5784	1133	atovaquone	hiv infection	0	0	3476.99	1	0	6	2	3471	1133	atovaquone	hiv infection	-11.94	6.52414922649937e-06	2518.83	0.9962181	0.04	0.04	0.3030596	-1.58	1.27	0.2152489	893038
