results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1155	famciclovir	0.92	0.25	2.36	1	4	3143	12240	8848952	1155	famciclovir	herpes zoster	0	0	10.15	1	0	512	8	8845	1155	famciclovir	herpes zoster	NA	NA	0	0	Inf	1	0	0	0	0	1155	famciclovir	herpes zoster	0	0	Inf	1	0	28	0	594	1155	famciclovir	herpes zoster	0	0	Inf	1	0	68	0	1017	1155	famciclovir	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1156	imiglucerase	0.74	0.2	1.9	0.8269939	4	3903	12240	8848192	1156	imiglucerase	gaucher s disease	Inf	0.15	Inf	1	4	3632	0	828	1156	imiglucerase	gaucher s disease	NA	NA	0	0	Inf	1	0	0	0	0	1156	imiglucerase	gaucher s disease	0	0	Inf	1	0	204	0	142	1156	imiglucerase	gaucher s disease	0	0	Inf	1	0	302	0	166	1156	imiglucerase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1157	technetium tc-99m tetrofosmin kit	3.75	0.09	21.13	0.2352097	1	193	12243	8851902	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	0	0	Inf	1	0	71	0	4334	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	NA	NA	0	0	Inf	1	0	0	0	0	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	0	0	Inf	1	0	13	0	827	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	0	0	Inf	1	0	13	0	1163	1157	technetium tc-99m tetrofosmin kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1158	follitropin alfa/beta	0	0	1.71	0.2879767	0	1565	12244	8850530	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	410	0	718	1158	follitropin alfa/beta	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	0	0	1	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	75	0	115	1158	follitropin alfa/beta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1159	losartan potassium	0.93	0.72	1.17	0.604883	71	55235	12173	8796860	1159	losartan potassium	hypertension	1.93	1.2	2.97	0.005029807	23	14673	251	309561	1159	losartan potassium	hypertension	28.7	83.5	1.11	0.03	6.74	0.6012183	1	2126	27	63710	1159	losartan potassium	hypertension	3.78	0.09	26.66	0.2496294	1	823	10	31146	1159	losartan potassium	hypertension	0	0	5.14	1	0	1466	21	39205	1159	losartan potassium	hypertension	-0.02	0.980198673306755	1.02	0.9811804	-0.03	0.01	0.00814423	-0.43	0.37	0.2470082	8726728
1160	vinorelbine tartrate	1.07	0.46	2.11	0.7155899	8	5402	12236	8846693	1160	vinorelbine tartrate	breast cancer	1.52	0.04	9	0.4874902	1	1102	40	67085	1160	vinorelbine tartrate	breast cancer	55.9	75	0	0	632.54	1	0	53	2	6272	1160	vinorelbine tartrate	breast cancer	0	0	2148.41	1	0	2	1	113	1160	vinorelbine tartrate	breast cancer	14.15	0.31	111.69	0.07777766	1	119	7	11793	1160	vinorelbine tartrate	breast cancer	2.82	16.7768506721399	1.08	0.009327417	0.07	0.03	0.01495164	2.42	1.07	0.02384011	8120368
1161	cysteamine bitartrate	0	0	6.27	1	0	427	12244	8851668	1161	cysteamine bitartrate	cystinosis	0	0	Inf	1	0	307	0	134	1161	cysteamine bitartrate	cystinosis	NA	NA	0	0	Inf	1	0	0	0	0	1161	cysteamine bitartrate	cystinosis	0	0	Inf	1	0	52	0	5	1161	cysteamine bitartrate	cystinosis	0	0	Inf	1	0	74	0	8	1161	cysteamine bitartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1162	tizanidine	2.44	1.9	3.1	1.209027e-10	68	20174	12176	8831921	1162	tizanidine	multiple sclerosis	2.05	0.82	4.28	0.09173526	7	4422	335	433938	1162	tizanidine	multiple sclerosis	31.9	65.9	4.7	1.22	12.95	0.01306511	4	1035	44	53530	1162	tizanidine	multiple sclerosis	0	0	15.59	1	0	235	16	14033	1162	tizanidine	multiple sclerosis	9.74	3.33	23.59	7.48997e-05	6	972	33	52056	1162	tizanidine	multiple sclerosis	1.9	6.68589444227927	0.44	1.329645e-05	0	0.01	0.7389042	0.43	0.3	0.1450962	8673518
1163	lansoprazole	1.7	1.47	1.95	3.604207e-12	204	87262	12040	8764833	1163	lansoprazole	hypertension	2.32	1.28	3.9	0.004486248	15	7898	259	316336	1163	lansoprazole	hypertension	28.7	83.5	1.6	0.04	9.7	0.4740632	1	1493	27	64343	1163	lansoprazole	hypertension	4.14	0.1	29.17	0.2311426	1	754	10	31215	1163	lansoprazole	hypertension	0	0	8.36	1	0	915	21	39756	1163	lansoprazole	hypertension	0.4	1.49182469764127	1.02	0.6959491	-0.03	0.01	0.007873498	-0.43	0.37	0.2467993	8726728
1164	dorzolamide	0.34	0.09	0.87	0.01832764	4	8520	12240	8843575	1164	dorzolamide	glaucoma	1.49	0.15	7.45	0.6446611	2	2728	8	16216	1164	dorzolamide	glaucoma	76.4	87.6	0	0	Inf	1	0	193	0	1063	1164	dorzolamide	glaucoma	0	0	27.75	1	0	235	2	1221	1164	dorzolamide	glaucoma	0	0	Inf	1	0	385	0	2428	1164	dorzolamide	glaucoma	-17.73	1.9950732050961e-08	7229.53	0.9980434	0.11	0.08	0.181488	18.97	3707.58	0.9959187	842718
1165	ferumoxsil	0	0	217.43	1	0	14	12244	8852081	1165	ferumoxsil	nuclear magnetic resonance imaging	0	0	16384	1	0	10	1	7658	1165	ferumoxsil	nuclear magnetic resonance imaging	NA	NA	0	0	Inf	1	0	0	0	0	1165	ferumoxsil	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	257	1165	ferumoxsil	nuclear magnetic resonance imaging	0	0	Inf	1	0	0	0	561	1165	ferumoxsil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1166	stavudine	0.75	0.33	1.49	0.5374215	8	7666	12236	8844429	1166	stavudine	hiv infection	0.12	0	0.7	0.006375966	1	5390	81	53419	1166	stavudine	hiv infection	28.6	51.6	0	0	8.39	1	0	230	11	4811	1166	stavudine	hiv infection	0	0	12.36	1	0	183	11	5630	1166	stavudine	hiv infection	0	0	75.24	1	0	230	2	3247	1166	stavudine	hiv infection	-13.92	9.00784307805218e-07	854.28	0.9869969	-0.02	0.02	0.3823016	1.28	0.78	0.1015683	893038
1167	mirtazapine	4.71	4.15	5.34	2.132616e-86	257	40075	11987	8812020	1167	mirtazapine	depression	0.81	0.61	1.05	0.1144789	59	11061	1287	194749	1167	mirtazapine	depression	22.3	77.3	0.94	0.37	1.98	1	7	1529	147	30058	1167	mirtazapine	depression	0.62	0.16	1.65	0.5282271	4	803	82	10195	1167	mirtazapine	depression	1.48	0.47	3.6	0.398949	5	1043	81	24926	1167	mirtazapine	depression	-0.04	0.960789439152323	0.34	0.9143257	-0.02	0	1.784456e-10	0.81	0.15	1.488076e-07	8371398
1168	ferumoxides	0	0	1115.13	1	0	4	12244	8852091	1168	ferumoxides	thrombosis prophylaxis	0	0	16384	1	0	2	10	43090	1168	ferumoxides	thrombosis prophylaxis	41	57.2	0	0	Inf	1	0	0	1	2174	1168	ferumoxides	thrombosis prophylaxis	0	0	16384	1	0	2	3	10741	1168	ferumoxides	thrombosis prophylaxis	0	0	Inf	1	0	0	0	9186	1168	ferumoxides	thrombosis prophylaxis	-15.96	1.17127822323428e-07	152735.1	0.9999166	-0.06	0.02	0.006671397	17.32	2078.02	0.9933491	8199328
1169	arbutamine	0	0	1115.13	1	0	4	12244	8852091	1169	arbutamine	non-hodgkin s lymphoma	0	0	3218.41	1	0	4	6	11858	1169	arbutamine	non-hodgkin s lymphoma	68.3	71	0	0	Inf	1	0	0	0	149	1169	arbutamine	non-hodgkin s lymphoma	0	0	Inf	1	0	0	0	1068	1169	arbutamine	non-hodgkin s lymphoma	0	0	Inf	1	0	0	3	829	1169	arbutamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1170	vigabatrin	0.87	0.42	1.6	0.8817281	10	8305	12234	8843790	1170	vigabatrin	infantile spasms	0	0	Inf	1	0	3731	0	304	1170	vigabatrin	infantile spasms	NA	NA	0	0	Inf	1	0	0	0	0	1170	vigabatrin	infantile spasms	0	0	Inf	1	0	533	0	43	1170	vigabatrin	infantile spasms	0	0	Inf	1	0	480	0	30	1170	vigabatrin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1171	azelaic acid	0	0	2.03	0.2735947	0	1315	12244	8850780	1171	azelaic acid	rosacea	0	0	15	1	0	520	3	3218	1171	azelaic acid	rosacea	NA	NA	0	0	Inf	1	0	0	0	0	1171	azelaic acid	rosacea	0	0	Inf	1	0	39	0	293	1171	azelaic acid	rosacea	0	0	Inf	1	0	120	0	819	1171	azelaic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1172	danaparoid sodium	0	0	2.58	0.4127436	0	1035	12244	8851060	1172	danaparoid sodium	prophylaxis	0	0	41.22	1	0	128	76	104626	1172	danaparoid sodium	prophylaxis	36.9	71.9	0	0	2988.93	1	0	4	10	16755	1172	danaparoid sodium	prophylaxis	0	0	644.62	1	0	11	10	13789	1172	danaparoid sodium	prophylaxis	0	0	4.5036e+15	1	0	13	1	14546	1172	danaparoid sodium	prophylaxis	-11.38	1.14216486386605e-05	1245.32	0.9927081	-0.02	0.01	0.1034479	2.41	1.05	0.02184725	8283708
1173	timolol	0.59	0.24	1.22	0.1891494	7	8579	12237	8843516	1173	timolol	glaucoma	1.75	0.18	8.76	0.3622877	2	2373	8	16571	1173	timolol	glaucoma	76.4	87.6	0	0	Inf	1	0	190	0	1066	1173	timolol	glaucoma	4.79	0.06	375.96	0.3159036	1	251	1	1205	1173	timolol	glaucoma	0	0	Inf	1	0	389	0	2424	1173	timolol	glaucoma	1.53	4.61817682229978	1.42	0.2795823	0.11	0.09	0.1933578	17.87	2245.65	0.9936511	842718
1174	epoprostenol sodium	0.06	0	0.32	1.314355e-06	1	12407	12243	8839688	1174	epoprostenol sodium	pulmonary arterial hypertension	1.62	0.04	12.61	0.4914853	1	7082	7	80295	1174	epoprostenol sodium	pulmonary arterial hypertension	52.2	54	0	0	Inf	1	0	106	0	631	1174	epoprostenol sodium	pulmonary arterial hypertension	0	0	Inf	1	0	720	0	8093	1174	epoprostenol sodium	pulmonary arterial hypertension	0	0	21.68	1	0	2665	3	23867	1174	epoprostenol sodium	pulmonary arterial hypertension	-16.46	7.10416153445327e-08	3559.65	0.9963115	-0.02	0.03	0.448781	-16.49	2242.9	0.994135	8353488
1175	docetaxel	0.38	0.23	0.58	3.988935e-07	20	38379	12224	8813716	1175	docetaxel	breast cancer	2.81	1.34	5.61	0.00522585	13	9666	28	58521	1175	docetaxel	breast cancer	55.9	75	0	0	41.74	1	0	716	2	5609	1175	docetaxel	breast cancer	0	0	522.21	1	0	8	1	107	1175	docetaxel	breast cancer	0	0	4.02	0.6072473	0	1517	8	10395	1175	docetaxel	breast cancer	-14.96	3.18386431028753e-07	1190.21	0.9899721	0.06	0.03	0.03093253	2.43	1.07	0.02284468	8120368
1176	fosphenytoin sodium	0	0	3.61	0.6319458	0	740	12244	8851355	1176	fosphenytoin sodium	convulsion	0	0	4.7	1	0	169	119	24973	1176	fosphenytoin sodium	convulsion	25.2	66.1	0	0	38.53	1	0	4	14	331	1176	fosphenytoin sodium	convulsion	0	0	50.3	1	0	4	8	233	1176	fosphenytoin sodium	convulsion	0	0	43.24	1	0	6	8	346	1176	fosphenytoin sodium	convulsion	-13.85	9.66098539666513e-07	1244.71	0.9911211	0.01	0.01	0.5847892	0.41	0.51	0.4172559	86058
1177	porfimer sodium	0	0	8.52	1	0	315	12244	8851780	1177	porfimer sodium	prophylaxis	0	0	466.26	1	0	13	76	104741	1177	porfimer sodium	prophylaxis	36.9	71.9	0	0	648.48	1	0	13	10	16746	1177	porfimer sodium	prophylaxis	0	0	715.22	1	0	10	10	13790	1177	porfimer sodium	prophylaxis	0	0	4.5036e+15	1	0	3	1	14556	1177	porfimer sodium	prophylaxis	-9.97	4.67825634649237e-05	1072.21	0.9925799	-0.02	0.01	0.1054204	2.41	1.05	0.02183536	8283708
1178	hydrocortisone probutate	0	0	41.56	1	0	66	12244	8852029	1178	hydrocortisone probutate	rash	0	0	878.73	1	0	19	3	6497	1178	hydrocortisone probutate	rash	72.3	72.3	0	0	Inf	1	0	0	0	0	1178	hydrocortisone probutate	rash	0	0	Inf	1	0	0	1	837	1178	hydrocortisone probutate	rash	0	0	Inf	1	0	0	0	1144	1178	hydrocortisone probutate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1179	etoposide phosphate	0	0	4.2	1	0	637	12244	8851458	1179	etoposide phosphate	hodgkin s disease	0	0	321.74	1	0	36	3	4718	1179	etoposide phosphate	hodgkin s disease	67	67	0	0	Inf	1	0	0	0	0	1179	etoposide phosphate	hodgkin s disease	0	0	15332.72	1	0	1	1	516	1179	etoposide phosphate	hodgkin s disease	0	0	Inf	1	0	2	0	410	1179	etoposide phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1180	nalmefene	0	0	59.08	1	0	47	12244	8852048	1180	nalmefene	anaesthesia	0	0	Inf	1	0	8	0	6656	1180	nalmefene	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1180	nalmefene	anaesthesia	0	0	Inf	1	0	0	0	388	1180	nalmefene	anaesthesia	0	0	Inf	1	0	0	0	495	1180	nalmefene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1181	ganciclovir	0.51	0.11	1.49	0.3023878	3	4250	12241	8847845	1181	ganciclovir	prophylaxis	0	0	8.88	1	0	585	76	104169	1181	ganciclovir	prophylaxis	36.9	71.9	0	0	110.48	1	0	69	10	16690	1181	ganciclovir	prophylaxis	0	0	86.78	1	0	72	10	13728	1181	ganciclovir	prophylaxis	0	0	9956.78	1	0	48	1	14511	1181	ganciclovir	prophylaxis	-12.07	5.728825626433e-06	937.95	0.9897303	-0.02	0.01	0.1024552	2.41	1.05	0.02174192	8283708
1182	zileuton	0	0	4.86	1	0	551	12244	8851544	1182	zileuton	asthma	0	0	8.84	1	0	288	152	102978	1182	zileuton	asthma	12.5	65	0	0	55.99	1	0	31	31	12996	1182	zileuton	asthma	0	0	495.19	1	0	5	15	6385	1182	zileuton	asthma	0	0	90.77	1	0	35	20	14965	1182	zileuton	asthma	-11.04	1.60468177351501e-05	622.96	0.9858575	-0.02	0.01	0.01024425	0.46	0.35	0.1860367	8214258
1183	rimexolone	0	0	16.55	1	0	163	12244	8851932	1183	rimexolone	attention deficit/hyperactivity disorder	0	0	22.07	1	0	23	373	47091	1183	rimexolone	attention deficit/hyperactivity disorder	6	51	0	0	Inf	1	0	0	51	8463	1183	rimexolone	attention deficit/hyperactivity disorder	0	0	Inf	1	0	0	42	6249	1183	rimexolone	attention deficit/hyperactivity disorder	0	0	Inf	1	0	0	18	3781	1183	rimexolone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1184	sevoflurane	0	0	0.48	0.0008475989	0	5518	12244	8846577	1184	sevoflurane	anaesthesia	0	0	Inf	1	0	1426	0	5238	1184	sevoflurane	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1184	sevoflurane	anaesthesia	0	0	Inf	1	0	69	0	319	1184	sevoflurane	anaesthesia	0	0	Inf	1	0	84	0	411	1184	sevoflurane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1185	acarbose	1.96	0.79	4.04	0.09927215	7	2585	12237	8849510	1185	acarbose	diabetes mellitus	7.79	0.93	29.01	0.02867973	2	654	96	244473	1185	acarbose	diabetes mellitus	36	71.2	0	0	82.06	1	0	87	24	42067	1185	acarbose	diabetes mellitus	0	0	97.14	1	0	94	14	29776	1185	acarbose	diabetes mellitus	0	0	140.48	1	0	58	15	28410	1185	acarbose	diabetes mellitus	-11.7	8.29381916075737e-06	824.56	0.9886793	-0.05	0.01	1.009189e-07	-0.1	0.37	0.7872657	8583678
1186	tinzaparin sodium	0	0	0.68	0.008328217	0	3927	12244	8848168	1186	tinzaparin sodium	prophylaxis	0	0	13.72	1	0	380	76	104374	1186	tinzaparin sodium	prophylaxis	36.9	71.9	0	0	108.83	1	0	70	10	16689	1186	tinzaparin sodium	prophylaxis	0	0	118.6	1	0	53	10	13747	1186	tinzaparin sodium	prophylaxis	0	0	7982.38	1	0	62	1	14497	1186	tinzaparin sodium	prophylaxis	-11.41	1.10840879071485e-05	948.94	0.9904041	-0.02	0.01	0.1062576	2.4	1.05	0.02190176	8283708
1187	valacyclovir	1.37	1.02	1.79	0.02930104	53	28060	12191	8824035	1187	valacyclovir	herpes zoster	0.72	0.11	3.69	0.7351693	3	4259	5	5098	1187	valacyclovir	herpes zoster	NA	NA	0	0	Inf	1	0	0	0	0	1187	valacyclovir	herpes zoster	0	0	Inf	1	0	175	0	447	1187	valacyclovir	herpes zoster	0	0	Inf	1	0	289	0	796	1187	valacyclovir	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1188	brimonidine tartrate	0.72	0.36	1.3	0.3660953	11	10989	12233	8841106	1188	brimonidine tartrate	glaucoma	1.93	0.32	8.48	0.4019488	3	3436	7	15508	1188	brimonidine tartrate	glaucoma	76.4	87.6	0	0	Inf	1	0	283	0	973	1188	brimonidine tartrate	glaucoma	3.41	0.04	267.49	0.4026275	1	330	1	1126	1188	brimonidine tartrate	glaucoma	0	0	Inf	1	0	607	0	2206	1188	brimonidine tartrate	glaucoma	1.25	3.49034295746184	1.42	0.3806024	0.12	0.09	0.1828407	17.97	2240.8	0.9935998	842718
1189	ibutilide fumarate	0	0	110.56	1	0	26	12244	8852069	1189	ibutilide fumarate	atrial fibrillation	0	0	1252.97	1	0	14	29	112174	1189	ibutilide fumarate	atrial fibrillation	59.8	87	0	0	Inf	1	0	0	4	32294	1189	ibutilide fumarate	atrial fibrillation	0	0	Inf	1	0	0	3	22126	1189	ibutilide fumarate	atrial fibrillation	0	0	Inf	1	0	0	3	18024	1189	ibutilide fumarate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1190	glimepiride	0.71	0.52	0.95	0.0226018	45	45588	12199	8806507	1190	glimepiride	diabetes mellitus	3.12	1.63	5.52	0.0004396369	14	12447	84	232680	1190	glimepiride	diabetes mellitus	36	71.2	1.85	0.21	7.54	0.3107213	2	1973	22	40181	1190	glimepiride	diabetes mellitus	0	0	5.46	1	0	1565	14	28305	1190	glimepiride	diabetes mellitus	2.89	0.32	12.76	0.1744994	2	1441	13	27027	1190	glimepiride	diabetes mellitus	0.51	1.66529119494589	0.73	0.4833957	-0.05	0.01	8.095928e-08	-0.1	0.37	0.7850567	8583678
1191	toremifene citrate	22.18	12.02	37.59	1.26594e-14	14	457	12230	8851638	1191	toremifene citrate	breast cancer	143.03	68.33	288.91	3.07276e-24	14	246	27	67941	1191	toremifene citrate	breast cancer	55.9	75	0	0	1651.68	1	0	21	2	6304	1191	toremifene citrate	breast cancer	0	0	Inf	1	0	0	1	115	1191	toremifene citrate	breast cancer	0	0	175.12	1	0	41	8	11871	1191	toremifene citrate	breast cancer	-11.35	1.17694896249317e-05	981.83	0.9907762	0.07	0.03	0.02055602	2.46	1.07	0.02142397	8120368
1192	bicalutamide	0.15	0.02	0.52	0.0002130049	2	9951	12242	8842144	1192	bicalutamide	prostate cancer	0.84	0.09	3.49	1	2	5136	19	41038	1192	bicalutamide	prostate cancer	58	74.9	Inf	0.32	Inf	0.07327515	1	444	0	5628	1192	bicalutamide	prostate cancer	6.47	0.11	124.37	0.2003306	1	1061	2	13726	1192	bicalutamide	prostate cancer	0	0	Inf	1	0	0	0	51	1192	bicalutamide	prostate cancer	1.86	6.42373677142913	1.23	0.1297809	-0.04	0.03	0.1958134	11.93	2450.64	0.9961165	8148418
1193	topiramate	3.67	3.23	4.17	1.897375e-63	249	49745	11995	8802350	1193	topiramate	epilepsy	2.11	1.29	3.32	0.00252721	24	4699	100	41243	1193	topiramate	epilepsy	21.6	83.3	1.52	0.17	6.42	0.6434366	2	400	17	5155	1193	topiramate	epilepsy	0.91	0.02	6.22	1	1	299	12	3281	1193	topiramate	epilepsy	2.73	0.28	13.74	0.2034049	2	355	8	3875	1193	topiramate	epilepsy	0.69	1.99371553324308	0.63	0.2751282	0.01	0.01	0.1056127	0.42	0.42	0.3136609	878338
1194	diltiazem malate	0	0	14.25	1	0	189	12244	8851906	1194	diltiazem malate	hypertension	0	0	181.27	1	0	26	274	324208	1194	diltiazem malate	hypertension	28.7	83.5	0	0	Inf	1	0	0	28	65836	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	11	31969	1194	diltiazem malate	hypertension	0	0	Inf	1	0	0	21	40671	1194	diltiazem malate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1195	gemcitabine	0.38	0.23	0.61	2.360235e-06	18	33879	12226	8818216	1195	gemcitabine	non-small cell lung cancer	0	0	16.58	1	0	4344	3	29753	1195	gemcitabine	non-small cell lung cancer	NA	NA	0	0	Inf	1	0	0	0	0	1195	gemcitabine	non-small cell lung cancer	0	0	Inf	1	0	74	0	3314	1195	gemcitabine	non-small cell lung cancer	0	0	Inf	1	0	57	0	2798	1195	gemcitabine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1196	amlexanox	0	0	139.21	1	0	21	12244	8852074	1196	amlexanox	stomatitis	0	0	13592.51	1	0	4	1	1769	1196	amlexanox	stomatitis	44.8	44.8	0	0	Inf	1	0	0	0	0	1196	amlexanox	stomatitis	0	0	Inf	1	0	0	0	185	1196	amlexanox	stomatitis	0	0	Inf	1	0	0	1	251	1196	amlexanox	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1197	calfactant	0	0	29.28	1	0	93	12244	8852002	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	24	0	230	1197	calfactant	neonatal respiratory distress syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	0	0	19	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	2	0	10	1197	calfactant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1198	butenafine	0	0	4.27	1	0	627	12244	8851468	1198	butenafine	hypertension	0	0	89.33	1	0	51	274	324183	1198	butenafine	hypertension	28.7	83.5	0	0	7310.84	1	0	3	28	65833	1198	butenafine	hypertension	0	0	Inf	1	0	0	11	31969	1198	butenafine	hypertension	0	0	5823.69	1	0	3	21	40668	1198	butenafine	hypertension	-6.72	0.00120653821395804	509.2	0.9894653	-0.03	0.01	0.008141616	-0.43	0.37	0.2471291	8726728
1199	trandolapril	3.89	2.51	5.75	2.342784e-08	25	4657	12219	8847438	1199	trandolapril	hypertension	0.9	0.02	5.05	1	1	1319	273	322915	1199	trandolapril	hypertension	28.7	83.5	0	0	61.99	1	0	151	28	65685	1199	trandolapril	hypertension	0	0	187.95	1	0	69	11	31900	1199	trandolapril	hypertension	0	0	85.28	1	0	93	21	40578	1199	trandolapril	hypertension	-10.84	1.95996274414058e-05	507.64	0.9829686	-0.03	0.01	0.008126825	-0.43	0.37	0.2468401	8726728
1201	ropivacaine	0	0	1.21	0.0831831	0	2205	12244	8849890	1201	ropivacaine	anaesthesia	0	0	Inf	1	0	269	0	6395	1201	ropivacaine	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1201	ropivacaine	anaesthesia	0	0	Inf	1	0	13	0	375	1201	ropivacaine	anaesthesia	0	0	Inf	1	0	25	0	470	1201	ropivacaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1202	anastrozole	1.43	1.02	1.96	0.0339101	39	19715	12205	8832380	1202	anastrozole	breast cancer	9.61	4.96	18.91	9.564597e-12	23	7999	18	60188	1202	anastrozole	breast cancer	55.9	75	0	0	58.7	1	0	527	2	5798	1202	anastrozole	breast cancer	0	0	854.26	1	0	5	1	110	1202	anastrozole	breast cancer	38.13	6.81	386.55	3.764225e-06	6	868	2	11044	1202	anastrozole	breast cancer	3.17	23.8074843564287	0.72	1.144169e-05	0.06	0.03	0.05046238	3.02	1.11	0.006363181	8120368
1203	zafirlukast	0.96	0.2	2.8	1	3	2268	12241	8849827	1203	zafirlukast	asthma	0	0	3.27	0.6336907	0	771	152	102495	1203	zafirlukast	asthma	12.5	65	0	0	24.7	1	0	68	31	12959	1203	zafirlukast	asthma	0	0	114.38	1	0	17	15	6373	1203	zafirlukast	asthma	0	0	35.38	1	0	87	20	14913	1203	zafirlukast	asthma	-11.9	6.79040480737947e-06	637.01	0.9850947	-0.02	0.01	0.01054616	0.46	0.35	0.186786	8214258
1204	cisatracurium besylate	0.75	0.02	4.2	1	1	962	12243	8851133	1204	cisatracurium besylate	anaesthesia	0	0	Inf	1	0	162	0	6502	1204	cisatracurium besylate	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1204	cisatracurium besylate	anaesthesia	0	0	Inf	1	0	5	0	383	1204	cisatracurium besylate	anaesthesia	0	0	Inf	1	0	3	0	492	1204	cisatracurium besylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1205	ranitidine bismuth citrate	0	0	114.68	1	0	25	12244	8852070	1205	ranitidine bismuth citrate	rash	0	0	7728.88	1	0	3	3	6513	1205	ranitidine bismuth citrate	rash	72.3	72.3	0	0	Inf	1	0	0	0	0	1205	ranitidine bismuth citrate	rash	0	0	9281	1	0	3	1	834	1205	ranitidine bismuth citrate	rash	0	0	Inf	1	0	0	0	1144	1205	ranitidine bismuth citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1206	alendronate sodium	1.01	0.83	1.2	0.9263645	119	85588	12125	8766507	1206	alendronate sodium	osteoporosis	2.25	1.4	3.58	0.000718586	32	36813	50	129593	1206	alendronate sodium	osteoporosis	56	85.8	0	0	8.76	1	0	1193	10	23401	1206	alendronate sodium	osteoporosis	0	0	Inf	1	0	153	0	2813	1206	alendronate sodium	osteoporosis	0	0	7.1	1	0	1340	12	26403	1206	alendronate sodium	osteoporosis	-15.74	1.45950253901596e-07	2021.8	0.9937885	-0.01	0.02	0.7276268	-15.82	1445.7	0.9912707	8307218
