results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
1071	fludarabine phosphate	0.13	0.06	0.23	1.20604e-23	11	11427	65599	8787302	1071	fludarabine phosphate	chronic lymphocytic leukaemia	0	0	6.32	1	0	2597	6	19328	1071	fludarabine phosphate	chronic lymphocytic leukaemia	60.4	73	0	0	Inf	1	0	84	0	3226	1071	fludarabine phosphate	chronic lymphocytic leukaemia	0	0	82.14	1	0	99	4	5309	1071	fludarabine phosphate	chronic lymphocytic leukaemia	0	0	Inf	1	0	40	0	2969	1071	fludarabine phosphate	chronic lymphocytic leukaemia	-15.95	1.18304976507983e-07	6415.72	0.9980161	0	0.04	0.9228404	16.35	1445.44	0.9909737	884218	9	1252	1248
2084	ibrutinib	0.03	0	0.09	2.892267e-31	2	10620	65608	8788109	2084	ibrutinib	chronic lymphocytic leukaemia	0.47	0.01	4.19	0.6760513	1	6562	5	15363	2084	ibrutinib	chronic lymphocytic leukaemia	60.4	73	0	0	Inf	1	0	1607	0	1703	2084	ibrutinib	chronic lymphocytic leukaemia	0.38	0.01	4.71	0.6277832	1	2536	3	2872	2084	ibrutinib	chronic lymphocytic leukaemia	0	0	Inf	1	0	1643	0	1366	2084	ibrutinib	chronic lymphocytic leukaemia	-0.97	0.379083038103399	1.16	0.3998328	0	0.04	0.949786	16.26	1430.2	0.9909294	884218	9	1252	1248
2101	idelalisib	0.04	0	0.23	1.841091e-09	1	3236	65609	8795493	2101	idelalisib	chronic lymphocytic leukaemia	0	0	9.83	1	0	1745	6	20180	2101	idelalisib	chronic lymphocytic leukaemia	60.4	73	0	0	Inf	1	0	585	0	2725	2101	idelalisib	chronic lymphocytic leukaemia	0	0	6.39	1	0	1037	4	4371	2101	idelalisib	chronic lymphocytic leukaemia	0	0	Inf	1	0	498	0	2511	2101	idelalisib	chronic lymphocytic leukaemia	-17.06	3.89884651479956e-08	3162.41	0.9956948	0	0.04	0.9622395	17.33	2325.56	0.9940535	884218	9	1252	1248
1923	ofatumumab	0	0	0.17	8.427198e-10	0	2937	65610	8795792	1923	ofatumumab	chronic lymphocytic leukaemia	0	0	10.52	1	0	1639	6	20286	1923	ofatumumab	chronic lymphocytic leukaemia	60.4	73	0	0	Inf	1	0	245	0	3065	1923	ofatumumab	chronic lymphocytic leukaemia	0	0	17.19	1	0	439	4	4969	1923	ofatumumab	chronic lymphocytic leukaemia	0	0	Inf	1	0	212	0	2797	1923	ofatumumab	chronic lymphocytic leukaemia	-16.93	4.44011707328001e-08	4853.66	0.997217	0	0.04	0.9688197	17.34	2362.22	0.9941419	884218	9	1252	1248
1092	pentostatin	0	0	0.68	0.008105318	0	728	65610	8798001	1092	pentostatin	chronic lymphocytic leukaemia	0	0	80.47	1	0	230	6	21695	1092	pentostatin	chronic lymphocytic leukaemia	60.4	73	0	0	Inf	1	0	20	0	3290	1092	pentostatin	chronic lymphocytic leukaemia	0	0	405.05	1	0	21	4	5387	1092	pentostatin	chronic lymphocytic leukaemia	0	0	Inf	1	0	10	0	2999	1092	pentostatin	chronic lymphocytic leukaemia	-15.86	1.29446262929384e-07	13498.17	0.9990624	0	0.04	0.9320962	16.35	1447.7	0.9909883	884218	9	1252	1248
71	sulfamerazine	0	0	22.29	1	0	24	65610	8798705	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	2941.97	1	0	7	6	21918	71	sulfamerazine	chronic lymphocytic leukaemia	60.4	73	0	0	Inf	1	0	0	0	3310	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	4	5408	71	sulfamerazine	chronic lymphocytic leukaemia	0	0	Inf	1	0	0	0	3009	71	sulfamerazine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1252	1248
293	benzonatate	4.02	3.45	4.66	5.471468e-52	182	6085	65428	8792644	293	benzonatate	cough	3.95	2.4	6.29	1.493278e-07	25	1075	79	13412	293	benzonatate	cough	14	79.6	1.79	0.32	6.68	0.4165908	3	402	12	2882	293	benzonatate	cough	0	0	14.77	1	0	151	4	1462	293	benzonatate	cough	2.35	0.41	9.18	0.1776775	3	280	10	2190	293	benzonatate	cough	0.78	2.1814722654982	0.65	0.233853	-0.03	0.01	0.009772527	-0.8	0.58	0.1624225	841008	9	1261	1256
173	carbinoxamine maleate	3.6	0.97	9.41	0.02766282	4	149	65606	8798580	173	carbinoxamine maleate	cough	14.05	0.32	100.22	0.07569421	1	10	103	14477	173	carbinoxamine maleate	cough	14	79.6	0	0	7533.46	1	0	1	15	3283	173	carbinoxamine maleate	cough	0	0	Inf	1	0	0	4	1613	173	carbinoxamine maleate	cough	0	0	1019.15	1	0	2	13	2468	173	carbinoxamine maleate	cough	-10.86	1.92115288153726e-05	998.68	0.9913267	-0.02	0.01	0.01274531	-0.83	0.57	0.1503547	841008	9	1261	1256
737	chlorpheniramine polistirex	2.51	1.08	5	0.01698319	8	427	65602	8798302	737	chlorpheniramine polistirex	cough	0	0	7.31	1	0	73	104	14414	737	chlorpheniramine polistirex	cough	14	79.6	0	0	24.16	1	0	39	15	3245	737	chlorpheniramine polistirex	cough	0	0	201.7	1	0	13	4	1600	737	chlorpheniramine polistirex	cough	0	0	29.13	1	0	29	13	2441	737	chlorpheniramine polistirex	cough	-12.92	2.44858561526798e-06	996.34	0.9896576	-0.02	0.01	0.01350754	-0.83	0.57	0.1500279	841008	9	1261	1256
887	codeine polistirex	0	0	67.94	1	0	9	65610	8798720	887	codeine polistirex	cough	0	0	730.62	1	0	2	104	14485	887	codeine polistirex	cough	14	79.6	0	0	1242.66	1	0	2	15	3282	887	codeine polistirex	cough	0	0	Inf	1	0	0	4	1613	887	codeine polistirex	cough	0	0	1019.15	1	0	2	13	2468	887	codeine polistirex	cough	-10.26	3.50056878387345e-05	1029.1	0.9920431	-0.02	0.01	0.01288863	-0.83	0.57	0.1507988	841008	9	1261	1256
295	dextromethorphan	0.94	0.72	1.22	0.7033093	59	8397	65551	8790332	295	dextromethorphan	cough	0.31	0.04	1.16	0.09330457	2	858	102	13629	295	dextromethorphan	cough	14	79.6	0	0	3.55	0.6203368	0	241	15	3043	295	dextromethorphan	cough	0	0	18.67	1	0	122	4	1491	295	dextromethorphan	cough	0	0	4.11	0.6165502	0	184	13	2286	295	dextromethorphan	cough	-15.05	2.90983288284385e-07	988.05	0.9878456	-0.02	0.01	0.01405146	-0.83	0.58	0.1475556	841008	9	1261	1256
835	dextromethorphan polistirex	0.23	0.06	0.6	0.0003558574	4	2309	65606	8796420	835	dextromethorphan polistirex	cough	0.16	0	0.89	0.03187479	1	848	103	13639	835	dextromethorphan polistirex	cough	14	79.6	0	0	2.59	0.3879946	0	321	15	2963	835	dextromethorphan polistirex	cough	0	0	14.04	1	0	158	4	1455	835	dextromethorphan polistirex	cough	0	0	2.45	0.3858942	0	293	13	2177	835	dextromethorphan polistirex	cough	-15.43	1.98992241583405e-07	809.67	0.9847986	-0.03	0.01	0.00657841	-0.85	0.58	0.137577	841008	9	1261	1256
987	enoxacin	0	0	18.89	1	0	28	65610	8798701	987	enoxacin	cough	0	0	730.62	1	0	2	104	14485	987	enoxacin	cough	14	79.6	0	0	Inf	1	0	0	15	3284	987	enoxacin	cough	0	0	Inf	1	0	0	4	1613	987	enoxacin	cough	0	0	Inf	1	0	0	13	2470	987	enoxacin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1261	1256
25	homatropine methylbromide	2.44	1.11	4.67	0.01401464	9	495	65601	8798234	25	homatropine methylbromide	cough	1.16	0.03	6.75	0.5806836	1	120	103	14367	25	homatropine methylbromide	cough	14	79.6	0	0	40.41	1	0	24	15	3260	25	homatropine methylbromide	cough	0	0	159.86	1	0	16	4	1597	25	homatropine methylbromide	cough	0	0	76.53	1	0	12	13	2458	25	homatropine methylbromide	cough	-12.63	3.27235712302789e-06	1206.92	0.9916494	-0.02	0.01	0.01332238	-0.82	0.58	0.1525568	841008	9	1261	1256
919	hydrocodone polistirex	2.42	1.04	4.81	0.02054749	8	443	65602	8798286	919	hydrocodone polistirex	cough	0	0	7.41	1	0	72	104	14415	919	hydrocodone polistirex	cough	14	79.6	0	0	26.28	1	0	36	15	3248	919	hydrocodone polistirex	cough	0	0	201.7	1	0	13	4	1600	919	hydrocodone polistirex	cough	0	0	32.72	1	0	26	13	2444	919	hydrocodone polistirex	cough	-12.92	2.44858561526798e-06	1032.56	0.9900176	-0.02	0.01	0.01339622	-0.83	0.57	0.1503477	841008	9	1261	1256
1746	cephalothin sodium	2.98	0.61	8.9	0.08359618	3	135	65607	8798594	1746	cephalothin sodium	diffuse large b-cell lymphoma	0	0	8192	1	0	6	2	9462	1746	cephalothin sodium	diffuse large b-cell lymphoma	56.3	56.3	0	0	Inf	1	0	0	0	0	1746	cephalothin sodium	diffuse large b-cell lymphoma	0	0	Inf	1	0	0	0	1260	1746	cephalothin sodium	diffuse large b-cell lymphoma	0	0	Inf	1	0	0	2	1035	1746	cephalothin sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1270	1266
361	cyclophosphamide	0.72	0.65	0.8	3.429576e-11	387	71529	65223	8727200	361	cyclophosphamide	diffuse large b-cell lymphoma	Inf	0.11	Inf	0.5290858	2	5876	0	3592	361	cyclophosphamide	diffuse large b-cell lymphoma	56.3	56.3	0	0	Inf	1	0	0	0	0	361	cyclophosphamide	diffuse large b-cell lymphoma	0	0	Inf	1	0	703	0	557	361	cyclophosphamide	diffuse large b-cell lymphoma	Inf	0.15	Inf	0.5058883	2	575	0	460	361	cyclophosphamide	diffuse large b-cell lymphoma	17.83	55395005.8199701	3708.06	0.9961642	-0.01	0.04	0.7160953	-18.13	3409.87	0.9957568	822978	9	1270	1266
1742	doxorubicin	0.69	0.61	0.79	1.776335e-09	240	46478	65370	8752251	1742	doxorubicin	diffuse large b-cell lymphoma	Inf	0.11	Inf	0.5310028	2	5913	0	3555	1742	doxorubicin	diffuse large b-cell lymphoma	56.3	56.3	0	0	Inf	1	0	0	0	0	1742	doxorubicin	diffuse large b-cell lymphoma	0	0	Inf	1	0	606	0	654	1742	doxorubicin	diffuse large b-cell lymphoma	Inf	0.17	Inf	0.5002253	2	536	0	499	1742	doxorubicin	diffuse large b-cell lymphoma	17.85	56514059.1683236	3471.72	0.9958984	-0.01	0.04	0.7343873	-18.04	3358.46	0.9957147	822978	9	1270	1266
1865	filgrastim	1.15	0.98	1.33	0.07437271	176	20591	65434	8778138	1865	filgrastim	diffuse large b-cell lymphoma	0	0	43.78	1	0	1027	2	8441	1865	filgrastim	diffuse large b-cell lymphoma	56.3	56.3	0	0	Inf	1	0	0	0	0	1865	filgrastim	diffuse large b-cell lymphoma	0	0	Inf	1	0	119	0	1141	1865	filgrastim	diffuse large b-cell lymphoma	0	0	71.67	1	0	72	2	963	1865	filgrastim	diffuse large b-cell lymphoma	-17.21	3.35576829414501e-08	8351.59	0.998356	-0.02	0.04	0.5453647	-18.22	3612.33	0.9959747	822978	9	1270	1266
1012	ifosfamide	0.2	0.1	0.36	1.696182e-12	11	7307	65599	8791422	1012	ifosfamide	diffuse large b-cell lymphoma	0	0	110.79	1	0	435	2	9033	1012	ifosfamide	diffuse large b-cell lymphoma	56.3	56.3	0	0	Inf	1	0	0	0	0	1012	ifosfamide	diffuse large b-cell lymphoma	0	0	Inf	1	0	48	0	1212	1012	ifosfamide	diffuse large b-cell lymphoma	0	0	159.03	1	0	34	2	1001	1012	ifosfamide	diffuse large b-cell lymphoma	-16.22	9.03115931441974e-08	7831.3	0.9983475	-0.02	0.04	0.5574165	-17.25	2210.82	0.9937737	822978	9	1270	1266
1026	oxiconazole nitrate	1.41	0.04	8.06	0.509925	1	95	65609	8798634	1026	oxiconazole nitrate	diffuse large b-cell lymphoma	0	0	16384	1	0	4	2	9464	1026	oxiconazole nitrate	diffuse large b-cell lymphoma	56.3	56.3	0	0	Inf	1	0	0	0	0	1026	oxiconazole nitrate	diffuse large b-cell lymphoma	0	0	Inf	1	0	0	0	1260	1026	oxiconazole nitrate	diffuse large b-cell lymphoma	0	0	Inf	1	0	0	2	1035	1026	oxiconazole nitrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1270	1266
1875	rituximab	0.21	0.17	0.26	1.948137e-87	89	57118	65521	8741611	1875	rituximab	diffuse large b-cell lymphoma	0	0	2.87	0.1225129	0	6155	2	3313	1875	rituximab	diffuse large b-cell lymphoma	56.3	56.3	0	0	Inf	1	0	0	0	0	1875	rituximab	diffuse large b-cell lymphoma	0	0	Inf	1	0	611	0	649	1875	rituximab	diffuse large b-cell lymphoma	0	0	5.52	0.4996854	0	509	2	526	1875	rituximab	diffuse large b-cell lymphoma	-17.97	1.56938016799594e-08	3515.35	0.995921	-0.02	0.04	0.5865835	-18.1	3367.1	0.9957105	822978	9	1270	1266
150	sulfamethizole	3.08	0.37	11.48	0.141161	2	87	65608	8798642	150	sulfamethizole	diffuse large b-cell lymphoma	0	0	4.5036e+15	1	0	2	2	9466	150	sulfamethizole	diffuse large b-cell lymphoma	56.3	56.3	0	0	Inf	1	0	0	0	0	150	sulfamethizole	diffuse large b-cell lymphoma	0	0	Inf	1	0	0	0	1260	150	sulfamethizole	diffuse large b-cell lymphoma	0	0	Inf	1	0	0	2	1035	150	sulfamethizole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1270	1266
451	vincristine	0.58	0.5	0.68	1.077365e-14	174	39950	65436	8758779	451	vincristine	diffuse large b-cell lymphoma	Inf	0.09	Inf	0.5544343	2	6296	0	3172	451	vincristine	diffuse large b-cell lymphoma	56.3	56.3	0	0	Inf	1	0	0	0	0	451	vincristine	diffuse large b-cell lymphoma	0	0	Inf	1	0	693	0	567	451	vincristine	diffuse large b-cell lymphoma	Inf	0.14	Inf	0.5106987	2	594	0	441	451	vincristine	diffuse large b-cell lymphoma	17.77	52169051.8189409	3709.78	0.9961778	-0.02	0.04	0.6496119	-18.07	3402.63	0.9957635	822978	9	1270	1266
1393	choriogonadotropin alfa	1.46	0.3	4.3	0.4668249	3	276	65607	8798453	1393	choriogonadotropin alfa	in vitro fertilisation	0	0	711.5	1	0	58	1	1069	1393	choriogonadotropin alfa	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1393	choriogonadotropin alfa	in vitro fertilisation	0	0	Inf	1	0	1	0	0	1393	choriogonadotropin alfa	in vitro fertilisation	0	0	Inf	1	0	2	0	188	1393	choriogonadotropin alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1279	1274
1158	follitropin alfa/beta	0.52	0.19	1.13	0.1046502	6	1559	65604	8797170	1158	follitropin alfa/beta	in vitro fertilisation	0	0	68.23	1	0	410	1	717	1158	follitropin alfa/beta	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	0	0	1	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	75	0	115	1158	follitropin alfa/beta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1279	1274
1365	ganirelix acetate	2.27	0.83	5	0.05324747	6	354	65604	8798375	1365	ganirelix acetate	in vitro fertilisation	0	0	314.23	1	0	124	1	1003	1365	ganirelix acetate	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1365	ganirelix acetate	in vitro fertilisation	0	0	Inf	1	0	0	0	1	1365	ganirelix acetate	in vitro fertilisation	0	0	Inf	1	0	13	0	177	1365	ganirelix acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1279	1274
749	gonadorelin	0	0	3.23	0.6345813	0	155	65610	8798574	749	gonadorelin	in vitro fertilisation	0	0	2451.19	1	0	17	1	1110	749	gonadorelin	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	749	gonadorelin	in vitro fertilisation	0	0	Inf	1	0	0	0	1	749	gonadorelin	in vitro fertilisation	0	0	Inf	1	0	0	0	190	749	gonadorelin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1279	1274
574	gonadotropin, chorionic	0.75	0.27	1.63	0.5954718	6	1080	65604	8797649	574	gonadotropin, chorionic	in vitro fertilisation	0	0	169.05	1	0	211	1	916	574	gonadotropin, chorionic	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	574	gonadotropin, chorionic	in vitro fertilisation	0	0	Inf	1	0	0	0	1	574	gonadotropin, chorionic	in vitro fertilisation	0	0	Inf	1	0	24	0	166	574	gonadotropin, chorionic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1279	1274
1442	lutropin alfa	0	0	7.36	1	0	69	65610	8798660	1442	lutropin alfa	in vitro fertilisation	0	0	1675.66	1	0	25	1	1102	1442	lutropin alfa	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1442	lutropin alfa	in vitro fertilisation	0	0	Inf	1	0	0	0	1	1442	lutropin alfa	in vitro fertilisation	0	0	Inf	1	0	5	0	185	1442	lutropin alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1279	1274
661	menotropins\>	0.83	0.27	1.95	0.8387742	5	807	65605	8797922	661	menotropins\>	in vitro fertilisation	0	0	117.34	1	0	281	1	846	661	menotropins\>	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	0	0	1	661	menotropins\>	in vitro fertilisation	0	0	Inf	1	0	41	0	149	661	menotropins\>	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1279	1274
1042	nafarelin acetate	0	0	2.41	0.4136593	0	207	65610	8798522	1042	nafarelin acetate	in vitro fertilisation	0	0	813.14	1	0	51	1	1076	1042	nafarelin acetate	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1042	nafarelin acetate	in vitro fertilisation	0	0	Inf	1	0	0	0	1	1042	nafarelin acetate	in vitro fertilisation	0	0	Inf	1	0	15	0	175	1042	nafarelin acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1279	1274
956	urofollitropin	1.37	0.16	5.01	0.6608532	2	196	65608	8798533	956	urofollitropin	in vitro fertilisation	0	0	621.46	1	0	66	1	1061	956	urofollitropin	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	956	urofollitropin	in vitro fertilisation	0	0	Inf	1	0	0	0	1	956	urofollitropin	in vitro fertilisation	0	0	Inf	1	0	13	0	177	956	urofollitropin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1279	1274
833	dronabinol	1.6	1.15	2.17	0.004295403	42	3518	65568	8795211	833	dronabinol	nausea	0.55	0.15	1.42	0.3390179	4	481	466	30681	833	dronabinol	nausea	16.4	73	1.05	0.03	6.21	0.6191217	1	122	55	7047	833	dronabinol	nausea	2.89	0.07	19.27	0.3081097	1	76	15	3299	833	dronabinol	nausea	0	0	5.73	1	0	73	53	5663	833	dronabinol	nausea	-0.18	0.835270211411272	1.01	0.8630454	-0.04	0.01	4.859522e-11	-0.58	0.29	0.04313614	891808	9	1288	1284
697	metoclopramide	10.39	10.04	10.74	0	3909	53327	61701	8745402	697	metoclopramide	nausea	2.31	1.87	2.85	6.009396e-14	129	4381	341	26781	697	metoclopramide	nausea	16.4	73	1.35	0.55	2.89	0.3934488	8	789	48	6380	697	metoclopramide	nausea	0.47	0.01	3.04	0.710172	1	423	15	2952	697	metoclopramide	nausea	1.36	0.52	3.05	0.4872368	7	577	46	5159	697	metoclopramide	nausea	0.22	1.24607673058738	0.38	0.5545363	-0.04	0.01	4.428809e-11	-0.59	0.29	0.04100239	891808	9	1288	1284
1065	ondansetron	3.7	3.53	3.88	0	1902	70374	63708	8728355	1065	ondansetron	nausea	0.75	0.61	0.91	0.003458343	148	11869	322	19293	1065	ondansetron	nausea	16.4	73	0.97	0.55	1.7	1	27	3509	29	3660	1065	ondansetron	nausea	2.31	0.74	8.49	0.1351962	11	1647	5	1728	1065	ondansetron	nausea	0.99	0.55	1.77	1	26	2825	27	2911	1065	ondansetron	nausea	0.09	1.09417428370521	0.24	0.6974644	-0.04	0.01	6.549941e-11	-0.58	0.29	0.04172825	891808	9	1288	1284
286	prochlorperazine	3.29	3.04	3.55	1.360873e-141	660	27127	64950	8771602	286	prochlorperazine	nausea	0.65	0.48	0.86	0.00247782	53	5113	417	26049	286	prochlorperazine	nausea	16.4	73	0.3	0.06	0.92	0.02681759	3	1150	53	6019	286	prochlorperazine	nausea	0	0	0.99	0.05569711	0	702	16	2673	286	prochlorperazine	nausea	0.36	0.07	1.13	0.1086541	3	814	50	4922	286	prochlorperazine	nausea	-1.12	0.326279794623039	0.6	0.06025966	-0.04	0.01	5.279588e-10	-0.55	0.29	0.05387683	891808	9	1288	1284
264	prochlorperazine edisylate	3.28	3.03	3.55	6.085112e-141	658	27076	64952	8771653	264	prochlorperazine edisylate	nausea	0.65	0.48	0.87	0.002476313	53	5112	417	26050	264	prochlorperazine edisylate	nausea	16.4	73	0.3	0.06	0.92	0.02681759	3	1150	53	6019	264	prochlorperazine edisylate	nausea	0	0	0.99	0.05569711	0	702	16	2673	264	prochlorperazine edisylate	nausea	0.36	0.07	1.13	0.1086541	3	814	50	4922	264	prochlorperazine edisylate	nausea	-1.12	0.326279794623039	0.6	0.06025966	-0.04	0.01	5.279588e-10	-0.55	0.29	0.05387683	891808	9	1288	1284
252	prochlorperazine maleate	3.28	3.03	3.55	6.085112e-141	658	27076	64952	8771653	252	prochlorperazine maleate	nausea	0.65	0.48	0.87	0.002476313	53	5112	417	26050	252	prochlorperazine maleate	nausea	16.4	73	0.3	0.06	0.92	0.02681759	3	1150	53	6019	252	prochlorperazine maleate	nausea	0	0	0.99	0.05569711	0	702	16	2673	252	prochlorperazine maleate	nausea	0.36	0.07	1.13	0.1086541	3	814	50	4922	252	prochlorperazine maleate	nausea	-1.12	0.326279794623039	0.6	0.06025966	-0.04	0.01	5.279588e-10	-0.55	0.29	0.05387683	891808	9	1288	1284
2123	rolapitant	0	0	4.22	1	0	119	65610	8798610	2123	rolapitant	nausea	0	0	2.87	0.6428914	0	87	470	31075	2123	rolapitant	nausea	16.4	73	0	0	14.6	1	0	35	56	7134	2123	rolapitant	nausea	0	0	34.09	1	0	27	16	3348	2123	rolapitant	nausea	0	0	20.31	1	0	22	53	5714	2123	rolapitant	nausea	-12.13	5.39520479406317e-06	551.66	0.9824643	-0.04	0.01	5.669806e-11	-0.58	0.29	0.04266869	891808	9	1288	1284
702	scopolamine	2.53	1.92	3.26	4.363126e-10	60	3185	65550	8795544	702	scopolamine	nausea	0.37	0.04	1.35	0.1856905	2	358	468	30804	702	scopolamine	nausea	16.4	73	1.33	0.03	7.87	0.5359344	1	97	55	7072	702	scopolamine	nausea	0	0	22.5	1	0	40	16	3335	702	scopolamine	nausea	1.31	0.03	7.83	0.5407705	1	83	52	5653	702	scopolamine	nausea	-0.28	0.755783741455725	1.02	0.7844505	-0.04	0.01	4.71526e-11	-0.58	0.29	0.04234276	891808	9	1288	1284
630	trimethobenzamide	3.89	2.55	5.69	7.896375e-09	27	932	65583	8797797	630	trimethobenzamide	nausea	1.36	0.28	4.09	0.488471	3	146	467	31016	630	trimethobenzamide	nausea	16.4	73	0	0	22.87	1	0	23	56	7146	630	trimethobenzamide	nausea	0	0	158.42	1	0	7	16	3368	630	trimethobenzamide	nausea	0	0	22.53	1	0	20	53	5716	630	trimethobenzamide	nausea	-11.38	1.14216486386605e-05	454.19	0.9800031	-0.04	0.01	5.353423e-11	-0.58	0.29	0.04163786	891808	9	1288	1284
1696	ampicillin sodium	6.98	5.99	8.09	8.426588e-89	187	3602	65423	8795127	1696	ampicillin sodium	pneumonia	0	0	1.28	0.1212236	0	504	102	17454	1696	ampicillin sodium	pneumonia	20.2	84.3	0	0	135.65	1	0	32	4	2789	1696	ampicillin sodium	pneumonia	0	0	301.02	1	0	29	2	1613	1696	ampicillin sodium	pneumonia	0	0	240.9	1	0	12	4	1753	1696	ampicillin sodium	pneumonia	-13.1	2.04523062452349e-06	1651.2	0.993668	-0.01	0.02	0.4238568	-0.61	0.87	0.4806784	834138	9	1297	1292
1777	ceftriaxone sodium	2.29	2.05	2.55	4.400998e-41	344	20218	65266	8778511	1777	ceftriaxone sodium	pneumonia	0.86	0.36	1.77	0.8619603	8	1620	94	16338	1777	ceftriaxone sodium	pneumonia	20.2	84.3	0	0	16.75	1	0	235	4	2586	1777	ceftriaxone sodium	pneumonia	0	0	51.65	1	0	154	2	1488	1777	ceftriaxone sodium	pneumonia	3.72	0.07	46.63	0.2916791	1	145	3	1620	1777	ceftriaxone sodium	pneumonia	0.68	1.97387773223045	1.1	0.5387249	-0.01	0.02	0.4578625	-0.63	0.87	0.4679152	834138	9	1297	1292
1778	cilastatin sodium	1.16	0.76	1.69	0.4052921	27	3120	65583	8795609	1778	cilastatin sodium	pneumonia	0	0	1.88	0.2706194	0	346	102	17612	1778	cilastatin sodium	pneumonia	20.2	84.3	0	0	4513.16	1	0	2	4	2819	1778	cilastatin sodium	pneumonia	0	0	6018.95	1	0	2	2	1640	1778	cilastatin sodium	pneumonia	0	0	Inf	1	0	0	4	1765	1778	cilastatin sodium	pneumonia	-9.64	6.50730547475429e-05	1695.5	0.9954646	-0.01	0.02	0.4265063	-0.62	0.87	0.4751623	834138	9	1297	1292
463	doxapram	0	0	7.71	1	0	66	65610	8798663	463	doxapram	pneumonia	0	0	151.29	1	0	6	102	17952	463	doxapram	pneumonia	20.2	84.3	0	0	Inf	1	0	0	4	2821	463	doxapram	pneumonia	0	0	Inf	1	0	0	2	1642	463	doxapram	pneumonia	0	0	Inf	1	0	0	4	1765	463	doxapram	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	1297	1292
1779	imipenem	1.6	1.23	2.03	0.0004196475	66	5546	65544	8793183	1779	imipenem	pneumonia	0.71	0.08	2.66	1	2	490	100	17468	1779	imipenem	pneumonia	20.2	84.3	0	0	127.45	1	0	34	4	2787	1779	imipenem	pneumonia	0	0	324.54	1	0	27	2	1615	1779	imipenem	pneumonia	0	0	203.77	1	0	14	4	1751	1779	imipenem	pneumonia	-13.18	1.88798582162818e-06	1654.3	0.9936441	-0.01	0.02	0.4216187	-0.61	0.87	0.479416	834138	9	1297	1292
