results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
335	dexbrompheniramine maleate	2.76	1.24	5.39	0.0074478	9	140	201916	8662274	335	dexbrompheniramine maleate	gastrooesophageal reflux disease	0	0	25.47	1	0	6	2582	77408	335	dexbrompheniramine maleate	gastrooesophageal reflux disease	35.3	84	0	0	Inf	1	0	0	690	19502	335	dexbrompheniramine maleate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	337	7898	335	dexbrompheniramine maleate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	435	14334	335	dexbrompheniramine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	983	975
1634	dexlansoprazole	1.2	1.04	1.38	0.01062292	205	7309	201720	8655105	1634	dexlansoprazole	gastrooesophageal reflux disease	0.9	0.68	1.18	0.5157905	57	1890	2525	75524	1634	dexlansoprazole	gastrooesophageal reflux disease	35.3	84	1.13	0.73	1.68	0.525514	27	677	663	18825	1634	dexlansoprazole	gastrooesophageal reflux disease	0.94	0.37	2	1	7	174	330	7724	1634	dexlansoprazole	gastrooesophageal reflux disease	1.23	0.76	1.91	0.3298467	22	594	413	13740	1634	dexlansoprazole	gastrooesophageal reflux disease	0.17	1.18530485132037	0.19	0.3711172	0.01	0	8.424079e-07	0.34	0.07	4.395905e-06	8230048	16	983	975
1394	esomeprazole magnesium	1.76	1.71	1.81	8.08366599998175e-313	5614	138483	196311	8523931	1394	esomeprazole magnesium	gastrooesophageal reflux disease	0.94	0.86	1.03	0.1958357	733	22901	1849	54513	1394	esomeprazole magnesium	gastrooesophageal reflux disease	35.3	84	1.04	0.86	1.24	0.6844097	172	4730	518	14772	1394	esomeprazole magnesium	gastrooesophageal reflux disease	1.1	0.83	1.45	0.4807358	70	1517	267	6381	1394	esomeprazole magnesium	gastrooesophageal reflux disease	1.01	0.8	1.26	0.9112967	112	3664	323	10670	1394	esomeprazole magnesium	gastrooesophageal reflux disease	0.04	1.04081077419239	0.09	0.6248909	0.01	0	9.716312e-07	0.34	0.07	4.757019e-06	8230048	16	983	975
1332	magnesium hydroxide	2.68	2.4	2.99	2.340011e-54	346	5539	201579	8656875	1332	magnesium hydroxide	gastrooesophageal reflux disease	1	0.63	1.51	1	23	691	2559	76723	1332	magnesium hydroxide	gastrooesophageal reflux disease	35.3	84	1.4	0.59	2.84	0.389862	8	162	682	19340	1332	magnesium hydroxide	gastrooesophageal reflux disease	2.79	0.97	6.56	0.02820105	6	51	331	7847	1332	magnesium hydroxide	gastrooesophageal reflux disease	0.68	0.14	2.05	0.8036512	3	144	432	14190	1332	magnesium hydroxide	gastrooesophageal reflux disease	0.32	1.37712776433596	0.34	0.3563391	0.01	0	9.61778e-07	0.34	0.07	4.972043e-06	8230048	16	983	975
842	magnesium trisilicate	1.16	0.99	1.36	0.06032702	163	6012	201762	8656402	842	magnesium trisilicate	gastrooesophageal reflux disease	1.33	0.85	1.99	0.1594935	25	564	2557	76850	842	magnesium trisilicate	gastrooesophageal reflux disease	35.3	84	1.43	0.56	3.04	0.3533686	7	139	683	19363	842	magnesium trisilicate	gastrooesophageal reflux disease	1.44	0.45	3.52	0.4066474	5	82	332	7816	842	magnesium trisilicate	gastrooesophageal reflux disease	0.7	0.08	2.61	1	2	94	433	14240	842	magnesium trisilicate	gastrooesophageal reflux disease	0.12	1.12749685157938	0.39	0.7638998	0.01	0	9.496606e-07	0.34	0.07	5.507913e-06	8230048	16	983	975
942	naftifine	2.05	0.92	3.98	0.04851632	9	188	201916	8662226	942	naftifine	gastrooesophageal reflux disease	2.5	0.06	16.9	0.3472424	1	12	2581	77402	942	naftifine	gastrooesophageal reflux disease	35.3	84	4.72	0.1	38.95	0.2160602	1	6	689	19496	942	naftifine	gastrooesophageal reflux disease	3.91	0.08	32.4	0.253676	1	6	336	7892	942	naftifine	gastrooesophageal reflux disease	0	0	Inf	1	0	0	435	14334	942	naftifine	gastrooesophageal reflux disease	1.38	3.97490162749475	1.08	0.2021499	0.01	0	9.525519e-07	0.33	0.07	6.252146e-06	8230048	16	983	975
1418	omeprazole magnesium	2.13	2.06	2.21	5.388874e-306	3210	65072	198715	8597342	1418	omeprazole magnesium	gastrooesophageal reflux disease	1.42	1.28	1.58	1.816758e-10	448	9970	2134	67444	1418	omeprazole magnesium	gastrooesophageal reflux disease	35.3	84	1.03	0.8	1.31	0.759825	80	2198	610	17304	1418	omeprazole magnesium	gastrooesophageal reflux disease	0.89	0.59	1.3	0.582236	31	808	306	7090	1418	omeprazole magnesium	gastrooesophageal reflux disease	1.16	0.86	1.54	0.289764	58	1675	377	12659	1418	omeprazole magnesium	gastrooesophageal reflux disease	0.07	1.07250818125422	0.11	0.5452299	0.01	0	8.841114e-07	0.34	0.07	5.004262e-06	8230048	16	983	975
369	phendimetrazine tartrate	1.6	0.43	4.23	0.324828	4	107	201921	8662307	369	phendimetrazine tartrate	gastrooesophageal reflux disease	0	0	159.73	1	0	2	2582	77412	369	phendimetrazine tartrate	gastrooesophageal reflux disease	35.3	84	0	0	Inf	1	0	0	690	19502	369	phendimetrazine tartrate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	337	7898	369	phendimetrazine tartrate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	435	14334	369	phendimetrazine tartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	983	975
969	potassium lactate	0	0	46.83	1	0	5	201925	8662409	969	potassium lactate	gastrooesophageal reflux disease	0	0	1148.34	1	0	1	2582	77413	969	potassium lactate	gastrooesophageal reflux disease	35.3	84	0	0	1083.64	1	0	1	690	19501	969	potassium lactate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	337	7898	969	potassium lactate	gastrooesophageal reflux disease	0	0	1259.84	1	0	1	435	14333	969	potassium lactate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	983	975
159	propantheline bromide	1.6	0.43	4.23	0.324828	4	107	201921	8662307	159	propantheline bromide	gastrooesophageal reflux disease	0	0	17.57	1	0	8	2582	77406	159	propantheline bromide	gastrooesophageal reflux disease	35.3	84	0	0	Inf	1	0	0	690	19502	159	propantheline bromide	gastrooesophageal reflux disease	0	0	Inf	1	0	0	337	7898	159	propantheline bromide	gastrooesophageal reflux disease	0	0	Inf	1	0	0	435	14334	159	propantheline bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	983	975
153	propoxycaine	0	0	104.02	1	0	3	201925	8662411	153	propoxycaine	gastrooesophageal reflux disease	0	0	1148.34	1	0	1	2582	77413	153	propoxycaine	gastrooesophageal reflux disease	35.3	84	0	0	Inf	1	0	0	690	19502	153	propoxycaine	gastrooesophageal reflux disease	0	0	Inf	1	0	0	337	7898	153	propoxycaine	gastrooesophageal reflux disease	0	0	Inf	1	0	0	435	14334	153	propoxycaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	983	975
848	ranitidine	2.03	1.96	2.1	1.158305e-300	3571	76195	198354	8586219	848	ranitidine	gastrooesophageal reflux disease	0.96	0.84	1.1	0.5701189	248	7721	2334	69693	848	ranitidine	gastrooesophageal reflux disease	35.3	84	0.87	0.65	1.15	0.3547413	58	1853	632	17649	848	ranitidine	gastrooesophageal reflux disease	0.9	0.59	1.33	0.6354984	29	750	308	7148	848	ranitidine	gastrooesophageal reflux disease	0.73	0.49	1.05	0.08882433	33	1450	402	12884	848	ranitidine	gastrooesophageal reflux disease	-0.2	0.818730753077982	0.13	0.1384144	0.01	0	1.293007e-06	0.34	0.07	5.724302e-06	8230048	16	983	975
781	sucralfate	3.05	2.83	3.28	1.074285e-145	775	10945	201150	8651469	781	sucralfate	gastrooesophageal reflux disease	1.73	1.32	2.24	0.0001087352	63	1104	2519	76310	781	sucralfate	gastrooesophageal reflux disease	35.3	84	1.39	0.78	2.3	0.227531	16	328	674	19174	781	sucralfate	gastrooesophageal reflux disease	1.53	0.6	3.3	0.2384965	7	108	330	7790	781	sucralfate	gastrooesophageal reflux disease	1.69	0.88	2.98	0.06870408	13	256	422	14078	781	sucralfate	gastrooesophageal reflux disease	0.5	1.64872127070013	0.23	0.03171134	0.01	0	8.977492e-07	0.34	0.07	4.549931e-06	8230048	16	983	975
1015	apraclonidine	0.41	0.05	1.52	0.3449787	2	207	201923	8662207	1015	apraclonidine	glaucoma	1.5	0.04	8.94	0.493557	1	37	335	18581	1015	apraclonidine	glaucoma	54.4	90.8	0	0	42.05	1	0	6	76	3699	1015	apraclonidine	glaucoma	0	0	117.84	1	0	3	30	1425	1015	apraclonidine	glaucoma	0	0	42.66	1	0	6	56	2751	1015	apraclonidine	glaucoma	-11.65	8.71905236227387e-06	484.8	0.9808253	0	0.01	0.642685	0.04	0.23	0.8757514	842718	16	999	991
1188	brimonidine tartrate	1.15	1.01	1.29	0.02517547	286	10714	201639	8651700	1188	brimonidine tartrate	glaucoma	0.75	0.54	1.02	0.06355859	48	3391	288	15227	1188	brimonidine tartrate	glaucoma	54.4	90.8	0.86	0.45	1.55	0.6774269	15	821	61	2884	1188	brimonidine tartrate	glaucoma	0.52	0.13	1.51	0.273894	4	327	26	1101	1188	brimonidine tartrate	glaucoma	1.22	0.61	2.29	0.5135409	14	593	42	2164	1188	brimonidine tartrate	glaucoma	-0.06	0.941764533584249	0.27	0.8097246	0	0.01	0.632819	0.04	0.23	0.8721316	842718	16	999	991
1291	brinzolamide	1	0.81	1.23	0.957907	92	3941	201833	8658473	1291	brinzolamide	glaucoma	0.97	0.61	1.47	1	24	1373	312	17245	1291	brinzolamide	glaucoma	54.4	90.8	1.45	0.69	2.81	0.254876	11	386	65	3319	1291	brinzolamide	glaucoma	0.65	0.07	2.61	0.7614824	2	142	28	1286	1291	brinzolamide	glaucoma	1.72	0.73	3.6	0.1732085	9	276	47	2481	1291	brinzolamide	glaucoma	0.27	1.30996445073325	0.33	0.413118	0	0.01	0.6767171	0.04	0.23	0.873023	842718	16	999	991
925	carteolol	1.14	0.63	1.89	0.5771446	15	566	201910	8661848	925	carteolol	glaucoma	0.71	0.09	2.64	1	2	155	334	18463	925	carteolol	glaucoma	54.4	90.8	0	0	16.27	1	0	13	76	3692	925	carteolol	glaucoma	0	0	29.03	1	0	8	30	1420	925	carteolol	glaucoma	0	0	42.66	1	0	6	56	2751	925	carteolol	glaucoma	-11.7	8.29381916075737e-06	388.89	0.9759951	0	0.01	0.6309927	0.04	0.23	0.8627845	842718	16	999	991
1164	dorzolamide	1.15	1	1.32	0.03838867	223	8301	201702	8654113	1164	dorzolamide	glaucoma	1.09	0.79	1.47	0.5829415	52	2678	284	15940	1164	dorzolamide	glaucoma	54.4	90.8	1.92	1.05	3.33	0.02849631	18	516	58	3189	1164	dorzolamide	glaucoma	1.31	0.43	3.33	0.6134857	6	229	24	1199	1164	dorzolamide	glaucoma	2.59	1.34	4.78	0.002705191	16	369	40	2388	1164	dorzolamide	glaucoma	0.73	2.07508060767412	0.25	0.003817235	0	0.01	0.5875013	0.02	0.23	0.9474259	842718	16	999	991
349	echothiophate iodide	0	0	1.52	0.1823233	0	106	201925	8662308	349	echothiophate iodide	glaucoma	0	0	4.44	1	0	48	336	18570	349	echothiophate iodide	glaucoma	54.4	90.8	0	0	118.99	1	0	3	76	3702	349	echothiophate iodide	glaucoma	0	0	117.84	1	0	3	30	1425	349	echothiophate iodide	glaucoma	0	0	264.26	1	0	2	56	2755	349	echothiophate iodide	glaucoma	-10.61	2.46680912923674e-05	394.48	0.978541	0	0.01	0.646385	0.04	0.23	0.871237	842718	16	999	991
346	hydroflumethiazide	0	0	6.04	1	0	28	201925	8662386	346	hydroflumethiazide	glaucoma	0	0	84.32	1	0	4	336	18614	346	hydroflumethiazide	glaucoma	54.4	90.8	0	0	Inf	1	0	0	76	3705	346	hydroflumethiazide	glaucoma	0	0	Inf	1	0	0	30	1428	346	hydroflumethiazide	glaucoma	0	0	Inf	1	0	0	56	2757	346	hydroflumethiazide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	999	991
1222	latanoprost	1.17	1.08	1.26	0.0001696344	639	23497	201286	8638917	1222	latanoprost	glaucoma	1.04	0.83	1.3	0.7404749	157	8520	179	10098	1222	latanoprost	glaucoma	54.4	90.8	1.31	0.81	2.13	0.2386342	35	1459	41	2246	1222	latanoprost	glaucoma	3.13	1.4	7.33	0.003196642	19	508	11	920	1222	latanoprost	glaucoma	0.87	0.48	1.55	0.6814219	21	1125	35	1632	1222	latanoprost	glaucoma	0.3	1.349858807576	0.22	0.1647637	0	0.01	0.6843942	0.05	0.23	0.8259482	842718	16	999	991
927	levobunolol	1.08	0.59	1.83	0.6741593	14	554	201911	8661860	927	levobunolol	glaucoma	1.65	0.44	4.36	0.3157746	4	135	332	18483	927	levobunolol	glaucoma	54.4	90.8	2.59	0.06	16.69	0.3344488	1	19	75	3686	927	levobunolol	glaucoma	4.06	0.09	29.22	0.2376965	1	12	29	1416	927	levobunolol	glaucoma	0	0	25.5	1	0	9	56	2748	927	levobunolol	glaucoma	0.84	2.31636697678109	1.03	0.4147387	0	0.01	0.6343713	0.03	0.23	0.8993283	842718	16	999	991
327	methazolamide	0.78	0.16	2.32	1	3	165	201922	8662249	327	methazolamide	glaucoma	1.42	0.04	8.46	0.5113893	1	39	335	18579	327	methazolamide	glaucoma	54.4	90.8	5.47	0.12	40.31	0.1839643	1	9	75	3696	327	methazolamide	glaucoma	0	0	34.32	1	0	7	30	1421	327	methazolamide	glaucoma	16.62	0.31	210.91	0.07732383	1	3	55	2754	327	methazolamide	glaucoma	1.59	4.90374892832662	1.06	0.1334741	0	0.01	0.6342592	0.02	0.23	0.9163159	842718	16	999	991
1046	metipranolol	0.81	0.02	4.71	1	1	53	201924	8662361	1046	metipranolol	glaucoma	0	0	16.77	1	0	14	336	18604	1046	metipranolol	glaucoma	54.4	90.8	0	0	1846.43	1	0	1	76	3704	1046	metipranolol	glaucoma	0	0	Inf	1	0	0	30	1428	1046	metipranolol	glaucoma	0	0	1864.16	1	0	1	56	2756	1046	metipranolol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	999	991
1999	tafluprost	0.43	0.19	0.85	0.01231097	8	797	201917	8661617	1999	tafluprost	glaucoma	0.68	0.18	1.78	0.6694691	4	324	332	18294	1999	tafluprost	glaucoma	54.4	90.8	0.78	0.02	4.67	1	1	62	75	3643	1999	tafluprost	glaucoma	0	0	6.96	1	0	28	30	1400	1999	tafluprost	glaucoma	1.12	0.03	6.84	0.5983216	1	44	55	2713	1999	tafluprost	glaucoma	-0.39	0.677056874498165	1.01	0.7021727	0	0.01	0.6428437	0.04	0.23	0.8717731	842718	16	999	991
1173	timolol	1.36	1.2	1.54	2.434255e-06	264	8322	201661	8654092	1173	timolol	glaucoma	1.23	0.89	1.67	0.1839473	50	2325	286	16293	1173	timolol	glaucoma	54.4	90.8	0.87	0.4	1.71	0.8701813	10	551	66	3154	1173	timolol	glaucoma	1.2	0.4	3.06	0.6297572	6	246	24	1182	1173	timolol	glaucoma	0.74	0.26	1.75	0.694563	6	383	50	2374	1173	timolol	glaucoma	-0.09	0.913931185271228	0.31	0.778016	0	0.01	0.6353687	0.04	0.23	0.8646784	842718	16	999	991
730	timolol maleate	1.17	1.05	1.3	0.00400881	361	13240	201564	8649174	730	timolol maleate	glaucoma	1	0.76	1.29	1	80	4444	256	14174	730	timolol maleate	glaucoma	54.4	90.8	0.82	0.41	1.51	0.6638798	13	746	63	2959	730	timolol maleate	glaucoma	0.41	0.08	1.34	0.1745857	3	306	27	1122	730	timolol maleate	glaucoma	1.2	0.59	2.3	0.613048	13	554	43	2203	730	timolol maleate	glaucoma	-0.12	0.886920436717157	0.28	0.6589559	0	0.01	0.6362581	0.04	0.23	0.8701393	842718	16	999	991
1423	travoprost	1.51	1.31	1.75	7.892921e-08	196	5555	201729	8656859	1423	travoprost	glaucoma	1.53	1.08	2.11	0.01245047	44	1674	292	16944	1423	travoprost	glaucoma	54.4	90.8	1.07	0.46	2.17	0.8535875	9	414	67	3291	1423	travoprost	glaucoma	0.24	0.01	1.49	0.1650269	1	177	29	1251	1423	travoprost	glaucoma	1.39	0.56	3	0.3818606	8	295	48	2462	1423	travoprost	glaucoma	-0.08	0.923116346386636	0.36	0.8115772	0	0.01	0.6350282	0.04	0.23	0.8707269	842718	16	999	991
1413	unoprostone isopropyl	0	0	1.82	0.2744069	0	89	201925	8662325	1413	unoprostone isopropyl	glaucoma	0	0	7.03	1	0	31	336	18587	1413	unoprostone isopropyl	glaucoma	54.4	90.8	0	0	261.17	1	0	2	76	3703	1413	unoprostone isopropyl	glaucoma	0	0	Inf	1	0	0	30	1428	1413	unoprostone isopropyl	glaucoma	0	0	264.26	1	0	2	56	2755	1413	unoprostone isopropyl	glaucoma	-10.7	2.25449379132122e-05	624.18	0.9863197	0	0.01	0.6328585	0.04	0.23	0.8773256	842718	16	999	991
1988	boceprevir	1.14	1.01	1.28	0.03391865	282	10618	201643	8651796	1988	boceprevir	hepatitis c	1.28	1.1	1.49	0.001787112	194	7026	1860	86217	1988	boceprevir	hepatitis c	42.5	75.6	3.4	2.16	5.14	3.879556e-07	26	441	325	18741	1988	boceprevir	hepatitis c	2.83	1.54	4.86	0.0006194485	15	318	201	12078	1988	boceprevir	hepatitis c	4.01	1.99	7.37	0.0001172214	12	178	163	9700	1988	boceprevir	hepatitis c	1.24	3.45561346476268	0.21	1.399967e-09	0.03	0.01	5.994297e-10	-0.02	0.1	0.8102167	8226658	16	1015	1007
741	cinoxacin	0	0	15.44	1	0	12	201925	8662402	741	cinoxacin	hepatitis c	0	0	1722.81	1	0	1	2054	93242	741	cinoxacin	hepatitis c	42.5	75.6	0	0	Inf	1	0	0	351	19182	741	cinoxacin	hepatitis c	0	0	Inf	1	0	0	216	12396	741	cinoxacin	hepatitis c	0	0	Inf	1	0	0	175	9878	741	cinoxacin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	1015	1007
2129	daclatasvir	1.11	0.9	1.36	0.2866951	100	3860	201825	8658554	2129	daclatasvir	hepatitis c	1.08	0.78	1.46	0.6274925	43	1812	2011	91431	2129	daclatasvir	hepatitis c	42.5	75.6	1.37	0.88	2.04	0.1317714	27	1101	324	18081	2129	daclatasvir	hepatitis c	1.39	0.8	2.27	0.1973249	18	762	198	11634	2129	daclatasvir	hepatitis c	1.38	0.71	2.45	0.2439905	13	543	162	9335	2129	daclatasvir	hepatitis c	0.29	1.33642748802547	0.19	0.1222268	0.03	0	2.069176e-09	-0.01	0.1	0.9370111	8226658	16	1015	1007
2179	dasabuvir sodium	0	0	17.09	1	0	11	201925	8662403	2179	dasabuvir sodium	hepatitis c	0	0	38.59	1	0	6	2054	93237	2179	dasabuvir sodium	hepatitis c	42.5	75.6	0	0	83.14	1	0	4	351	19178	2179	dasabuvir sodium	hepatitis c	0	0	Inf	1	0	0	216	12396	2179	dasabuvir sodium	hepatitis c	0	0	86.13	1	0	4	175	9874	2179	dasabuvir sodium	hepatitis c	-9.55	7.12012630669027e-05	267.57	0.9715257	0.03	0	1.612674e-09	-0.01	0.1	0.9403839	8226658	16	1015	1007
2163	elbasvir	0.65	0.31	1.21	0.1954802	10	658	201915	8661756	2163	elbasvir	hepatitis c	0.84	0.33	1.74	0.8596954	7	380	2047	92863	2163	elbasvir	hepatitis c	42.5	75.6	0.84	0.17	2.51	1	3	195	348	18987	2163	elbasvir	hepatitis c	1.82	0.48	4.85	0.2899654	4	127	212	12269	2163	elbasvir	hepatitis c	0	0	2.39	0.4101368	0	89	175	9789	2163	elbasvir	hepatitis c	-0.01	0.990049833749168	0.51	0.9912924	0.03	0	1.62126e-09	-0.01	0.1	0.9437032	8226658	16	1015	1007
2164	grazoprevir	0.65	0.31	1.21	0.1954802	10	658	201915	8661756	2164	grazoprevir	hepatitis c	0.84	0.33	1.74	0.8596954	7	380	2047	92863	2164	grazoprevir	hepatitis c	42.5	75.6	0.84	0.17	2.51	1	3	195	348	18987	2164	grazoprevir	hepatitis c	1.82	0.48	4.85	0.2899654	4	127	212	12269	2164	grazoprevir	hepatitis c	0	0	2.39	0.4101368	0	89	175	9789	2164	grazoprevir	hepatitis c	-0.01	0.990049833749168	0.51	0.9912924	0.03	0	1.62126e-09	-0.01	0.1	0.9437032	8226658	16	1015	1007
1860	interferon alfa-2b	1.43	1.2	1.69	4.921312e-05	145	4347	201780	8658067	1860	interferon alfa-2b	hepatitis c	1.71	1.27	2.25	0.0003244822	54	1451	2000	91792	1860	interferon alfa-2b	hepatitis c	42.5	75.6	0	0	7.72	1	0	28	351	19154	1860	interferon alfa-2b	hepatitis c	0	0	8.45	1	0	27	216	12369	1860	interferon alfa-2b	hepatitis c	0	0	17.14	1	0	14	175	9864	1860	interferon alfa-2b	hepatitis c	-11.38	1.14216486386605e-05	225.87	0.9598099	0.03	0	1.753588e-09	-0.01	0.1	0.9488413	8226658	16	1015	1007
2099	ledipasvir	0.68	0.58	0.78	1.920852e-08	188	11918	201737	8650496	2099	ledipasvir	hepatitis c	0.71	0.56	0.87	0.0009859835	89	5622	1965	87621	2099	ledipasvir	hepatitis c	42.5	75.6	0.84	0.63	1.11	0.2309052	63	3956	288	15226	2099	ledipasvir	hepatitis c	0.88	0.61	1.24	0.5009228	41	2618	175	9778	2099	ledipasvir	hepatitis c	0.83	0.53	1.25	0.4329804	28	1844	147	8034	2099	ledipasvir	hepatitis c	-0.21	0.810584245970187	0.13	0.1105542	0.03	0	8.717199e-10	0	0.1	0.9792095	8226658	16	1015	1007
2125	ombitasvir	1.12	0.59	1.92	0.655725	13	500	201912	8661914	2125	ombitasvir	hepatitis c	1.55	0.77	2.82	0.1793723	11	322	2043	92921	2125	ombitasvir	hepatitis c	42.5	75.6	1.59	0.57	3.55	0.2888569	6	208	345	18974	2125	ombitasvir	hepatitis c	2.07	0.66	5.03	0.1036983	5	140	211	12256	2125	ombitasvir	hepatitis c	1.33	0.16	5.04	0.6648135	2	85	173	9793	2125	ombitasvir	hepatitis c	0.47	1.59999419321736	0.39	0.2299868	0.03	0	2.189295e-09	-0.01	0.1	0.926264	8226658	16	1015	1007
2126	paritaprevir	1.31	0.69	2.26	0.3342504	13	427	201912	8661987	2126	paritaprevir	hepatitis c	1.77	0.87	3.22	0.0680813	11	283	2043	92960	2126	paritaprevir	hepatitis c	42.5	75.6	1.67	0.6	3.73	0.1865972	6	198	345	18984	2126	paritaprevir	hepatitis c	2.22	0.7	5.39	0.08438792	5	131	211	12265	2126	paritaprevir	hepatitis c	1.38	0.16	5.23	0.6588146	2	82	173	9796	2126	paritaprevir	hepatitis c	0.52	1.68202764969889	0.39	0.1820319	0.03	0	2.260342e-09	-0.01	0.1	0.9259861	8226658	16	1015	1007
1891	peginterferon alfa-2a	0.84	0.79	0.89	1.722635e-09	1167	59530	200758	8602884	1891	peginterferon alfa-2a	hepatitis c	0.84	0.77	0.92	0.0001989888	760	38291	1294	54952	1891	peginterferon alfa-2a	hepatitis c	42.5	75.6	1.06	0.81	1.36	0.6514372	82	4293	269	14889	1891	peginterferon alfa-2a	hepatitis c	0.81	0.56	1.15	0.2758974	39	2654	177	9742	1891	peginterferon alfa-2a	hepatitis c	1.13	0.79	1.58	0.4878953	50	2584	125	7294	1891	peginterferon alfa-2a	hepatitis c	0.17	1.18530485132037	0.13	0.1752931	0.03	0.01	8.179898e-10	0	0.1	0.9984352	8226658	16	1015	1007
1888	peginterferon alfa-2b	0.75	0.66	0.84	5.487795e-07	278	15945	201647	8646469	1888	peginterferon alfa-2b	hepatitis c	0.88	0.74	1.04	0.1341334	161	8207	1893	85036	1888	peginterferon alfa-2b	hepatitis c	42.5	75.6	2.29	1.33	3.72	0.001990307	18	442	333	18740	1888	peginterferon alfa-2b	hepatitis c	2.2	1.11	3.98	0.01563635	12	323	204	12073	1888	peginterferon alfa-2b	hepatitis c	1.54	0.55	3.47	0.2976278	6	223	169	9655	1888	peginterferon alfa-2b	hepatitis c	0.77	2.15976625378492	0.25	0.001843069	0.03	0	6.439347e-10	-0.01	0.1	0.9140654	8226658	16	1015	1007
876	ribavirin	1	0.96	1.04	0.9673146	2470	105877	199455	8556537	876	ribavirin	hepatitis c	1.31	1.17	1.46	9.446943e-07	1650	70620	404	22623	876	ribavirin	hepatitis c	42.5	75.6	1.22	0.98	1.52	0.0746674	205	10270	146	8912	876	ribavirin	hepatitis c	1.37	1.03	1.83	0.02736011	133	6673	83	5723	876	ribavirin	hepatitis c	0.99	0.72	1.35	0.9391563	94	5338	81	4540	876	ribavirin	hepatitis c	0.27	1.30996445073325	0.1	0.0111566	0.03	0.01	2.604272e-10	-0.01	0.1	0.9332064	8226658	16	1015	1007
2076	simeprevir sodium	0.52	0.36	0.73	3.136814e-05	34	2815	201891	8659599	2076	simeprevir sodium	hepatitis c	0.63	0.39	0.98	0.03955641	21	1495	2033	91748	2076	simeprevir sodium	hepatitis c	42.5	75.6	0.83	0.42	1.47	0.6819841	12	787	339	18395	2076	simeprevir sodium	hepatitis c	0.76	0.3	1.61	0.6073537	7	521	209	11875	2076	simeprevir sodium	hepatitis c	1.02	0.4	2.17	0.8451379	7	388	168	9490	2076	simeprevir sodium	hepatitis c	-0.21	0.810584245970187	0.27	0.4368904	0.03	0	1.345656e-09	-0.01	0.1	0.9464113	8226658	16	1015	1007
2062	sofosbuvir	0.78	0.71	0.85	2.541424e-08	477	26230	201448	8636184	2062	sofosbuvir	hepatitis c	0.82	0.71	0.94	0.003552839	238	12882	1816	80361	2062	sofosbuvir	hepatitis c	42.5	75.6	1.1	0.89	1.37	0.3822729	155	8002	196	11180	2062	sofosbuvir	hepatitis c	1.01	0.76	1.33	1	95	5428	121	6968	2062	sofosbuvir	hepatitis c	1.2	0.87	1.64	0.2384772	73	3692	102	6186	2062	sofosbuvir	hepatitis c	0.02	1.02020134002676	0.1	0.820943	0.03	0	2.149917e-09	-0.01	0.1	0.9331604	8226658	16	1015	1007
