results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1067	paroxetine	1.99	1.85	2.14	9.071996e-64	761	86932	38490	8738156	1067	paroxetine	depression	1.24	1.07	1.42	0.002743468	237	21894	1604	183421	1067	paroxetine	depression	25.6	85.5	0.91	0.5	1.53	0.8980787	15	1686	301	30892	1067	paroxetine	depression	1.36	0.57	2.8	0.3946937	8	561	109	10406	1067	paroxetine	depression	0.74	0.33	1.43	0.4566119	9	1320	226	24500	1067	paroxetine	depression	-0.08	0.923116346386636	0.25	0.7524031	0.02	0	4.683765e-14	0.17	0.11	0.1283206	8371398
1068	beractant	0	0	2.74	0.649566	0	305	39251	8824783	1068	beractant	acute respiratory distress syndrome	0	0	129.03	1	0	92	1	304	1068	beractant	acute respiratory distress syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1068	beractant	acute respiratory distress syndrome	0	0	Inf	1	0	1	0	35	1068	beractant	acute respiratory distress syndrome	0	0	Inf	1	0	0	0	26	1068	beractant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1069	levamisole	2.28	0.27	8.36	0.220536	2	197	39249	8824891	1069	levamisole	drug abuse	0	0	179.44	1	0	12	11	4770	1069	levamisole	drug abuse	23	23	0	0	Inf	1	0	0	0	0	1069	levamisole	drug abuse	0	0	Inf	1	0	0	1	603	1069	levamisole	drug abuse	0	0	Inf	1	0	0	0	683	1069	levamisole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1070	pamidronate disodium	4.31	3.83	4.83	4.086423e-91	299	15705	38952	8809383	1070	pamidronate disodium	multiple myeloma	4.08	3.1	5.32	2.844006e-20	74	3983	248	54475	1070	pamidronate disodium	multiple myeloma	NA	NA	0	0	Inf	1	0	0	0	0	1070	pamidronate disodium	multiple myeloma	0	0	Inf	1	0	0	0	0	1070	pamidronate disodium	multiple myeloma	0	0	Inf	1	0	0	0	0	1070	pamidronate disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1071	fludarabine phosphate	0.47	0.3	0.7	5.317912e-05	24	11414	39227	8813674	1071	fludarabine phosphate	chronic lymphocytic leukaemia	0.55	0.14	1.5	0.3105113	4	2593	54	19280	1071	fludarabine phosphate	chronic lymphocytic leukaemia	64.4	90	0	0	11.66	1	0	87	24	5990	1071	fludarabine phosphate	chronic lymphocytic leukaemia	0	0	12.36	1	0	99	18	5295	1071	fludarabine phosphate	chronic lymphocytic leukaemia	0	0	30.55	1	0	40	11	2958	1071	fludarabine phosphate	chronic lymphocytic leukaemia	-13.53	1.33044112205918e-06	894.52	0.9879292	0.07	0.02	0.001692585	0.02	0.39	0.9591913	884218
1072	cetyl alcohol	0	0	89.62	1	0	11	39251	8825077	1072	cetyl alcohol	acne	0	0	15534.16	1	0	1	66	34713	1072	cetyl alcohol	acne	19.6	48.5	0	0	Inf	1	0	0	12	1934	1072	cetyl alcohol	acne	0	0	Inf	1	0	0	1	1158	1072	cetyl alcohol	acne	0	0	Inf	1	0	0	13	2545	1072	cetyl alcohol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1074	tyloxapol	0	0	190.89	1	0	6	39251	8825082	1074	tyloxapol	periarthritis	0	0	7701.96	1	0	1	2	448	1074	tyloxapol	periarthritis	NA	NA	0	0	Inf	1	0	0	0	0	1074	tyloxapol	periarthritis	0	0	Inf	1	0	0	0	28	1074	tyloxapol	periarthritis	0	0	Inf	1	0	1	0	44	1074	tyloxapol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1075	avobenzone	0	0	15.89	1	0	54	39251	8825034	1075	avobenzone	prophylaxis against solar radiation	0	0	Inf	1	0	8	0	587	1075	avobenzone	prophylaxis against solar radiation	NA	NA	0	0	Inf	1	0	0	0	0	1075	avobenzone	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	53	1075	avobenzone	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	294	1075	avobenzone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1076	octinoxate	0	0	15.31	1	0	56	39251	8825032	1076	octinoxate	osteopenia	0	0	74.79	1	0	7	150	16039	1076	octinoxate	osteopenia	51.5	73	0	0	Inf	1	0	0	5	959	1076	octinoxate	osteopenia	0	0	Inf	1	0	0	3	139	1076	octinoxate	osteopenia	0	0	Inf	1	0	0	4	1295	1076	octinoxate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1077	oxybenzone	0	0	17.22	1	0	50	39251	8825038	1077	oxybenzone	osteopenia	0	0	74.79	1	0	7	150	16039	1077	oxybenzone	osteopenia	51.5	73	0	0	Inf	1	0	0	5	959	1077	oxybenzone	osteopenia	0	0	Inf	1	0	0	3	139	1077	oxybenzone	osteopenia	0	0	Inf	1	0	0	4	1295	1077	oxybenzone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1078	alglucerase	0	0	27.49	1	0	32	39251	8825056	1078	alglucerase	gaucher s disease	0	0	16.29	1	0	30	37	4397	1078	alglucerase	gaucher s disease	61.8	84.9	0	0	605.9	1	0	2	2	169	1078	alglucerase	gaucher s disease	0	0	Inf	1	0	0	0	346	1078	alglucerase	gaucher s disease	0	0	681.51	1	0	2	4	462	1078	alglucerase	gaucher s disease	-18.85	6.50952075616682e-09	33901.55	0.9995563	0.11	0.04	0.008351024	-17.95	2142.29	0.993316	88148
1079	pheniramine maleate	0.33	0.04	1.2	0.1455613	2	1358	39249	8823730	1079	pheniramine maleate	eye pruritus	0	0	Inf	1	0	320	0	1838	1079	pheniramine maleate	eye pruritus	NA	NA	0	0	Inf	1	0	0	0	0	1079	pheniramine maleate	eye pruritus	0	0	Inf	1	0	10	0	177	1079	pheniramine maleate	eye pruritus	0	0	Inf	1	0	21	0	417	1079	pheniramine maleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1080	foscarnet sodium	0.22	0.01	1.25	0.1455583	1	1006	39250	8824082	1080	foscarnet sodium	hiv infection	0	0	7.97	1	0	167	166	58558	1080	foscarnet sodium	hiv infection	42	65.6	0	0	81.05	1	0	12	22	4633	1080	foscarnet sodium	hiv infection	0	0	75.06	1	0	15	23	5786	1080	foscarnet sodium	hiv infection	0	0	4.5036e+15	1	0	1	3	3475	1080	foscarnet sodium	hiv infection	-12.09	5.61538727863537e-06	977.18	0.9901253	0.04	0.02	0.008167933	1.18	0.63	0.05878057	893038
1081	tacrine	0	0	32.91	1	0	27	39251	8825061	1081	tacrine	hypertension	0	0	983.65	1	0	2	1750	322756	1081	tacrine	hypertension	45.2	92.2	0	0	7740.55	1	0	1	295	66604	1081	tacrine	hypertension	0	0	Inf	1	0	0	116	31864	1081	tacrine	hypertension	0	0	6642.5	1	0	1	213	40478	1081	tacrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1082	desogestrel	1.13	0.63	1.86	0.5821879	15	2992	39236	8822096	1082	desogestrel	contraception	3.82	1.63	7.66	0.001598595	8	1140	285	155202	1082	desogestrel	contraception	20.3	45	9.16	0.22	56.7	0.1077346	1	101	27	24990	1082	desogestrel	contraception	0	0	Inf	1	0	0	0	22	1082	desogestrel	contraception	7.1	0.17	43.06	0.1357532	1	131	33	30679	1082	desogestrel	contraception	1.76	5.81243739440259	1.02	0.08519307	0.05	0.02	0.005284395	-10.72	805.83	0.989388	8308668
1083	flumazenil	1.5	0.31	4.4	0.4594618	3	451	39248	8824637	1083	flumazenil	sedation	0	0	11.74	1	0	52	36	5471	1083	flumazenil	sedation	44.5	81.6	0	0	796.64	1	0	4	2	527	1083	flumazenil	sedation	0	0	1172.19	1	0	3	2	539	1083	flumazenil	sedation	0	0	7626.41	1	0	1	2	443	1083	flumazenil	sedation	-12.47	3.84014665764072e-06	1974.86	0.9949611	0.03	0.03	0.2486833	-0.17	1	0.8676943	89908
1084	sumatriptan succinate	0.95	0.77	1.16	0.6611384	101	23901	39150	8801187	1084	sumatriptan succinate	migraine	0.59	0.39	0.85	0.004040094	34	11350	156	30492	1084	sumatriptan succinate	migraine	32	71.9	0.54	0.2	1.23	0.1678082	7	1683	38	4951	1084	sumatriptan succinate	migraine	0	0	4.94	0.5917318	0	196	5	880	1084	sumatriptan succinate	migraine	0.55	0.21	1.25	0.1696293	7	1820	39	5600	1084	sumatriptan succinate	migraine	-0.68	0.50661699236559	0.41	0.09667805	0.02	0.01	0.05301821	-0.33	0.47	0.4875738	885478
1085	itraconazole	0.71	0.45	1.05	0.1007636	24	7633	39227	8817455	1085	itraconazole	prophylaxis	0.47	0.06	1.7	0.4556378	2	1002	441	103385	1085	itraconazole	prophylaxis	33.3	85.6	0	0	7.13	1	0	113	115	24309	1085	itraconazole	prophylaxis	0	0	11.75	1	0	81	56	13673	1085	itraconazole	prophylaxis	0	0	13.79	1	0	56	73	14431	1085	itraconazole	prophylaxis	-11.87	6.99720342114394e-06	323.32	0.9707181	0.05	0.01	1.875914e-12	-0.33	0.18	0.06500882	8283708
1086	iobenguane i-131	0	0	131.78	1	0	8	39251	8825080	1086	iobenguane i-131	neuroblastoma	0	0	430.82	1	0	7	3	1117	1086	iobenguane i-131	neuroblastoma	9	9	0	0	Inf	1	0	0	0	0	1086	iobenguane i-131	neuroblastoma	0	0	Inf	1	0	0	1	134	1086	iobenguane i-131	neuroblastoma	0	0	Inf	1	0	1	0	102	1086	iobenguane i-131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1087	perflubron	0	0	340.33	1	0	4	39251	8825084	1087	perflubron	myelodysplastic syndrome	0	0	9937.2	1	0	1	81	24431	1087	perflubron	myelodysplastic syndrome	51.2	87	0	0	13573.15	1	0	1	10	4416	1087	perflubron	myelodysplastic syndrome	0	0	4.5036e+15	1	0	1	3	2743	1087	perflubron	myelodysplastic syndrome	0	0	Inf	1	0	0	9	2241	1087	perflubron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1088	mivacurium chloride	0	0	9.41	1	0	90	39251	8824998	1088	mivacurium chloride	general anaesthesia	0	0	808.78	1	0	19	2	2799	1088	mivacurium chloride	general anaesthesia	46.8	60.4	0	0	Inf	1	0	0	0	133	1088	mivacurium chloride	general anaesthesia	0	0	Inf	1	0	0	1	248	1088	mivacurium chloride	general anaesthesia	0	0	Inf	1	0	0	1	361	1088	mivacurium chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1089	azelastine	1.18	0.87	1.57	0.2654574	47	8967	39204	8816121	1089	azelastine	asthma	0.95	0.19	2.81	1	3	1090	296	102029	1089	azelastine	asthma	39	93	0	0	4.8	1	0	204	65	16634	1089	azelastine	asthma	0	0	14.07	1	0	70	26	6309	1089	azelastine	asthma	0	0	6.38	1	0	183	49	14788	1089	azelastine	asthma	-12.68	3.11276238289864e-06	394.83	0.9743785	0.05	0.01	1.343509e-10	0.25	0.24	0.2955884	8214258
1090	desflurane	0.37	0.05	1.35	0.1903012	2	1203	39249	8823885	1090	desflurane	anaesthesia	0	0	1.99	0.2625732	0	268	46	6350	1090	desflurane	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1090	desflurane	anaesthesia	0	0	Inf	1	0	16	0	372	1090	desflurane	anaesthesia	0	0	Inf	1	0	26	0	469	1090	desflurane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1091	teniposide	0.98	0.02	5.5	1	1	230	39250	8824858	1091	teniposide	burkitt s lymphoma	0	0	223.61	1	0	24	2	988	1091	teniposide	burkitt s lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1091	teniposide	burkitt s lymphoma	0	0	Inf	1	0	2	0	73	1091	teniposide	burkitt s lymphoma	0	0	Inf	1	0	0	0	51	1091	teniposide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1092	pentostatin	1.24	0.34	3.19	0.5703417	4	724	39247	8824364	1092	pentostatin	chronic lymphocytic leukaemia	0	0	6.23	1	0	230	58	21643	1092	pentostatin	chronic lymphocytic leukaemia	64.4	90	0	0	54.76	1	0	20	24	6057	1092	pentostatin	chronic lymphocytic leukaemia	0	0	62.99	1	0	21	18	5373	1092	pentostatin	chronic lymphocytic leukaemia	0	0	138.62	1	0	10	11	2988	1092	pentostatin	chronic lymphocytic leukaemia	-11.48	1.03347350639195e-05	702.9	0.9869672	0.07	0.02	0.001536393	0.02	0.39	0.9642069	884218
1093	gadodiamide	0.08	0.01	0.3	1.785051e-08	2	5441	39249	8819647	1093	gadodiamide	nuclear magnetic resonance imaging	0.33	0.01	2.45	0.4594089	1	2112	8	5548	1093	gadodiamide	nuclear magnetic resonance imaging	29	50.8	0	0	412.3	1	0	4	2	276	1093	gadodiamide	nuclear magnetic resonance imaging	0	0	4614.08	1	0	2	1	254	1093	gadodiamide	nuclear magnetic resonance imaging	0	0	82.42	1	0	11	4	546	1093	gadodiamide	nuclear magnetic resonance imaging	-13.29	1.69132214597039e-06	1786.53	0.9940635	-0.03	0.02	0.2386923	-0.64	1.12	0.5700549	88188
1094	gadoteridol	0.18	0.02	0.66	0.002194557	2	2472	39249	8822616	1094	gadoteridol	nuclear magnetic resonance imaging	0	0	1.85	0.2196571	0	1648	9	6012	1094	gadoteridol	nuclear magnetic resonance imaging	29	50.8	0	0	169.37	1	0	9	2	271	1094	gadoteridol	nuclear magnetic resonance imaging	0	0	435.31	1	0	21	1	235	1094	gadoteridol	nuclear magnetic resonance imaging	0	0	68.44	1	0	13	4	544	1094	gadoteridol	nuclear magnetic resonance imaging	-14.11	7.44911811052375e-07	1794.72	0.9937263	-0.03	0.02	0.2417326	-0.59	1.13	0.5989433	88188
1095	strontium chloride sr-89	2.15	0.58	5.54	0.1202966	4	419	39247	8824669	1095	strontium chloride sr-89	metastatic pain	3.19	0.31	157.94	0.3896058	4	334	1	267	1095	strontium chloride sr-89	metastatic pain	65	65	0	0	Inf	1	0	0	0	0	1095	strontium chloride sr-89	metastatic pain	0	0	149.15	1	0	6	1	22	1095	strontium chloride sr-89	metastatic pain	0	0	Inf	1	0	2	0	14	1095	strontium chloride sr-89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1096	torsemide	1.12	0.87	1.43	0.3597036	66	13244	39185	8811844	1096	torsemide	hypertension	0.59	0.24	1.22	0.1866342	7	2174	1743	320584	1096	torsemide	hypertension	45.2	92.2	0.9	0.02	5.07	1	1	252	294	66353	1096	torsemide	hypertension	2.16	0.05	12.47	0.3748168	1	128	115	31736	1096	torsemide	hypertension	0	0	5.42	1	0	132	213	40347	1096	torsemide	hypertension	-0.34	0.71177032276261	1	0.733013	0.05	0	3.599782e-24	-0.31	0.12	0.006620949	8726728
1097	levoleucovorin calcium	0	0	1.15	0.08491384	0	725	39251	8824363	1097	levoleucovorin calcium	colorectal cancer	0	0	25.55	1	0	244	9	12236	1097	levoleucovorin calcium	colorectal cancer	39	39	0	0	Inf	1	0	0	0	0	1097	levoleucovorin calcium	colorectal cancer	0	0	16384	1	0	1	1	816	1097	levoleucovorin calcium	colorectal cancer	0	0	Inf	1	0	0	0	586	1097	levoleucovorin calcium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1098	diclofenac potassium	0.71	0.33	1.36	0.3948367	9	2834	39242	8822254	1098	diclofenac potassium	rheumatoid arthritis	0	0	6.78	1	0	276	920	462591	1098	diclofenac potassium	rheumatoid arthritis	47.2	86	0	0	19.71	1	0	88	236	107805	1098	diclofenac potassium	rheumatoid arthritis	0	0	190.79	1	0	9	69	25493	1098	diclofenac potassium	rheumatoid arthritis	0	0	19.44	1	0	108	196	108671	1098	diclofenac potassium	rheumatoid arthritis	-9.85	5.27471930155139e-05	210.48	0.9626854	0.09	0.01	3.674362e-54	0.31	0.14	0.02719229	81345468
1099	venlafaxine	1.92	1.78	2.07	3.146673e-54	707	83581	38544	8741507	1099	venlafaxine	depression	1	0.86	1.16	0.9700903	202	22476	1639	182839	1099	venlafaxine	depression	25.6	85.5	1.15	0.8	1.61	0.4191372	40	3643	276	28935	1099	venlafaxine	depression	1.59	0.89	2.68	0.08380021	17	1061	100	9906	1099	venlafaxine	depression	0.9	0.56	1.38	0.6789549	24	2903	211	22917	1099	venlafaxine	depression	0.11	1.11627807045887	0.17	0.5000545	0.02	0	4.532758e-14	0.17	0.11	0.1245158	8371398
1100	nefazodone	4.56	3.45	5.91	2.830044e-20	58	2865	39193	8822223	1100	nefazodone	depression	3.17	2.03	4.73	1.191857e-06	25	888	1816	204427	1100	nefazodone	depression	25.6	85.5	4.13	0.1	25.41	0.2220363	1	25	315	32553	1100	nefazodone	depression	10.49	0.24	76.72	0.100721	1	9	116	10958	1100	nefazodone	depression	0	0	28.67	1	0	16	235	25804	1100	nefazodone	depression	1.36	3.89619330179521	1.02	0.183846	0.02	0	4.986259e-14	0.17	0.11	0.130225	8371398
1101	didanosine	0.31	0.15	0.57	8.518698e-06	10	7302	39241	8817786	1101	didanosine	hiv infection	0.6	0.27	1.17	0.1661785	9	5123	157	53602	1101	didanosine	hiv infection	42	65.6	0	0	6.69	1	0	125	22	4520	1101	didanosine	hiv infection	0	0	5.93	1	0	167	23	5634	1101	didanosine	hiv infection	0	0	36.48	1	0	217	3	3259	1101	didanosine	hiv infection	-14.19	6.8764026939892e-07	861.62	0.9868598	0.04	0.02	0.009541106	1.17	0.63	0.06240701	893038
1102	corticorelin ovine triflutate	0	0	156.18	1	0	7	39251	8825081	1102	corticorelin ovine triflutate	alcoholism	0	0	6294.51	1	0	1	14	2505	1102	corticorelin ovine triflutate	alcoholism	NA	NA	0	0	Inf	1	0	0	0	0	1102	corticorelin ovine triflutate	alcoholism	0	0	Inf	1	0	0	0	314	1102	corticorelin ovine triflutate	alcoholism	0	0	Inf	1	0	1	0	133	1102	corticorelin ovine triflutate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1103	enoxaparin sodium	1.73	1.52	1.95	8.697754e-16	260	33982	38991	8791106	1103	enoxaparin sodium	pain	1.74	1.1	2.63	0.01250638	23	2333	1096	193501	1103	enoxaparin sodium	pain	28	84	0.72	0.09	2.65	1	2	494	213	37944	1103	enoxaparin sodium	pain	0.73	0.02	4.24	1	1	252	83	15345	1103	enoxaparin sodium	pain	0.57	0.01	3.27	1	1	283	166	26997	1103	enoxaparin sodium	pain	-0.48	0.618783391806141	0.71	0.4975907	0.01	0	0.002277535	-0.14	0.13	0.2987517	8431288
1104	sodium thiosulfate	0	0	6.63	1	0	127	39251	8824961	1104	sodium thiosulfate	calciphylaxis	0	0	Inf	1	0	24	0	13	1104	sodium thiosulfate	calciphylaxis	NA	NA	0	0	Inf	1	0	0	0	0	1104	sodium thiosulfate	calciphylaxis	0	0	Inf	1	0	0	0	1	1104	sodium thiosulfate	calciphylaxis	0	0	Inf	1	0	11	0	2	1104	sodium thiosulfate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1105	nilutamide	4.16	0.85	12.39	0.03760786	3	162	39248	8824926	1105	nilutamide	prostate cancer	0	0	10.58	1	0	66	251	45878	1105	nilutamide	prostate cancer	72.6	89.9	0	0	61.14	1	0	14	43	8406	1105	nilutamide	prostate cancer	0	0	75.17	1	0	17	49	14724	1105	nilutamide	prostate cancer	0	0	Inf	1	0	0	0	51	1105	nilutamide	prostate cancer	-11.95	6.45923285705046e-06	951.16	0.9899759	0.07	0.02	3.630444e-05	11.4	536.71	0.9830544	8148418
1106	pantothenic acid	0	0	3.91	1	0	214	39251	8824874	1106	pantothenic acid	prophylaxis	0	0	53.79	1	0	18	443	104369	1106	pantothenic acid	prophylaxis	33.3	85.6	0	0	233.69	1	0	5	115	24417	1106	pantothenic acid	prophylaxis	0	0	8331.81	1	0	1	56	13753	1106	pantothenic acid	prophylaxis	0	0	304.16	1	0	4	73	14483	1106	pantothenic acid	prophylaxis	-8.67	0.00017165910422453	393.7	0.9824362	0.05	0.01	1.76101e-12	-0.33	0.18	0.06490398	8283708
1107	finasteride	19.69	18.77	20.64	0	1945	23316	37306	8801772	1107	finasteride	alopecia	989.25	342.8	4157.5	0	731	2317	3	9647	1107	finasteride	alopecia	22	45.7	82.1	12.6	3396.43	6.177074e-12	16	177	1	913	1107	finasteride	alopecia	70.07	11.05	2876.75	4.387955e-12	19	296	1	1095	1107	finasteride	alopecia	0	0	4355.87	1	0	32	1	3834	1107	finasteride	alopecia	3.8	44.7011844933008	0.87	1.166177e-05	-0.05	0.02	0.01274713	1.16	1.21	0.3385012	852788
1108	perindopril erbumine	1.08	0.74	1.51	0.6503191	33	6898	39218	8818190	1108	perindopril erbumine	hypertension	0.56	0.18	1.32	0.2363215	5	1639	1745	321119	1108	perindopril erbumine	hypertension	45.2	92.2	0	0	4.61	1	0	183	295	66422	1108	perindopril erbumine	hypertension	0	0	11.51	1	0	91	116	31773	1108	perindopril erbumine	hypertension	0	0	6.71	1	0	107	213	40372	1108	perindopril erbumine	hypertension	-12.3	4.55174446308323e-06	274.3	0.9642429	0.05	0	3.260407e-24	-0.32	0.12	0.00656585	8726728
1109	felbamate	2.09	0.84	4.32	0.05529156	7	754	39244	8824334	1109	felbamate	epilepsy	1.99	0.64	4.75	0.1144993	5	207	550	45304	1109	felbamate	epilepsy	8.4	79.4	0	0	7.28	1	0	41	85	6440	1109	felbamate	epilepsy	0	0	12.48	1	0	27	43	3523	1109	felbamate	epilepsy	0	0	11.64	1	0	28	52	4160	1109	felbamate	epilepsy	-12.75	2.9023204086504e-06	526.61	0.9806798	0.02	0	4.192146e-08	-0.04	0.21	0.8518773	878338
1110	lodoxamide tromethamine	0	0	21.73	1	0	40	39251	8825048	1110	lodoxamide tromethamine	asthma	0	0	175.43	1	0	9	299	103110	1110	lodoxamide tromethamine	asthma	39	93	0	0	Inf	1	0	0	65	16838	1110	lodoxamide tromethamine	asthma	0	0	Inf	1	0	0	26	6379	1110	lodoxamide tromethamine	asthma	0	0	Inf	1	0	0	49	14971	1110	lodoxamide tromethamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1111	terbinafine	1.38	1.05	1.77	0.01655749	62	10134	39189	8814954	1111	terbinafine	onychomycosis	3.78	1.39	12.81	0.003479856	22	2175	5	1870	1111	terbinafine	onychomycosis	50.2	68.4	Inf	0.86	Inf	0.0358276	4	160	0	211	1111	terbinafine	onychomycosis	7.86	0.87	374.36	0.03741142	5	145	1	229	1111	terbinafine	onychomycosis	0	0	Inf	1	0	187	0	290	1111	terbinafine	onychomycosis	2.11	8.24824128462666	1.11	0.05587363	0.01	0.03	0.6544121	18.32	2104.59	0.993054	88578
1112	pentosan polysulfate sodium	0.28	0.06	0.81	0.01329003	3	2441	39248	8822647	1112	pentosan polysulfate sodium	cystitis interstitial	Inf	0.01	Inf	1	1	984	0	537	1112	pentosan polysulfate sodium	cystitis interstitial	NA	NA	0	0	Inf	1	0	0	0	0	1112	pentosan polysulfate sodium	cystitis interstitial	0	0	Inf	1	0	29	0	8	1112	pentosan polysulfate sodium	cystitis interstitial	0	0	Inf	1	0	176	0	111	1112	pentosan polysulfate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1113	zalcitabine	0	0	2.85	0.6449398	0	293	39251	8824795	1113	zalcitabine	hiv infection	0	0	6.26	1	0	212	166	58513	1113	zalcitabine	hiv infection	42	65.6	0	0	58.68	1	0	16	22	4629	1113	zalcitabine	hiv infection	0	0	47.02	1	0	23	23	5778	1113	zalcitabine	hiv infection	0	0	2044.2	1	0	5	3	3471	1113	zalcitabine	hiv infection	-11.67	8.54640355799298e-06	724.29	0.9871455	0.04	0.02	0.008347544	1.19	0.63	0.05859264	893038
1114	cisapride monohydrate	2.16	1.03	4	0.02994513	10	1039	39241	8824049	1114	cisapride monohydrate	gastrooesophageal reflux disease	3.56	1.14	8.47	0.01524349	5	285	391	79315	1114	cisapride monohydrate	gastrooesophageal reflux disease	46.2	91.9	0	0	81.29	1	0	11	95	19121	1114	cisapride monohydrate	gastrooesophageal reflux disease	0	0	489.83	1	0	4	26	8205	1114	cisapride monohydrate	gastrooesophageal reflux disease	0	0	47.91	1	0	16	81	14672	1114	cisapride monohydrate	gastrooesophageal reflux disease	-9.73	5.94722940546415e-05	314.43	0.9753162	0.04	0.01	1.424355e-07	-0.57	0.23	0.01144685	8230048
1115	dexrazoxane	0.83	0.1	3.02	1	2	540	39249	8824548	1115	dexrazoxane	burkitt s lymphoma	0	0	155.37	1	0	34	2	978	1115	dexrazoxane	burkitt s lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	75	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	51	1115	dexrazoxane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	rocuronium bromide	0.45	0.17	0.98	0.0516051	6	2989	39245	8822099	1116	rocuronium bromide	anaesthesia	0	0	1.19	0.07246759	0	437	46	6181	1116	rocuronium bromide	anaesthesia	NA	NA	0	0	Inf	1	0	0	0	0	1116	rocuronium bromide	anaesthesia	0	0	Inf	1	0	39	0	349	1116	rocuronium bromide	anaesthesia	0	0	Inf	1	0	33	0	462	1116	rocuronium bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	levocabastine	2.02	0.41	5.95	0.1889186	3	334	39248	8824754	1117	levocabastine	prophylaxis	0	0	18.89	1	0	48	443	104339	1117	levocabastine	prophylaxis	33.3	85.6	0	0	43.58	1	0	20	115	24402	1117	levocabastine	prophylaxis	0	0	111.92	1	0	10	56	13744	1117	levocabastine	prophylaxis	0	0	80.48	1	0	11	73	14476	1117	levocabastine	prophylaxis	-9.78	5.65717960473339e-05	309.72	0.9748008	0.05	0.01	1.783783e-12	-0.33	0.18	0.06516039	8283708
1118	iopromide	0.22	0.07	0.51	1.906202e-05	5	5112	39246	8819976	1118	iopromide	computerised tomogram	0	0	Inf	1	0	1391	0	3598	1118	iopromide	computerised tomogram	NA	NA	0	0	Inf	1	0	0	0	0	1118	iopromide	computerised tomogram	0	0	Inf	1	0	5	0	213	1118	iopromide	computerised tomogram	0	0	Inf	1	0	4	0	299	1118	iopromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
