results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1113	zalcitabine	0	0	0.8	0.0169386	0	293	137808	8726238	1113	zalcitabine	hiv infection	0	0	1.51	0.1848593	0	212	677	58002	1113	zalcitabine	hiv infection	24.5	63	0	0	12.08	1	0	21	122	7573	1113	zalcitabine	hiv infection	0	0	9.06	1	0	23	111	5690	1113	zalcitabine	hiv infection	0	0	145.51	1	0	5	27	3447	1113	zalcitabine	hiv infection	-12.56	3.50962978643293e-06	450.37	0.9777555	-0.01	0.01	0.04905103	1.01	0.22	5.144638e-06	893038
1114	cisapride monohydrate	0.98	0.56	1.6	1	16	1033	137792	8725498	1114	cisapride monohydrate	gastrooesophageal reflux disease	0.32	0.01	1.83	0.3818173	1	289	841	78865	1114	cisapride monohydrate	gastrooesophageal reflux disease	25.9	76.8	0	0	45.34	1	0	16	108	18598	1114	cisapride monohydrate	gastrooesophageal reflux disease	0	0	287.71	1	0	4	44	8187	1114	cisapride monohydrate	gastrooesophageal reflux disease	0	0	51.13	1	0	16	76	14677	1114	cisapride monohydrate	gastrooesophageal reflux disease	-10.72	2.20985182323137e-05	319.56	0.9732356	-0.02	0	4.95555e-07	0.03	0.19	0.8711591	8230048
1115	dexrazoxane	0	0	0.43	0.0003675764	0	542	137808	8725989	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	34	0	980	1115	dexrazoxane	burkitt s lymphoma	NA	NA	0	0	Inf	1	0	0	0	0	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	75	1115	dexrazoxane	burkitt s lymphoma	0	0	Inf	1	0	0	0	51	1115	dexrazoxane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1116	rocuronium bromide	0.21	0.1	0.39	1.815125e-10	10	2985	137798	8723546	1116	rocuronium bromide	anaesthesia	0	0	5.14	1	0	437	12	6215	1116	rocuronium bromide	anaesthesia	64	64	0	0	Inf	1	0	0	0	0	1116	rocuronium bromide	anaesthesia	0	0	Inf	1	0	39	0	349	1116	rocuronium bromide	anaesthesia	0	0	541.39	1	0	33	1	461	1116	rocuronium bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1117	levocabastine	0.76	0.21	1.97	0.8242059	4	333	137804	8726198	1117	levocabastine	prophylaxis	0	0	17.17	1	0	48	487	104295	1117	levocabastine	prophylaxis	31.5	82.4	0	0	56.5	1	0	20	87	23874	1117	levocabastine	prophylaxis	0	0	123.55	1	0	10	51	13749	1117	levocabastine	prophylaxis	0	0	129.71	1	0	11	46	14503	1117	levocabastine	prophylaxis	-9.93	4.86917960986318e-05	316.71	0.974993	-0.02	0	0.000198584	0.2	0.2	0.3286777	8283708
1118	iopromide	0	0	0.05	2.818253e-35	0	5117	137808	8721414	1118	iopromide	computerised tomogram	0	0	2.2	0.1953309	0	1391	6	3592	1118	iopromide	computerised tomogram	46	46	0	0	Inf	1	0	0	0	0	1118	iopromide	computerised tomogram	0	0	Inf	1	0	5	0	213	1118	iopromide	computerised tomogram	0	0	2788.29	1	0	4	1	298	1118	iopromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1119	amifostine	0	0	0.25	9.312129e-07	0	944	137808	8725587	1119	amifostine	radiotherapy	0	0	23.91	0.3800384	0	323	1	197	1119	amifostine	radiotherapy	NA	NA	0	0	Inf	1	0	0	0	0	1119	amifostine	radiotherapy	0	0	Inf	1	0	5	0	15	1119	amifostine	radiotherapy	0	0	Inf	1	0	5	0	19	1119	amifostine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1121	cladribine	0	0	0.18	4.570218e-09	0	1275	137808	8725256	1121	cladribine	chronic lymphocytic leukaemia	0	0	39.11	1	0	146	16	21769	1121	cladribine	chronic lymphocytic leukaemia	60.7	78.5	0	0	4.5036e+15	1	0	1	5	5125	1121	cladribine	chronic lymphocytic leukaemia	0	0	5653.35	1	0	2	6	5404	1121	cladribine	chronic lymphocytic leukaemia	0	0	16384	1	0	4	1	3004	1121	cladribine	chronic lymphocytic leukaemia	-10.3	3.3633095185719e-05	1576.78	0.9947882	-0.01	0.03	0.7607552	1.19	1.08	0.2694428	884218
1122	sodium fluoride	0.7	0.37	1.21	0.2391652	13	1169	137795	8725362	1122	sodium fluoride	pain	2.51	0.29	9.82	0.2003555	2	32	4792	192127	1122	sodium fluoride	pain	24.5	76.8	7.34	0.17	51.73	0.1386042	1	10	479	35144	1122	sodium fluoride	pain	0	0	104.41	1	0	4	225	15452	1122	sodium fluoride	pain	9.92	0.23	71.95	0.1057445	1	9	304	27133	1122	sodium fluoride	pain	1.84	6.29653826102666	1.05	0.07898977	-0.02	0	2.175579e-24	0.29	0.09	0.001244592	8431288
1123	triclosan	0	0	0.35	5.60642e-05	0	669	137808	8725862	1123	triclosan	prostate cancer	0	0	310.28	1	0	7	104	46084	1123	triclosan	prostate cancer	63	89	0	0	Inf	1	0	0	11	12041	1123	triclosan	prostate cancer	0	0	Inf	1	0	0	13	14777	1123	triclosan	prostate cancer	0	0	Inf	1	0	0	0	51	1123	triclosan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1124	budesonide	0.41	0.38	0.45	5.739445e-117	503	76710	137305	8649821	1124	budesonide	asthma	0.41	0.34	0.49	3.792633e-30	141	17913	1609	83755	1124	budesonide	asthma	4	65	0.64	0.4	0.99	0.0446042	25	3062	136	10708	1124	budesonide	asthma	0.39	0.15	0.86	0.01286723	7	1422	62	4914	1124	budesonide	asthma	0.89	0.53	1.43	0.7292146	22	3211	90	11697	1124	budesonide	asthma	-0.29	0.748263567578565	0.2	0.1600986	-0.04	0	2.071509e-35	0.05	0.16	0.7702365	8214258
1125	gabapentin	3.2	3.13	3.28	0	7306	149914	130502	8576617	1125	gabapentin	pain	3.27	3.06	3.5	3.182002e-216	1206	17897	3588	174262	1125	gabapentin	pain	24.5	76.8	1.45	1.13	1.84	0.002835044	87	4659	393	30495	1125	gabapentin	pain	1.75	1.22	2.46	0.00180836	43	1838	182	13618	1125	gabapentin	pain	1.35	0.98	1.84	0.05852256	51	3503	254	23639	1125	gabapentin	pain	0.46	1.58407398499448	0.12	6.794634e-05	-0.02	0	5.823537e-25	0.29	0.09	0.0009809593	8431288
1126	salmeterol xinafoate	0.58	0.54	0.63	6.7086e-55	701	76089	137107	8650442	1126	salmeterol xinafoate	asthma	0.6	0.52	0.68	1.059362e-15	258	22844	1492	78824	1126	salmeterol xinafoate	asthma	4	65	0.62	0.37	0.98	0.04445054	21	2688	140	11082	1126	salmeterol xinafoate	asthma	0.42	0.15	0.97	0.04077032	6	1174	63	5162	1126	salmeterol xinafoate	asthma	0.74	0.41	1.25	0.2822533	17	2898	95	12010	1126	salmeterol xinafoate	asthma	-0.28	0.755783741455725	0.23	0.2133758	-0.04	0	6.076929e-35	0.04	0.16	0.7922437	8214258
1127	granisetron	0.08	0.05	0.13	2.487338e-72	19	14641	137789	8711890	1127	granisetron	prophylaxis	0	0	0.34	5.440602e-05	0	2273	487	102070	1127	granisetron	prophylaxis	31.5	82.4	0	0	2.47	0.4094942	0	414	87	23480	1127	granisetron	prophylaxis	0	0	3.66	0.6279351	0	278	51	13481	1127	granisetron	prophylaxis	0	0	4.96	1	0	242	46	14272	1127	granisetron	prophylaxis	-14.04	7.98924011666567e-07	465.65	0.9759463	-0.02	0	0.0001425908	0.21	0.2	0.3109974	8283708
1128	spirapril	0	0	11.02	1	0	23	137808	8726508	1128	spirapril	rheumatoid arthritis	0	0	381.34	1	0	8	710	463069	1128	spirapril	rheumatoid arthritis	33.1	75	0	0	Inf	1	0	0	154	114816	1128	spirapril	rheumatoid arthritis	0	0	Inf	1	0	0	44	25527	1128	spirapril	rheumatoid arthritis	0	0	Inf	1	0	0	134	108841	1128	spirapril	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1129	lamotrigine	3.96	3.83	4.08	0	4211	68993	133597	8657538	1129	lamotrigine	epilepsy	0.86	0.73	1.01	0.06512833	211	12029	674	33152	1129	lamotrigine	epilepsy	11	68.6	0.96	0.66	1.37	0.8592291	43	1430	125	3981	1129	lamotrigine	epilepsy	1.4	0.81	2.34	0.2082597	21	658	65	2849	1129	lamotrigine	epilepsy	0.95	0.58	1.49	0.9108644	27	1129	76	3008	1129	lamotrigine	epilepsy	0.11	1.11627807045887	0.17	0.5063065	0	0	0.5674057	-0.01	0.15	0.9699241	878338
1130	fluvoxamine maleate	5.43	4.85	6.06	1.131697e-129	346	4044	137462	8722487	1130	fluvoxamine maleate	depression	1.37	1.13	1.65	0.001348603	128	1034	17083	188911	1130	fluvoxamine maleate	depression	16.8	72	1.07	0.34	2.64	0.8096468	5	64	2075	28478	1130	fluvoxamine maleate	depression	0.53	0.01	3.27	1	1	22	878	10183	1130	fluvoxamine maleate	depression	1.37	0.36	3.75	0.5408854	4	50	1430	24571	1130	fluvoxamine maleate	depression	0.02	1.02020134002676	0.47	0.9618462	-0.02	0	1.047153e-101	0.35	0.04	5.862665e-15	8371398
1131	halofantrine	0	0	12.16	1	0	21	137808	8726510	1131	halofantrine	malaria	0	0	15.45	1	0	13	16	682	1131	halofantrine	malaria	36	36	0	0	Inf	1	0	0	0	0	1131	halofantrine	malaria	0	0	Inf	1	0	0	0	46	1131	halofantrine	malaria	0	0	Inf	1	0	0	1	47	1131	halofantrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1132	technetium tc-99m bicisate kit	0	0	28.26	1	0	10	137808	8726521	1132	technetium tc-99m bicisate kit	cerebral infarction	0	0	7115.66	1	0	1	22	4515	1132	technetium tc-99m bicisate kit	cerebral infarction	54.8	79.3	0	0	Inf	1	0	0	5	470	1132	technetium tc-99m bicisate kit	cerebral infarction	0	0	Inf	1	0	0	4	455	1132	technetium tc-99m bicisate kit	cerebral infarction	0	0	Inf	1	0	0	2	310	1132	technetium tc-99m bicisate kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1133	atovaquone	0.57	0.4	0.78	0.000212597	37	4140	137771	8722391	1133	atovaquone	hiv infection	0.62	0.13	1.82	0.6410419	3	417	674	57797	1133	atovaquone	hiv infection	24.5	63	1.84	0.04	11.14	0.4282536	1	34	121	7560	1133	atovaquone	hiv infection	1.36	0.03	8.19	0.5290302	1	38	110	5675	1133	atovaquone	hiv infection	0	0	113.09	1	0	6	27	3446	1133	atovaquone	hiv infection	0.15	1.16183424272828	1.02	0.880675	-0.01	0.01	0.0517471	1	0.22	5.758782e-06	893038
1134	fluvastatin sodium	0.42	0.29	0.58	4.549464e-09	34	5178	137774	8721353	1134	fluvastatin sodium	hypertension	1.55	0.67	3.08	0.1860573	8	744	2227	321529	1134	fluvastatin sodium	hypertension	32.2	80.7	0	0	10.78	1	0	73	297	61407	1134	fluvastatin sodium	hypertension	0	0	13.95	1	0	50	176	31754	1134	fluvastatin sodium	hypertension	0	0	33.38	1	0	31	155	40506	1134	fluvastatin sodium	hypertension	-11.38	1.14216486386605e-05	256.58	0.9646347	-0.03	0	5.503784e-26	0.34	0.11	0.002068889	8726728
1135	paclitaxel	0.18	0.15	0.22	1.082983e-174	146	50277	137662	8676254	1135	paclitaxel	breast cancer	0.85	0.55	1.26	0.4483581	28	9525	203	58472	1135	paclitaxel	breast cancer	50.3	81.2	0.63	0.07	2.53	0.7616658	2	1039	24	7806	1135	paclitaxel	breast cancer	0	0	Inf	1	0	9	0	107	1135	paclitaxel	breast cancer	0.47	0.05	1.88	0.4194685	2	1561	28	10329	1135	paclitaxel	breast cancer	-0.55	0.576949810380487	0.74	0.4518607	0.04	0.02	0.01130513	-12.62	595.45	0.9830883	8120368
1136	risperidone	3.59	3.48	3.7	0	4536	81935	133272	8644596	1136	risperidone	schizophrenia	1.56	1.42	1.71	8.371431e-21	682	11260	1833	47264	1136	risperidone	schizophrenia	15	63	1.4	1.08	1.8	0.009439832	92	1564	234	5576	1136	risperidone	schizophrenia	1.17	0.85	1.6	0.2981212	60	1252	162	3970	1136	risperidone	schizophrenia	1.43	0.94	2.11	0.08621093	37	649	106	2651	1136	risperidone	schizophrenia	0.16	1.17351087099181	0.12	0.1951867	-0.02	0	3.024451e-13	-0.1	0.11	0.3638904	888878
1137	calcipotriene	0.23	0.09	0.47	5.884894e-07	7	1954	137801	8724577	1137	calcipotriene	psoriasis	1.61	0.52	3.8	0.2487031	5	1210	414	161252	1137	calcipotriene	psoriasis	24.7	72.9	1.16	0.03	6.64	0.5791383	1	264	139	42666	1137	calcipotriene	psoriasis	0	0	7.16	1	0	142	80	21271	1137	calcipotriene	psoriasis	4.63	0.55	17.6	0.07342573	2	162	73	27380	1137	calcipotriene	psoriasis	0.78	2.1814722654982	0.71	0.2759421	-0.01	0.01	0.02301733	0.31	0.16	0.05078097	8491108
1138	tramadol	2.62	2.53	2.7	0	3830	94278	133978	8632253	1138	tramadol	pain	1.04	0.94	1.15	0.3862089	451	17374	4343	174785	1138	tramadol	pain	24.5	76.8	1.22	0.92	1.59	0.1318984	66	4060	414	31094	1138	tramadol	pain	1.22	0.79	1.82	0.3233998	28	1614	197	13842	1138	tramadol	pain	1.25	0.88	1.73	0.1820773	44	3229	261	23913	1138	tramadol	pain	0.25	1.28402541668774	0.13	0.05220719	-0.02	0	1.346442e-24	0.29	0.09	0.001122767	8431288
1139	dalteparin sodium	0.31	0.22	0.43	3.178696e-17	35	7143	137773	8719388	1139	dalteparin sodium	prophylaxis	0	0	1.12	0.08569601	0	707	487	103636	1139	dalteparin sodium	prophylaxis	31.5	82.4	0	0	8.86	1	0	118	87	23776	1139	dalteparin sodium	prophylaxis	0	0	12.03	1	0	87	51	13672	1139	dalteparin sodium	prophylaxis	0	0	14.47	1	0	85	46	14429	1139	dalteparin sodium	prophylaxis	-13.14	1.96503598467308e-06	489.83	0.9786055	-0.02	0	0.0001608783	0.2	0.2	0.3213753	8283708
1140	ferric ammonium citrate	0	0	8.29	1	0	30	137808	8726501	1140	ferric ammonium citrate	hiv infection	0	0	94.06	1	0	5	677	58209	1140	ferric ammonium citrate	hiv infection	24.5	63	0	0	Inf	1	0	0	122	7594	1140	ferric ammonium citrate	hiv infection	0	0	Inf	1	0	0	111	5713	1140	ferric ammonium citrate	hiv infection	0	0	Inf	1	0	0	27	3452	1140	ferric ammonium citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1141	carvedilol	0.64	0.59	0.69	5.019961e-38	721	71372	137087	8655159	1141	carvedilol	hypertension	0.67	0.51	0.87	0.002068338	57	12104	2178	310169	1141	carvedilol	hypertension	32.2	80.7	0.37	0.12	0.86	0.01574071	5	2754	292	58726	1141	carvedilol	hypertension	0.31	0.06	0.91	0.02734918	3	1709	173	30095	1141	carvedilol	hypertension	0.33	0.04	1.23	0.1343605	2	1524	153	39013	1141	carvedilol	hypertension	-1.09	0.336216493706733	0.45	0.0155273	-0.03	0	1.296277e-25	0.35	0.11	0.001548034	8726728
1142	allopurinol sodium	0.56	0.18	1.31	0.2352621	5	567	137803	8725964	1142	allopurinol sodium	hypertension	0	0	9.83	1	0	56	2235	322217	1142	allopurinol sodium	hypertension	32.2	80.7	0	0	314.3	1	0	4	297	61476	1142	allopurinol sodium	hypertension	0	0	966.19	1	0	2	176	31802	1142	allopurinol sodium	hypertension	0	0	645.12	1	0	3	155	40534	1142	allopurinol sodium	hypertension	-7.92	0.000363402326495048	236.02	0.9732448	-0.03	0	6.087111e-26	0.34	0.11	0.002157174	8726728
1143	aprotinin	0.01	0	0.03	4.292612e-69	1	10422	137807	8716109	1143	aprotinin	coronary artery bypass	0	0	1.03	0.02653099	0	3414	3	1449	1143	aprotinin	coronary artery bypass	NA	NA	0	0	Inf	1	0	0	0	0	1143	aprotinin	coronary artery bypass	0	0	Inf	1	0	0	0	193	1143	aprotinin	coronary artery bypass	0	0	Inf	1	0	0	0	38	1143	aprotinin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1144	fludeoxyglucose f-18	0	0	2377.91	1	0	1	137808	8726530	1144	fludeoxyglucose f-18	positron emission tomogram	0	0	Inf	1	0	1	0	93	1144	fludeoxyglucose f-18	positron emission tomogram	NA	NA	0	0	Inf	1	0	0	0	0	1144	fludeoxyglucose f-18	positron emission tomogram	0	0	Inf	1	0	0	0	6	1144	fludeoxyglucose f-18	positron emission tomogram	0	0	Inf	1	0	0	0	13	1144	fludeoxyglucose f-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1145	moexipril	0.55	0.25	1.05	0.07833404	9	1037	137799	8725494	1145	moexipril	hypertension	0.69	0.02	3.87	1	1	210	2234	322063	1145	moexipril	hypertension	32.2	80.7	0	0	53.95	1	0	16	297	61464	1145	moexipril	hypertension	0	0	154.57	1	0	6	176	31798	1145	moexipril	hypertension	0	0	73.59	1	0	15	155	40522	1145	moexipril	hypertension	-8.88	0.000139144165561759	190.93	0.9629001	-0.03	0	6.201647e-26	0.34	0.11	0.002165191	8726728
1146	indium in-111 pentetreotide kit	0	0	2.48	0.4104527	0	96	137808	8726435	1146	indium in-111 pentetreotide kit	somatostatin receptor scan	0	0	Inf	1	0	35	0	0	1146	indium in-111 pentetreotide kit	somatostatin receptor scan	NA	NA	0	0	Inf	1	0	0	0	0	1146	indium in-111 pentetreotide kit	somatostatin receptor scan	0	0	Inf	1	0	1	0	0	1146	indium in-111 pentetreotide kit	somatostatin receptor scan	0	0	Inf	1	0	0	0	0	1146	indium in-111 pentetreotide kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1147	levomethadyl acetate	0	0	25.23	1	0	11	137808	8726520	1147	levomethadyl acetate	drug dependence	0	0	60.61	1	0	3	429	10706	1147	levomethadyl acetate	drug dependence	21.4	60	0	0	1099.45	1	0	1	60	1720	1147	levomethadyl acetate	drug dependence	0	0	Inf	1	0	0	44	1060	1147	levomethadyl acetate	drug dependence	0	0	1482.61	1	0	1	24	933	1147	levomethadyl acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1148	ioxilan	0	0	5.67	1	0	43	137808	8726488	1148	ioxilan	hypertension	0	0	775.81	1	0	2	2235	322271	1148	ioxilan	hypertension	32.2	80.7	0	0	Inf	1	0	0	297	61480	1148	ioxilan	hypertension	0	0	Inf	1	0	0	176	31804	1148	ioxilan	hypertension	0	0	Inf	1	0	0	155	40537	1148	ioxilan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1149	trimetrexate glucuronate	0	0	2377.91	1	0	1	137808	8726530	1149	trimetrexate glucuronate	neuropathy peripheral	0	0	1551.21	1	0	1	525	21399	1149	trimetrexate glucuronate	neuropathy peripheral	32.8	77	0	0	Inf	1	0	0	93	6430	1149	trimetrexate glucuronate	neuropathy peripheral	0	0	Inf	1	0	0	52	2936	1149	trimetrexate glucuronate	neuropathy peripheral	0	0	Inf	1	0	0	54	4819	1149	trimetrexate glucuronate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1150	anagrelide	0.08	0.01	0.29	1.600182e-08	2	1567	137806	8724964	1150	anagrelide	essential thrombocythaemia	0.16	0	1.16	0.04897233	1	611	8	757	1150	anagrelide	essential thrombocythaemia	39.2	77.9	0	0	Inf	1	0	83	0	153	1150	anagrelide	essential thrombocythaemia	0	0	Inf	1	0	54	0	95	1150	anagrelide	essential thrombocythaemia	1.41	0.02	112.03	1	1	84	1	119	1150	anagrelide	essential thrombocythaemia	0.46	1.58407398499448	1.43	0.7470282	-0.03	0.03	0.4046082	-17.84	3894.2	0.9963443	83548
1151	adapalene	1.32	0.93	1.83	0.1047446	37	1772	137771	8724759	1151	adapalene	acne	0.15	0.08	0.26	3.940914e-20	12	981	2600	31187	1151	adapalene	acne	14	42.5	0.23	0.03	0.88	0.02187081	2	226	100	2640	1151	adapalene	acne	0.27	0.01	1.61	0.2502968	1	70	55	1033	1151	adapalene	acne	0.17	0	0.99	0.03894723	1	232	58	2267	1151	adapalene	acne	-1.7	0.182683524052735	0.72	0.01801663	-0.03	0.01	0.001183405	0.57	0.2	0.003329659	837178
1152	iodixanol	0	0	0.8	0.01694824	0	294	137808	8726237	1152	iodixanol	computerised tomogram	0	0	89.56	1	0	48	6	4935	1152	iodixanol	computerised tomogram	46	46	0	0	Inf	1	0	0	0	0	1152	iodixanol	computerised tomogram	0	0	Inf	1	0	3	0	215	1152	iodixanol	computerised tomogram	0	0	3676.05	1	0	3	1	299	1152	iodixanol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1153	nisoldipine	1.62	1.12	2.27	0.008253077	34	1330	137774	8725201	1153	nisoldipine	hypertension	0	0	1.61	0.1820967	0	332	2235	321941	1153	nisoldipine	hypertension	32.2	80.7	0	0	33.08	1	0	25	297	61455	1153	nisoldipine	hypertension	0	0	59.8	1	0	13	176	31791	1153	nisoldipine	hypertension	0	0	86.64	1	0	13	155	40524	1153	nisoldipine	hypertension	-10.1	4.10795552253007e-05	283.49	0.9715689	-0.03	0	6.139327e-26	0.34	0.11	0.002157632	8726728
1154	metformin	0.96	0.93	0.99	0.02314374	3864	253704	133944	8472827	1154	metformin	diabetes mellitus	2.4	2.1	2.74	2.993876e-37	408	61651	503	182663	1154	metformin	diabetes mellitus	30	79	2.29	1.61	3.26	1.997448e-06	67	15544	68	36173	1154	metformin	diabetes mellitus	2.21	1.41	3.47	0.0003701026	39	8251	46	21548	1154	metformin	diabetes mellitus	4.03	2.47	6.69	3.366605e-09	50	8949	27	19457	1154	metformin	diabetes mellitus	1.08	2.94467955106552	0.16	9.735976e-12	-0.03	0.01	1.220694e-08	0.1	0.16	0.5259176	8583678
1155	famciclovir	0.9	0.65	1.21	0.5169799	44	3103	137764	8723428	1155	famciclovir	herpes zoster	0.4	0.05	1.51	0.2403017	2	510	85	8768	1155	famciclovir	herpes zoster	58.1	87.5	0	0	15.43	1	0	64	6	1139	1155	famciclovir	herpes zoster	0	0	52.59	1	0	28	3	591	1155	famciclovir	herpes zoster	0	0	16.53	1	0	68	5	1012	1155	famciclovir	herpes zoster	-15.32	2.22130675471008e-07	1796.07	0.9931939	0.02	0.03	0.3876811	-0.01	0.73	0.9867048	817078
1156	imiglucerase	0.13	0.06	0.26	2.994024e-17	8	3899	137800	8722632	1156	imiglucerase	gaucher s disease	0.91	0.18	8.82	1	8	3628	2	826	1156	imiglucerase	gaucher s disease	37.5	46.5	0	0	Inf	1	0	36	0	42	1156	imiglucerase	gaucher s disease	0	0	27.15	0.4104046	0	204	1	141	1156	imiglucerase	gaucher s disease	Inf	0.01	Inf	1	1	301	0	166	1156	imiglucerase	gaucher s disease	-0.47	0.625002268282701	1.42	0.7388655	0	0.03	0.9476933	0.27	1.42	0.8483835	88148
1157	technetium tc-99m tetrofosmin kit	0.66	0.08	2.42	0.7742144	2	192	137806	8726339	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	0	0	93.46	1	0	71	4	4330	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	NA	NA	0	0	Inf	1	0	0	0	0	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	0	0	Inf	1	0	13	0	827	1157	technetium tc-99m tetrofosmin kit	diagnostic procedure	0	0	Inf	1	0	13	0	1163	1157	technetium tc-99m tetrofosmin kit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1158	follitropin alfa/beta	0.12	0.03	0.36	1.111911e-07	3	1562	137805	8724969	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	410	0	718	1158	follitropin alfa/beta	in vitro fertilisation	NA	NA	0	0	Inf	1	0	0	0	0	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	0	0	1	1158	follitropin alfa/beta	in vitro fertilisation	0	0	Inf	1	0	75	0	115	1158	follitropin alfa/beta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1159	losartan potassium	0.53	0.48	0.58	3.552421e-52	457	54849	137351	8671682	1159	losartan potassium	hypertension	1.09	0.89	1.32	0.3582527	110	14586	2125	307687	1159	losartan potassium	hypertension	32.2	80.7	1.15	0.56	2.09	0.6208005	11	1996	286	59484	1159	losartan potassium	hypertension	1.11	0.35	2.64	0.8084912	5	819	171	30985	1159	losartan potassium	hypertension	1.08	0.39	2.41	0.8271185	6	1460	149	39077	1159	losartan potassium	hypertension	0.11	1.11627807045887	0.31	0.7133508	-0.03	0	5.929428e-26	0.34	0.11	0.002090828	8726728
1160	vinorelbine tartrate	0.15	0.08	0.26	6.274112e-22	13	5397	137795	8721134	1160	vinorelbine tartrate	breast cancer	0.26	0.01	1.49	0.1935696	1	1102	230	66895	1160	vinorelbine tartrate	breast cancer	50.3	81.2	0	0	16.63	1	0	82	26	8763	1160	vinorelbine tartrate	breast cancer	0	0	Inf	1	0	2	0	114	1160	vinorelbine tartrate	breast cancer	0	0	13.01	1	0	120	30	11770	1160	vinorelbine tartrate	breast cancer	-13.35	1.59282721194051e-06	956.34	0.9888588	0.04	0.02	0.008545614	-13.6	979.28	0.9889218	8120368
1161	cysteamine bitartrate	0.75	0.24	1.76	0.6945881	5	422	137803	8726109	1161	cysteamine bitartrate	cystinosis	0	0	17.02	0.3038549	0	307	1	133	1161	cysteamine bitartrate	cystinosis	NA	NA	0	0	Inf	1	0	0	0	0	1161	cysteamine bitartrate	cystinosis	0	0	Inf	1	0	52	0	5	1161	cysteamine bitartrate	cystinosis	0	0	Inf	1	0	74	0	8	1161	cysteamine bitartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1162	tizanidine	2.35	2.18	2.53	3.405505e-88	723	19519	137085	8707012	1162	tizanidine	multiple sclerosis	1.73	1.3	2.26	0.0001745622	55	4374	3133	431140	1162	tizanidine	multiple sclerosis	26.4	65.1	0.98	0.39	2.05	1	7	1050	384	56484	1162	tizanidine	multiple sclerosis	1.8	0.48	4.77	0.2929107	4	231	134	13915	1162	tizanidine	multiple sclerosis	0.72	0.2	1.88	0.6676659	4	974	294	51795	1162	tizanidine	multiple sclerosis	0.13	1.13882838332462	0.36	0.7221236	-0.02	0	2.384915e-08	0.54	0.1	1.971076e-07	8673518
