results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
842	magnesium trisilicate	0.99	0.74	1.3	1	52	6123	75219	8782945	842	magnesium trisilicate	gastrooesophageal reflux disease	0.4	0.08	1.18	0.1326564	3	586	1000	78407	842	magnesium trisilicate	gastrooesophageal reflux disease	36.5	80.9	0.44	0.01	2.51	0.7303186	1	140	305	18782	842	magnesium trisilicate	gastrooesophageal reflux disease	0	0	3.66	0.6281874	0	87	97	8051	842	magnesium trisilicate	gastrooesophageal reflux disease	0.62	0.02	3.59	1	1	95	244	14429	842	magnesium trisilicate	gastrooesophageal reflux disease	-0.97	0.379083038103399	1	0.3317046	0	0	0.7634752	-0.35	0.12	0.004276815	8230048	16	983	975
942	naftifine	1.2	0.14	4.38	0.6855462	2	195	75269	8788873	942	naftifine	gastrooesophageal reflux disease	0	0	25.88	1	0	13	1003	78980	942	naftifine	gastrooesophageal reflux disease	36.5	80.9	0	0	43.07	1	0	7	306	18915	942	naftifine	gastrooesophageal reflux disease	0	0	58.97	1	0	7	97	8131	942	naftifine	gastrooesophageal reflux disease	0	0	Inf	1	0	0	245	14524	942	naftifine	gastrooesophageal reflux disease	-9.14	0.000107287329511708	202.37	0.9639868	0	0	0.7556185	-0.35	0.12	0.00409007	8230048	16	983	975
1418	omeprazole magnesium	1.38	1.28	1.48	1.97779e-17	794	67488	74477	8721580	1418	omeprazole magnesium	gastrooesophageal reflux disease	1.28	1.07	1.52	0.005290303	161	10257	842	68736	1418	omeprazole magnesium	gastrooesophageal reflux disease	36.5	80.9	1.31	0.92	1.81	0.1037156	44	2157	262	16765	1418	omeprazole magnesium	gastrooesophageal reflux disease	1.37	0.7	2.49	0.3081774	13	826	84	7312	1418	omeprazole magnesium	gastrooesophageal reflux disease	1.17	0.79	1.71	0.3689054	33	1700	212	12824	1418	omeprazole magnesium	gastrooesophageal reflux disease	0.2	1.22140275816017	0.16	0.2011931	0	0	0.7250165	-0.34	0.12	0.004375857	8230048	16	983	975
369	phendimetrazine tartrate	0	0	3.95	1	0	111	75271	8788957	369	phendimetrazine tartrate	gastrooesophageal reflux disease	0	0	424.33	1	0	2	1003	78991	369	phendimetrazine tartrate	gastrooesophageal reflux disease	36.5	80.9	0	0	Inf	1	0	0	306	18922	369	phendimetrazine tartrate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	97	8138	369	phendimetrazine tartrate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	245	14524	369	phendimetrazine tartrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	983	975
969	potassium lactate	0	0	127	1	0	5	75271	8789063	969	potassium lactate	gastrooesophageal reflux disease	0	0	2930.9	1	0	1	1003	78992	969	potassium lactate	gastrooesophageal reflux disease	36.5	80.9	0	0	2324.09	1	0	1	306	18921	969	potassium lactate	gastrooesophageal reflux disease	0	0	Inf	1	0	0	97	8138	969	potassium lactate	gastrooesophageal reflux disease	0	0	2231.41	1	0	1	245	14523	969	potassium lactate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	983	975
159	propantheline bromide	0	0	3.95	1	0	111	75271	8788957	159	propantheline bromide	gastrooesophageal reflux disease	0	0	46.22	1	0	8	1003	78985	159	propantheline bromide	gastrooesophageal reflux disease	36.5	80.9	0	0	Inf	1	0	0	306	18922	159	propantheline bromide	gastrooesophageal reflux disease	0	0	Inf	1	0	0	97	8138	159	propantheline bromide	gastrooesophageal reflux disease	0	0	Inf	1	0	0	245	14524	159	propantheline bromide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	983	975
153	propoxycaine	0	0	280.77	1	0	3	75271	8789065	153	propoxycaine	gastrooesophageal reflux disease	0	0	2930.9	1	0	1	1003	78992	153	propoxycaine	gastrooesophageal reflux disease	36.5	80.9	0	0	Inf	1	0	0	306	18922	153	propoxycaine	gastrooesophageal reflux disease	0	0	Inf	1	0	0	97	8138	153	propoxycaine	gastrooesophageal reflux disease	0	0	Inf	1	0	0	245	14524	153	propoxycaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	983	975
848	ranitidine	1.23	1.14	1.31	1.656353e-08	828	78938	74443	8710130	848	ranitidine	gastrooesophageal reflux disease	1	0.8	1.23	1	100	7869	903	71124	848	ranitidine	gastrooesophageal reflux disease	36.5	80.9	0.66	0.4	1.04	0.07684735	20	1812	286	17110	848	ranitidine	gastrooesophageal reflux disease	0.98	0.43	1.95	1	9	770	88	7368	848	ranitidine	gastrooesophageal reflux disease	0.58	0.32	0.98	0.04095754	15	1468	230	13056	848	ranitidine	gastrooesophageal reflux disease	-0.38	0.683861409212356	0.21	0.077546	0	0	0.8166311	-0.35	0.12	0.003809964	8230048	16	983	975
781	sucralfate	1.32	1.1	1.57	0.002457224	131	11589	75140	8777479	781	sucralfate	gastrooesophageal reflux disease	0.89	0.47	1.53	0.7907431	13	1154	990	77839	781	sucralfate	gastrooesophageal reflux disease	36.5	80.9	0.75	0.2	1.97	0.8229996	4	327	302	18595	781	sucralfate	gastrooesophageal reflux disease	1.49	0.18	5.68	0.3939685	2	113	95	8025	781	sucralfate	gastrooesophageal reflux disease	0.66	0.14	1.99	0.6333083	3	266	242	14258	781	sucralfate	gastrooesophageal reflux disease	-0.16	0.852143788966211	0.45	0.7323217	0	0	0.7573395	-0.35	0.12	0.003938652	8230048	16	983	975
1015	apraclonidine	0	0	2.08	0.4306064	0	209	75271	8788859	1015	apraclonidine	glaucoma	0	0	11.03	1	0	38	175	18741	1015	apraclonidine	glaucoma	48.4	88.1	0	0	55.53	1	0	7	48	3740	1015	apraclonidine	glaucoma	0	0	243.21	1	0	3	15	1440	1015	apraclonidine	glaucoma	0	0	62.06	1	0	6	39	2768	1015	apraclonidine	glaucoma	-11.32	1.21279239463298e-05	482.48	0.9812852	-0.01	0.01	0.2503212	-0.31	0.31	0.3176117	842718	16	999	991
1188	brimonidine tartrate	0.67	0.52	0.86	0.001031686	63	10937	75208	8778131	1188	brimonidine tartrate	glaucoma	0.79	0.5	1.2	0.2794743	26	3413	149	15366	1188	brimonidine tartrate	glaucoma	48.4	88.1	0.93	0.41	1.91	1	10	827	38	2920	1188	brimonidine tartrate	glaucoma	1.24	0.29	4.22	0.7567048	4	327	11	1116	1188	brimonidine tartrate	glaucoma	0.66	0.22	1.6	0.4348769	6	601	33	2173	1188	brimonidine tartrate	glaucoma	-0.21	0.810584245970187	0.35	0.5524448	-0.01	0.01	0.2577579	-0.3	0.31	0.3194022	842718	16	999	991
1291	brinzolamide	0.79	0.52	1.15	0.2631725	27	4006	75244	8785062	1291	brinzolamide	glaucoma	0.76	0.36	1.44	0.4689958	10	1387	165	17392	1291	brinzolamide	glaucoma	48.4	88.1	0.38	0.04	1.47	0.2282667	2	384	46	3363	1291	brinzolamide	glaucoma	1.41	0.15	6.32	0.6535614	2	142	13	1301	1291	brinzolamide	glaucoma	0	0	0.87	0.02866821	0	285	39	2489	1291	brinzolamide	glaucoma	-1.04	0.35345468195878	0.72	0.1488849	-0.01	0.01	0.3089654	-0.31	0.31	0.3148325	842718	16	999	991
925	carteolol	1.84	0.84	3.51	0.07006536	9	572	75262	8788496	925	carteolol	glaucoma	0.69	0.02	3.93	1	1	156	174	18623	925	carteolol	glaucoma	48.4	88.1	0	0	31.97	1	0	11	48	3736	925	carteolol	glaucoma	0	0	61.53	1	0	8	15	1435	925	carteolol	glaucoma	0	0	62.06	1	0	6	39	2768	925	carteolol	glaucoma	-12.11	5.50419516062203e-06	639.79	0.9848932	-0.01	0.01	0.2573793	-0.3	0.31	0.322263	842718	16	999	991
1164	dorzolamide	0.62	0.45	0.83	0.0007355086	45	8479	75226	8780589	1164	dorzolamide	glaucoma	0.81	0.49	1.28	0.4482567	21	2709	154	16070	1164	dorzolamide	glaucoma	48.4	88.1	1.44	0.61	3.05	0.2966913	9	517	39	3230	1164	dorzolamide	glaucoma	1.91	0.44	6.51	0.282885	4	231	11	1212	1164	dorzolamide	glaucoma	1.39	0.51	3.23	0.477818	7	378	32	2396	1164	dorzolamide	glaucoma	0.41	1.50681778511285	0.34	0.2254793	-0.01	0.01	0.2770412	-0.32	0.31	0.2973174	842718	16	999	991
349	echothiophate iodide	2.25	0.27	8.32	0.2273926	2	104	75269	8788964	349	echothiophate iodide	glaucoma	4.71	0.55	18.25	0.07254572	2	46	173	18733	349	echothiophate iodide	glaucoma	48.4	88.1	0	0	191.05	1	0	3	48	3744	349	echothiophate iodide	glaucoma	0	0	243.21	1	0	3	15	1440	349	echothiophate iodide	glaucoma	0	0	385.82	1	0	2	39	2772	349	echothiophate iodide	glaucoma	-11.37	1.15364381158557e-05	648.07	0.9860026	-0.01	0.01	0.2494188	-0.3	0.31	0.3206587	842718	16	999	991
346	hydroflumethiazide	0	0	16.44	1	0	28	75271	8789040	346	hydroflumethiazide	glaucoma	0	0	164.04	1	0	4	175	18775	346	hydroflumethiazide	glaucoma	48.4	88.1	0	0	Inf	1	0	0	48	3747	346	hydroflumethiazide	glaucoma	0	0	Inf	1	0	0	15	1443	346	hydroflumethiazide	glaucoma	0	0	Inf	1	0	0	39	2774	346	hydroflumethiazide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	999	991
1222	latanoprost	0.98	0.84	1.12	0.7786386	200	23936	75071	8765132	1222	latanoprost	glaucoma	0.91	0.66	1.24	0.5429903	76	8601	99	10178	1222	latanoprost	glaucoma	48.4	88.1	0.84	0.43	1.57	0.6564758	17	1479	31	2268	1222	latanoprost	glaucoma	0.44	0.08	1.64	0.2806423	3	524	12	919	1222	latanoprost	glaucoma	0.91	0.44	1.81	0.8701751	15	1131	24	1643	1222	latanoprost	glaucoma	-0.25	0.778800783071405	0.29	0.3853932	-0.01	0.01	0.2787915	-0.32	0.31	0.3011251	842718	16	999	991
927	levobunolol	0.41	0.05	1.5	0.2538848	2	566	75269	8788502	927	levobunolol	glaucoma	0	0	2.89	0.642253	0	139	175	18640	927	levobunolol	glaucoma	48.4	88.1	0	0	16.28	1	0	20	48	3727	927	levobunolol	glaucoma	0	0	34.72	1	0	13	15	1430	927	levobunolol	glaucoma	0	0	37.24	1	0	9	39	2765	927	levobunolol	glaucoma	-12.13	5.39520479406317e-06	510.95	0.9810646	-0.01	0.01	0.2568471	-0.3	0.31	0.3268027	842718	16	999	991
327	methazolamide	0.7	0.02	3.95	1	1	167	75270	8788901	327	methazolamide	glaucoma	0	0	10.45	1	0	40	175	18739	327	methazolamide	glaucoma	48.4	88.1	0	0	31.97	1	0	11	48	3736	327	methazolamide	glaucoma	0	0	72.45	1	0	7	15	1436	327	methazolamide	glaucoma	0	0	110.16	1	0	4	39	2770	327	methazolamide	glaucoma	-12.11	5.50419516062203e-06	722.26	0.9866196	-0.01	0.01	0.2560754	-0.3	0.31	0.3223229	842718	16	999	991
1046	metipranolol	0	0	8.26	1	0	54	75271	8789014	1046	metipranolol	glaucoma	0	0	32.61	1	0	14	175	18765	1046	metipranolol	glaucoma	48.4	88.1	0	0	2906.24	1	0	1	48	3746	1046	metipranolol	glaucoma	0	0	Inf	1	0	0	15	1443	1046	metipranolol	glaucoma	0	0	2658.8	1	0	1	39	2773	1046	metipranolol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	999	991
1999	tafluprost	2.98	1.81	4.63	2.896142e-05	20	785	75251	8788283	1999	tafluprost	glaucoma	4.3	2.15	7.82	5.574552e-05	12	316	163	18463	1999	tafluprost	glaucoma	48.4	88.1	3.9	0.75	12.66	0.04987863	3	63	45	3684	1999	tafluprost	glaucoma	3.74	0.09	26.36	0.2534461	1	27	14	1416	1999	tafluprost	glaucoma	3.43	0.39	14.06	0.1278716	2	43	37	2731	1999	tafluprost	glaucoma	1.24	3.45561346476268	0.61	0.04126783	-0.01	0.01	0.2764875	-0.32	0.31	0.3017843	842718	16	999	991
1173	timolol	0.81	0.61	1.04	0.1116518	59	8527	75212	8780541	1173	timolol	glaucoma	0.85	0.5	1.37	0.5671195	19	2356	156	16423	1173	timolol	glaucoma	48.4	88.1	1.15	0.46	2.51	0.6829346	8	554	40	3193	1173	timolol	glaucoma	0.73	0.08	3.27	1	2	250	13	1193	1173	timolol	glaucoma	1.62	0.64	3.64	0.2390832	8	381	31	2393	1173	timolol	glaucoma	0.27	1.30996445073325	0.35	0.4433707	-0.01	0.01	0.2581989	-0.32	0.31	0.3013091	842718	16	999	991
730	timolol maleate	0.75	0.6	0.93	0.006617976	87	13514	75184	8775554	730	timolol maleate	glaucoma	0.71	0.47	1.05	0.09023417	32	4492	143	14287	730	timolol maleate	glaucoma	48.4	88.1	1.34	0.63	2.65	0.3661568	12	746	36	3001	730	timolol maleate	glaucoma	0.93	0.17	3.47	1	3	306	12	1137	730	timolol maleate	glaucoma	1.37	0.59	2.92	0.4201035	10	557	29	2217	730	timolol maleate	glaucoma	0.2	1.22140275816017	0.32	0.5236765	-0.01	0.01	0.2625126	-0.31	0.31	0.3143719	842718	16	999	991
1423	travoprost	0.86	0.62	1.16	0.387508	42	5709	75229	8783359	1423	travoprost	glaucoma	0.8	0.42	1.42	0.5102994	13	1705	162	17074	1423	travoprost	glaucoma	48.4	88.1	0.93	0.29	2.36	1	5	417	43	3330	1423	travoprost	glaucoma	2.65	0.61	9.07	0.09969153	4	174	11	1269	1423	travoprost	glaucoma	0.22	0.01	1.29	0.1176224	1	302	38	2472	1423	travoprost	glaucoma	-0.21	0.810584245970187	0.47	0.6526568	-0.01	0.01	0.2552665	-0.3	0.31	0.3213184	842718	16	999	991
1413	unoprostone isopropyl	0	0	4.94	1	0	89	75271	8788979	1413	unoprostone isopropyl	glaucoma	0	0	13.67	1	0	31	175	18748	1413	unoprostone isopropyl	glaucoma	48.4	88.1	0	0	424.26	1	0	2	48	3745	1413	unoprostone isopropyl	glaucoma	0	0	Inf	1	0	0	15	1443	1413	unoprostone isopropyl	glaucoma	0	0	385.82	1	0	2	39	2772	1413	unoprostone isopropyl	glaucoma	-10.2	3.71703186841267e-05	624.12	0.9869549	-0.01	0.01	0.2567457	-0.31	0.31	0.3157649	842718	16	999	991
1988	boceprevir	0.92	0.73	1.14	0.4645504	85	10815	75186	8778253	1988	boceprevir	hepatitis c	1.14	0.85	1.49	0.3446137	58	7162	623	87454	1988	boceprevir	hepatitis c	34.7	69	0.46	0.06	1.7	0.4520759	2	470	172	18643	1988	boceprevir	hepatitis c	0.41	0.01	2.35	0.7354462	1	332	90	12189	1988	boceprevir	hepatitis c	1.02	0.12	3.82	0.7245536	2	188	102	9761	1988	boceprevir	hepatitis c	-0.4	0.670320046035639	0.58	0.4963197	-0.01	0.01	0.1983082	-0.36	0.14	0.01291592	8226658	16	1015	1007
741	cinoxacin	0	0	42.02	1	0	12	75271	8789056	741	cinoxacin	hepatitis c	0	0	4995.66	1	0	1	681	94615	741	cinoxacin	hepatitis c	34.7	69	0	0	Inf	1	0	0	174	19113	741	cinoxacin	hepatitis c	0	0	Inf	1	0	0	91	12521	741	cinoxacin	hepatitis c	0	0	Inf	1	0	0	104	9949	741	cinoxacin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	1015	1007
2129	daclatasvir	0.5	0.29	0.81	0.002319516	17	3943	75254	8785125	2129	daclatasvir	hepatitis c	0.22	0.05	0.65	0.001839593	3	1852	678	92764	2129	daclatasvir	hepatitis c	34.7	69	0.3	0.06	0.88	0.01943206	3	1069	171	18044	2129	daclatasvir	hepatitis c	0	0	0.62	0.006746409	0	780	91	11741	2129	daclatasvir	hepatitis c	0.5	0.1	1.53	0.3824827	3	553	101	9396	2129	daclatasvir	hepatitis c	-1.38	0.251578553059757	0.58	0.01797405	-0.01	0.01	0.220351	-0.36	0.14	0.01377391	8226658	16	1015	1007
2179	dasabuvir sodium	0	0	46.54	1	0	11	75271	8789057	2179	dasabuvir sodium	hepatitis c	0	0	117.86	1	0	6	681	94610	2179	dasabuvir sodium	hepatitis c	34.7	69	0	0	167.88	1	0	4	174	19109	2179	dasabuvir sodium	hepatitis c	0	0	Inf	1	0	0	91	12521	2179	dasabuvir sodium	hepatitis c	0	0	145.62	1	0	4	104	9945	2179	dasabuvir sodium	hepatitis c	-8.98	0.00012590284750167	267.7	0.9732326	-0.01	0.01	0.2029778	-0.36	0.14	0.01220117	8226658	16	1015	1007
2163	elbasvir	0.53	0.11	1.55	0.393255	3	665	75268	8788403	2163	elbasvir	hepatitis c	0	0	1.33	0.1230496	0	387	681	94229	2163	elbasvir	hepatitis c	34.7	69	0	0	2.18	0.4214469	0	188	174	18925	2163	elbasvir	hepatitis c	0	0	3.97	1	0	131	91	12390	2163	elbasvir	hepatitis c	0	0	4.08	1	0	89	104	9860	2163	elbasvir	hepatitis c	-12.79	2.78851879766757e-06	266.07	0.9616522	-0.01	0.01	0.2123044	-0.36	0.14	0.01260923	8226658	16	1015	1007
2164	grazoprevir	0.53	0.11	1.55	0.393255	3	665	75268	8788403	2164	grazoprevir	hepatitis c	0	0	1.33	0.1230496	0	387	681	94229	2164	grazoprevir	hepatitis c	34.7	69	0	0	2.18	0.4214469	0	188	174	18925	2164	grazoprevir	hepatitis c	0	0	3.97	1	0	131	91	12390	2164	grazoprevir	hepatitis c	0	0	4.08	1	0	89	104	9860	2164	grazoprevir	hepatitis c	-12.79	2.78851879766757e-06	266.07	0.9616522	-0.01	0.01	0.2123044	-0.36	0.14	0.01260923	8226658	16	1015	1007
1860	interferon alfa-2b	0.6	0.38	0.9	0.01141784	23	4469	75248	8784599	1860	interferon alfa-2b	hepatitis c	1.7	1	2.72	0.0421794	18	1487	663	93129	1860	interferon alfa-2b	hepatitis c	34.7	69	0	0	10.7	1	0	40	174	19073	1860	interferon alfa-2b	hepatitis c	0	0	20.48	1	0	27	91	12494	1860	interferon alfa-2b	hepatitis c	0	0	29.24	1	0	14	104	9935	1860	interferon alfa-2b	hepatitis c	-11.81	7.42988631618285e-06	373.83	0.9747917	-0.01	0.01	0.1992898	-0.36	0.14	0.01248679	8226658	16	1015	1007
2099	ledipasvir	0.87	0.7	1.08	0.215335	90	12016	75181	8777052	2099	ledipasvir	hepatitis c	0.77	0.52	1.1	0.1681463	32	5679	649	88937	2099	ledipasvir	hepatitis c	34.7	69	0.69	0.44	1.06	0.08777594	26	3869	148	15244	2099	ledipasvir	hepatitis c	0.62	0.32	1.13	0.1220385	13	2646	78	9875	2099	ledipasvir	hepatitis c	0.68	0.36	1.2	0.2052447	14	1858	90	8091	2099	ledipasvir	hepatitis c	-0.42	0.657046819815057	0.21	0.04638028	-0.01	0.01	0.2675705	-0.35	0.14	0.01459183	8226658	16	1015	1007
2125	ombitasvir	0.23	0.01	1.28	0.1422576	1	512	75270	8788556	2125	ombitasvir	hepatitis c	0	0	1.55	0.1836744	0	333	681	94283	2125	ombitasvir	hepatitis c	34.7	69	0	0	2.15	0.422979	0	190	174	18923	2125	ombitasvir	hepatitis c	0	0	3.58	0.6291965	0	145	91	12376	2125	ombitasvir	hepatitis c	0	0	4.18	1	0	87	104	9862	2125	ombitasvir	hepatitis c	-12.77	2.84485061407025e-06	259.14	0.9607091	-0.01	0.01	0.2226824	-0.36	0.14	0.0129217	8226658	16	1015	1007
2126	paritaprevir	0.27	0.01	1.49	0.1960493	1	439	75270	8788629	2126	paritaprevir	hepatitis c	0	0	1.75	0.2816854	0	294	681	94322	2126	paritaprevir	hepatitis c	34.7	69	0	0	2.28	0.4161045	0	180	174	18933	2126	paritaprevir	hepatitis c	0	0	3.82	1	0	136	91	12385	2126	paritaprevir	hepatitis c	0	0	4.33	1	0	84	104	9865	2126	paritaprevir	hepatitis c	-12.77	2.84485061407025e-06	266.11	0.9617337	-0.01	0.01	0.2221292	-0.36	0.14	0.01281824	8226658	16	1015	1007
1891	peginterferon alfa-2a	0.79	0.72	0.88	1.798547e-06	411	60286	74860	8728782	1891	peginterferon alfa-2a	hepatitis c	0.95	0.81	1.11	0.5062696	270	38781	411	55835	1891	peginterferon alfa-2a	hepatitis c	34.7	69	1.35	0.95	1.88	0.07676468	53	4689	121	14424	1891	peginterferon alfa-2a	hepatitis c	1.64	1.01	2.61	0.03879704	28	2665	63	9856	1891	peginterferon alfa-2a	hepatitis c	1.04	0.65	1.62	0.9107511	28	2606	76	7343	1891	peginterferon alfa-2a	hepatitis c	0.21	1.23367805995674	0.16	0.2001321	-0.01	0.01	0.3642907	-0.35	0.14	0.01529681	8226658	16	1015	1007
1888	peginterferon alfa-2b	0.58	0.46	0.72	1.254262e-07	80	16143	75191	8772925	1888	peginterferon alfa-2b	hepatitis c	0.93	0.69	1.23	0.6832683	56	8312	625	86304	1888	peginterferon alfa-2b	hepatitis c	34.7	69	0.93	0.25	2.44	1	4	471	170	18642	1888	peginterferon alfa-2b	hepatitis c	0.82	0.1	3.08	1	2	333	89	12188	1888	peginterferon alfa-2b	hepatitis c	1.28	0.26	3.89	0.513683	3	226	101	9723	1888	peginterferon alfa-2b	hepatitis c	0.01	1.01005016708417	0.46	0.9743516	-0.01	0.01	0.2039504	-0.36	0.14	0.01228403	8226658	16	1015	1007
876	ribavirin	0.77	0.71	0.83	2.838399e-13	709	107638	74562	8681430	876	ribavirin	hepatitis c	1.1	0.92	1.33	0.3229711	528	71742	153	22874	876	ribavirin	hepatitis c	34.7	69	1.31	0.96	1.81	0.09199127	107	10483	67	8630	876	ribavirin	hepatitis c	1.43	0.92	2.26	0.1129984	57	6749	34	5772	876	ribavirin	hepatitis c	1.16	0.77	1.76	0.4894005	60	5372	44	4577	876	ribavirin	hepatitis c	0.23	1.25860000992948	0.15	0.1257137	-0.01	0.01	0.2931744	-0.36	0.14	0.01234297	8226658	16	1015	1007
2076	simeprevir sodium	0.25	0.09	0.54	2.213042e-05	6	2843	75265	8786225	2076	simeprevir sodium	hepatitis c	0.27	0.06	0.8	0.01249255	3	1513	678	93103	2076	simeprevir sodium	hepatitis c	34.7	69	0.3	0.04	1.1	0.07024451	2	714	172	18399	2076	simeprevir sodium	hepatitis c	0.25	0.01	1.45	0.1873565	1	527	90	11994	2076	simeprevir sodium	hepatitis c	0.24	0.01	1.35	0.1947749	1	394	103	9555	2076	simeprevir sodium	hepatitis c	-1.4	0.246596963941606	0.71	0.04948914	-0.01	0.01	0.2283313	-0.36	0.14	0.01287649	8226658	16	1015	1007
2062	sofosbuvir	0.66	0.56	0.78	1.03095e-07	151	26556	75120	8762512	2062	sofosbuvir	hepatitis c	0.56	0.42	0.74	9.529944e-06	56	13064	625	81552	2062	sofosbuvir	hepatitis c	34.7	69	0.42	0.28	0.6	3.539067e-07	39	7827	135	11286	2062	sofosbuvir	hepatitis c	0.36	0.21	0.6	1.69744e-05	20	5503	71	7018	2062	sofosbuvir	hepatitis c	0.47	0.28	0.76	0.001028928	23	3742	81	6207	2062	sofosbuvir	hepatitis c	-0.87	0.418951549247639	0.17	5.222826e-07	0	0.01	0.4425806	-0.31	0.14	0.03017306	8226658	16	1015	1007
1977	telaprevir	0.67	0.58	0.77	9.190164e-09	185	32200	75086	8756868	1977	telaprevir	hepatitis c	0.86	0.71	1.03	0.1112469	154	23958	527	70658	1977	telaprevir	hepatitis c	34.7	69	0.17	0	0.97	0.04830464	1	624	173	18489	1977	telaprevir	hepatitis c	0.66	0.08	2.46	0.7713529	2	414	89	12107	1977	telaprevir	hepatitis c	0	0	1.21	0.07745961	0	289	104	9660	1977	telaprevir	hepatitis c	-1.15	0.316636769379053	0.71	0.1067702	-0.01	0.01	0.1772329	-0.36	0.14	0.01309993	8226658	16	1015	1007
1346	almotriptan malate	1.3	0.52	2.7	0.5093851	7	627	75264	8788441	1346	almotriptan malate	migraine	0.93	0.11	3.41	1	2	289	309	41432	1346	almotriptan malate	migraine	27.4	67.2	2.21	0.05	13.53	0.3736711	1	31	99	6774	1346	almotriptan malate	migraine	0	0	250.6	1	0	3	11	1067	1346	almotriptan malate	migraine	2.04	0.05	12.35	0.3966028	1	36	100	7329	1346	almotriptan malate	migraine	0.58	1.78603843075007	1.02	0.5665565	0.01	0.01	0.0736584	-0.29	0.32	0.3703896	885478	16	1031	1023
632	butalbital	1.19	0.91	1.53	0.1639994	62	6076	75209	8782992	632	butalbital	migraine	2.77	1.64	4.44	0.0001409933	19	956	292	40765	632	butalbital	migraine	27.4	67.2	1.31	0.26	4.01	0.5043272	3	157	97	6648	632	butalbital	migraine	0	0	20.32	1	0	22	11	1048	632	butalbital	migraine	1.75	0.46	4.7	0.3000421	4	170	97	7195	632	butalbital	migraine	0.38	1.46228458943422	0.52	0.4560154	0.01	0.01	0.0802438	-0.29	0.32	0.3686762	885478	16	1031	1023
699	butorphanol tartrate	0.06	0	0.33	1.722101e-06	1	1961	75270	8787107	699	butorphanol tartrate	migraine	0.25	0.01	1.41	0.1965085	1	533	310	41188	699	butorphanol tartrate	migraine	27.4	67.2	0	0	15.69	1	0	18	100	6787	699	butorphanol tartrate	migraine	0	0	Inf	1	0	0	11	1070	699	butorphanol tartrate	migraine	0	0	15.84	1	0	19	101	7346	699	butorphanol tartrate	migraine	-11.33	1.20072490867864e-05	333.48	0.9728889	0.01	0.01	0.06983674	-0.29	0.32	0.3631317	885478	16	1031	1023
89	caffeine	1.75	1.5	2.04	1.655114e-11	174	11605	75097	8777463	89	caffeine	migraine	2.79	1.9	4	4.053031e-07	35	1811	276	39910	89	caffeine	migraine	27.4	67.2	0.76	0.2	2.02	0.8194605	4	355	96	6450	89	caffeine	migraine	0	0	5.82	1	0	70	11	1000	89	caffeine	migraine	1.14	0.41	2.6	0.6542247	6	386	95	6979	89	caffeine	migraine	-0.07	0.932393819905948	0.42	0.8744152	0.01	0.01	0.07008578	-0.29	0.32	0.3691067	885478	16	1031	1023
44	dihydroergotamine mesylate	0.46	0.12	1.17	0.1242707	4	1025	75267	8788043	44	dihydroergotamine mesylate	migraine	1.5	0.18	5.55	0.3877087	2	179	309	41542	44	dihydroergotamine mesylate	migraine	27.4	67.2	2.98	0.07	18.71	0.2958081	1	23	99	6782	44	dihydroergotamine mesylate	migraine	0	0	159.87	1	0	4	11	1066	44	dihydroergotamine mesylate	migraine	3.19	0.08	20.05	0.2792017	1	23	100	7342	44	dihydroergotamine mesylate	migraine	1.1	3.00416602394643	1.02	0.2830573	0.01	0.01	0.06775952	-0.29	0.32	0.3677774	885478	16	1031	1023
